review_id,drug_name,target_gene,direction,direction_zh,concrete_disease_1,concrete_disease_2,concrete_disease_3,concrete_disease_4,concrete_disease_5,concrete_disease_evidence_level,concrete_disease_confidence,creeds_specific_diseases_used,target_prior_diseases_used,recommended_disease_model_zh,missing_for_final_disease_call_zh,assay_lane,primary_assay_zh,counterscreen_zh,conplex_score,open_targets_parent_score,txgnn_broad_direction_score,creeds_total_signature_count,literature_status,novelty_interpretation_zh,major_risks_zh
strict895_0805,Palbociclib,CHEK2,oncology,肿瘤,melanoma,hepatocellular carcinoma,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,,B_CREEDS_specific,中高,melanoma; hepatocellular carcinoma,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.41528517,0.9106416857708464,0.9319401979446412,2,not_audited_in_local_literature_table,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0806,Palbociclib,AKT3,oncology,肿瘤,cervix carcinoma,chronic myeloid leukemia,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,,B_CREEDS_specific,中高,cervix carcinoma; chronic myeloid leukemia,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.47255906,0.7259881217166207,0.9319401979446412,2,reported_post_approval_old_drug_new_target,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0807,Palbociclib,JAK3,oncology,肿瘤,hepatocellular carcinoma,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,,,B_CREEDS_specific,中高,hepatocellular carcinoma,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.450009,0.7712026454188553,0.9319401979446412,1,not_audited_in_local_literature_table,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0808,Fluorouracil,IMPDH1,oncology,肿瘤,lung adenocarcinoma,stomach cancer,prostate cancer,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,B_CREEDS_specific,中高,lung adenocarcinoma; stomach cancer; prostate cancer,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.25693,0.5898871617153397,0.915571630001068,4,not_audited_in_local_literature_table,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0809,Fulvestrant,PPARG,oncology,肿瘤,breast cancer,ductal carcinoma in situ,invasive ductal carcinoma,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,B_CREEDS_specific,中高,breast cancer; ductal carcinoma in situ; invasive ductal carcinoma,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.44634557,0.7871112628992228,0.8902298212051392,4,not_audited_in_local_literature_table,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0810,Lacosamide,GABRB3,nervous_system,神经系统,bipolar disorder,Alzheimer's disease,Generalized seizures,Huntington's disease,癫痫,A_CREEDS_and_target_prior,高,bipolar disorder; Alzheimer's disease; Generalized seizures; Huntington's disease,癫痫; 神经发育障碍; GABA通路异常,神经元/神经胶质细胞、iPSC-neuron 或过表达电生理模型,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,ion_channel_functional,优先膜片钳或自动膜片钳；次选电位/钙流/通量 readout，并做剂量反应,hERG/SCN5A 安全性、细胞毒性、膜扰动、非特异离子通道 panel,0.5095838,0.8871191523991123,0.6342799067497253,11,not_audited_in_local_literature_table,同靶点家族机制扩展，novelty 中等,离子通道实验成本较高，需安全性通道反筛；同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0811,Larotrectinib Sulfate,CHEK2,oncology,肿瘤,melanoma,hepatocellular carcinoma,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,,B_CREEDS_specific,中高,melanoma; hepatocellular carcinoma,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.41235185,0.9106416857708464,0.910782754421234,2,not_audited_in_local_literature_table,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0812,Enzalutamide,NR3C1,oncology,肿瘤,multiple myeloma,smoldering myeloma,ductal carcinoma in situ,invasive ductal carcinoma,具体肿瘤亚型待定,B_CREEDS_specific,中高,multiple myeloma; smoldering myeloma; ductal carcinoma in situ; invasive ductal carcinoma,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,nuclear_receptor_or_tf_reporter,优先 reporter assay、cofactor recruitment、CETSA/target engagement；必要时加 qPCR 下游靶基因,广谱转录抑制/激活、细胞毒性、荧光素酶干扰、同家族核受体选择性,0.51879096,0.6594329869762341,0.837287187576294,4,reported_post_approval_old_drug_new_target,同靶点家族机制扩展，novelty 中等,reporter 易受广谱转录、细胞毒性和荧光素酶干扰影响；同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0813,Entrectinib,MST1R,oncology,肿瘤,stomach cancer,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,,,B_CREEDS_specific,中高,stomach cancer,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.2572995,0.6516843107155825,0.9271499514579772,1,not_audited_in_local_literature_table,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0814,Cabozantinib S-Malate,FLT4,oncology,肿瘤,chronic myeloid leukemia,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,,,B_CREEDS_specific,中高,chronic myeloid leukemia,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.23779969,0.8139801513306871,0.7291291356086731,1,not_audited_in_local_literature_table,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0815,Larotrectinib Sulfate,JAK3,oncology,肿瘤,hepatocellular carcinoma,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,,,B_CREEDS_specific,中高,hepatocellular carcinoma,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.4468304,0.7712026454188553,0.910782754421234,1,not_audited_in_local_literature_table,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0816,Fulvestrant,ESR2,oncology,肿瘤,melanoma,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,,,B_CREEDS_specific,中高,melanoma,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,nuclear_receptor_or_tf_reporter,优先 reporter assay、cofactor recruitment、CETSA/target engagement；必要时加 qPCR 下游靶基因,广谱转录抑制/激活、细胞毒性、荧光素酶干扰、同家族核受体选择性,0.74039876,0.7543527680134183,0.8902298212051392,1,reported_post_approval_old_drug_new_target,同靶点家族机制扩展，novelty 中等,reporter 易受广谱转录、细胞毒性和荧光素酶干扰影响；同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0817,Cabozantinib S-Malate,PTPRC,oncology,肿瘤,leukemia,prostate cancer,multiple myeloma,acute myeloid leukemia,"Leukemia, Chronic T-Cell",B_CREEDS_specific,中高,"leukemia; prostate cancer; multiple myeloma; acute myeloid leukemia; Leukemia, Chronic T-Cell",,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.22589919,0.6668647522474923,0.7291291356086731,14,not_audited_in_local_literature_table,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0818,Bicalutamide,JAK1,oncology,肿瘤,melanoma,breast cancer,multiple myeloma,thymic carcinoma,nasopharynx carcinoma,A_CREEDS_and_target_prior,高,melanoma; breast cancer; multiple myeloma; thymic carcinoma; nasopharynx carcinoma,RA/IBD/银屑病; JAK-STAT炎症疾病; AML/T细胞白血病,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.514232,0.8080014864463433,0.6455181241035461,16,reported_post_approval_old_drug_new_target,同原适应症方向扩展，novelty 中等偏低,疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0819,Lacosamide,SCN2A,nervous_system,神经系统,schizophrenia,bipolar disorder,multiple sclerosis,Alzheimer's disease,large cell neuroendocrine carcinoma,A_CREEDS_and_target_prior,高,schizophrenia; bipolar disorder; multiple sclerosis; Alzheimer's disease; large cell neuroendocrine carcinoma,癫痫; 神经发育障碍; 神经元兴奋性异常,神经元/神经胶质细胞、iPSC-neuron 或过表达电生理模型,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,ion_channel_functional,优先膜片钳或自动膜片钳；次选电位/钙流/通量 readout，并做剂量反应,hERG/SCN5A 安全性、细胞毒性、膜扰动、非特异离子通道 panel,0.45563662,0.9203537079549984,0.6342799067497253,10,not_audited_in_local_literature_table,已知/阳性对照，不作为新发现,离子通道实验成本较高，需安全性通道反筛；同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0820,Neratinib Maleate,KDR,oncology,肿瘤,melanoma,lung cancer,megakaryocytic leukemia,hepatocellular carcinoma,lung small cell carcinoma,A_CREEDS_and_target_prior,中,melanoma; lung cancer; megakaryocytic leukemia; hepatocellular carcinoma; lung small cell carcinoma,肿瘤血管生成; HCC/肺癌; 血管重塑疾病,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.26954842,0.8528562501153804,0.5679066181182861,6,not_audited_in_local_literature_table,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0821,Atropine,GABRA1,nervous_system,神经系统,Schizophrenia,bipolar disorder,neurofibromatosis,Lewy body dementia,multiple sclerosis,A_CREEDS_and_target_prior,高,Schizophrenia; bipolar disorder; neurofibromatosis; Lewy body dementia; multiple sclerosis,癫痫; 焦虑/睡眠相关GABA模型; 神经兴奋性异常,神经元/神经胶质细胞、iPSC-neuron 或过表达电生理模型,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,ion_channel_functional,优先膜片钳或自动膜片钳；次选电位/钙流/通量 readout，并做剂量反应,hERG/SCN5A 安全性、细胞毒性、膜扰动、非特异离子通道 panel,0.6090317,0.8913699702994317,0.4172685742378235,26,reported_post_approval_old_drug_new_target,同原适应症方向扩展，novelty 中等偏低,离子通道实验成本较高，需安全性通道反筛；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0822,Selpercatinib,RAF1,oncology,肿瘤,acute myeloid leukemia,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,,,B_CREEDS_specific,中高,acute myeloid leukemia,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.5296398,0.8442040567471583,0.7347888350486755,1,reported_post_approval_old_drug_new_target,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0823,Entrectinib,C1S,cardiovascular,心血管,Tachycardia,Cardiomyopathy,atherosclerosis,myocardial infarction,peripartum cardiomyopathy,B_CREEDS_specific,中高,Tachycardia; Cardiomyopathy; atherosclerosis; myocardial infarction; peripartum cardiomyopathy,,心肌细胞、血管平滑肌/内皮细胞；离子通道候选加自动膜片钳,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.20475355,0.6635403159229734,0.8834962844848633,8,not_audited_in_local_literature_table,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足
strict895_0824,Ribociclib Succinate,C1S,cardiovascular,心血管,Tachycardia,Cardiomyopathy,atherosclerosis,myocardial infarction,peripartum cardiomyopathy,B_CREEDS_specific,中高,Tachycardia; Cardiomyopathy; atherosclerosis; myocardial infarction; peripartum cardiomyopathy,,心肌细胞、血管平滑肌/内皮细胞；离子通道候选加自动膜片钳,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.22384205,0.6635403159229734,0.9787527322769164,8,not_audited_in_local_literature_table,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足
strict895_0825,Fulvestrant,PGR,oncology,肿瘤,endometrial cancer,子宫内膜癌,乳腺癌,子宫肌瘤/内膜异位症,具体肿瘤亚型待定,A_CREEDS_and_target_prior,高,endometrial cancer,子宫内膜癌; 乳腺癌; 子宫肌瘤/内膜异位症,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,nuclear_receptor_or_tf_reporter,优先 reporter assay、cofactor recruitment、CETSA/target engagement；必要时加 qPCR 下游靶基因,广谱转录抑制/激活、细胞毒性、荧光素酶干扰、同家族核受体选择性,0.5263448,0.612767257203496,0.8902298212051392,7,reported_post_approval_old_drug_new_target,同靶点家族机制扩展，novelty 中等,reporter 易受广谱转录、细胞毒性和荧光素酶干扰影响；同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0826,Cabozantinib S-Malate,FYN,oncology,肿瘤,leukemia,breast cancer,stomach cancer,thymic carcinoma,"Leukemia, Chronic T-Cell",B_CREEDS_specific,中高,"leukemia; breast cancer; stomach cancer; thymic carcinoma; Leukemia, Chronic T-Cell",,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.20963562,0.7382266355101998,0.7291291356086731,8,not_audited_in_local_literature_table,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0827,Cabozantinib S-Malate,EPHA2,oncology,肿瘤,breast cancer,cervical cancer,Urothelial carcinoma in situ,Squamous cell carcinoma of mouth,head and neck squamous cell carcinoma,A_CREEDS_and_target_prior,中,breast cancer; cervical cancer; Urothelial carcinoma in situ; Squamous cell carcinoma of mouth; head and neck squamous cell carcinoma,鳞癌; 尿路上皮癌; 乳腺癌侵袭转移模型,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.21298191,0.7401569458633189,0.7291291356086731,5,not_audited_in_local_literature_table,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0828,Cabozantinib S-Malate,HCK,oncology,肿瘤,lung adenocarcinoma,precursor B lymphoblastic lymphoma/leukemia,melanoma,breast cancer,prostate cancer,B_CREEDS_specific,中高,lung adenocarcinoma; precursor B lymphoblastic lymphoma/leukemia; melanoma; breast cancer; prostate cancer,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.20751777,0.6227104737011386,0.7291291356086731,16,not_audited_in_local_literature_table,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0829,Larotrectinib Sulfate,SYK,oncology,肿瘤,multiple myeloma,diffuse large B-cell lymphoma,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,,B_CREEDS_specific,中高,multiple myeloma; diffuse large B-cell lymphoma,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.4351363,0.7150069637891958,0.910782754421234,2,not_audited_in_local_literature_table,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0830,Diazepam,GABRB3,psychiatry,精神心理,schizophrenia,bipolar disorder,癫痫,神经发育障碍,GABA通路异常,A_CREEDS_and_target_prior,中,schizophrenia; bipolar disorder,癫痫; 神经发育障碍; GABA通路异常,神经元或神经递质转运/受体功能细胞模型,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,ion_channel_functional,优先膜片钳或自动膜片钳；次选电位/钙流/通量 readout，并做剂量反应,hERG/SCN5A 安全性、细胞毒性、膜扰动、非特异离子通道 panel,0.29361093,0.7003503804090626,0.8092519044876099,3,not_audited_in_local_literature_table,已知/阳性对照，不作为新发现,离子通道实验成本较高，需安全性通道反筛；同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0831,Fludarabine Phosphate,PNP,oncology,肿瘤,pancreatic ductal adenocarcinoma,multiple myeloma,pancreatic cancer,acute myeloid leukemia,megakaryocytic leukemia,B_CREEDS_specific,中高,pancreatic ductal adenocarcinoma; multiple myeloma; pancreatic cancer; acute myeloid leukemia; megakaryocytic leukemia,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.56906676,0.1211922348252323,0.9690895676612854,19,reported_post_approval_old_drug_new_target,同原适应症方向扩展，novelty 中等偏低,疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0832,Dasatinib,KIT,oncology,肿瘤,breast adenocarcinoma,melanoma,breast cancer,retinoblastoma,nasopharynx carcinoma,A_CREEDS_and_target_prior,高,breast adenocarcinoma; melanoma; breast cancer; retinoblastoma; nasopharynx carcinoma,GIST; 系统性肥大细胞增多症; AML,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.3803712,0.8890926020215713,0.3064095675945282,24,reported_post_approval_old_drug_new_target,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0833,Capmatinib Hydrochloride,GART,oncology,肿瘤,melanoma,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,,,B_CREEDS_specific,中高,melanoma,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.22441167,0.6292554572234789,0.894680380821228,1,not_audited_in_local_literature_table,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0834,Cabozantinib S-Malate,FLT1,oncology,肿瘤,colon cancer,肾小球内皮损伤/蛋白尿性CKD,肿瘤血管生成,子痫前期/血管病变,具体肿瘤亚型待定,A_CREEDS_and_target_prior,高,colon cancer,肾小球内皮损伤/蛋白尿性CKD; 肿瘤血管生成; 子痫前期/血管病变,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.58718264,0.6819574118186814,0.7291291356086731,1,reported_post_approval_old_drug_new_target,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
