原候选编号,药物完整InChIKey,新靶点ChEMBL编号,小分子药物名称,新靶点基因,canonical_target_id,exact_pair_id,connectivity_pair,accepted_exact_source_records,accepted_connectivity_related_source_records,note
C384-018,VCKUSRYTPJJLNI-UHFFFAOYSA-N,CHEMBL4005,terazosin,PIK3CA,SEQ:d3e28ff8f2168f2761be02fb067e5259b4e759814600f522127a8e2a8d383555,VCKUSRYTPJJLNI-UHFFFAOYSA-N__SEQ:d3e28ff8f2168f2761be02fb067e5259b4e759814600f522127a8e2a8d383555,VCKUSRYTPJJLNI__SEQ:d3e28ff8f2168f2761be02fb067e5259b4e759814600f522127a8e2a8d383555,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-054,LEBVLXFERQHONN-UHFFFAOYSA-N,CHEMBL4393,bupivacaine,MMP12,SEQ:d33636de0202233be8069eb472da2746f837b54b1ddb71cc15ccd39b47d43373,LEBVLXFERQHONN-UHFFFAOYSA-N__SEQ:d33636de0202233be8069eb472da2746f837b54b1ddb71cc15ccd39b47d43373,LEBVLXFERQHONN__SEQ:d33636de0202233be8069eb472da2746f837b54b1ddb71cc15ccd39b47d43373,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-055,AYXYPKUFHZROOJ-ZETCQYMHSA-N,CHEMBL286,pregabalin,REN,SEQ:fcfb09a6bd3571f67e1a10ecdcd3005e00f3bd03a7e392bbe0ad742723ca029f,AYXYPKUFHZROOJ-ZETCQYMHSA-N__SEQ:fcfb09a6bd3571f67e1a10ecdcd3005e00f3bd03a7e392bbe0ad742723ca029f,AYXYPKUFHZROOJ__SEQ:fcfb09a6bd3571f67e1a10ecdcd3005e00f3bd03a7e392bbe0ad742723ca029f,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-147,YIBOMRUWOWDFLG-ONEGZZNKSA-N,CHEMBL4179,rilpivirine,MAPK9,SEQ:91879df6c55d94de68c2f51e05a06f8a798076a5bca1b45a5ad1d3fefa3c065f,YIBOMRUWOWDFLG-ONEGZZNKSA-N__SEQ:91879df6c55d94de68c2f51e05a06f8a798076a5bca1b45a5ad1d3fefa3c065f,YIBOMRUWOWDFLG__SEQ:91879df6c55d94de68c2f51e05a06f8a798076a5bca1b45a5ad1d3fefa3c065f,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-149,INJOMKTZOLKMBF-UHFFFAOYSA-N,CHEMBL2973,guanfacine,ROCK2,SEQ:2674aa9015e37da743be74d67bce80b3cb35df6161e9182af9b87d25cb645d52,INJOMKTZOLKMBF-UHFFFAOYSA-N__SEQ:2674aa9015e37da743be74d67bce80b3cb35df6161e9182af9b87d25cb645d52,INJOMKTZOLKMBF__SEQ:2674aa9015e37da743be74d67bce80b3cb35df6161e9182af9b87d25cb645d52,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-241,NYNZQNWKBKUAII-KBXCAEBGSA-N,CHEMBL1902,larotrectinib,FKBP1A,SEQ:7c2c9a4005a08f9f8ed2ce2e3b7d9432dd39547abafef80ffab6adbb89753b2c,NYNZQNWKBKUAII-KBXCAEBGSA-N__SEQ:7c2c9a4005a08f9f8ed2ce2e3b7d9432dd39547abafef80ffab6adbb89753b2c,NYNZQNWKBKUAII__SEQ:7c2c9a4005a08f9f8ed2ce2e3b7d9432dd39547abafef80ffab6adbb89753b2c,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-242,RHWKPHLQXYSBKR-BMIGLBTASA-N,CHEMBL4179,dolutegravir,MAPK9,SEQ:91879df6c55d94de68c2f51e05a06f8a798076a5bca1b45a5ad1d3fefa3c065f,RHWKPHLQXYSBKR-BMIGLBTASA-N__SEQ:91879df6c55d94de68c2f51e05a06f8a798076a5bca1b45a5ad1d3fefa3c065f,RHWKPHLQXYSBKR__SEQ:91879df6c55d94de68c2f51e05a06f8a798076a5bca1b45a5ad1d3fefa3c065f,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-243,RHXHGRAEPCAFML-UHFFFAOYSA-N,CHEMBL286,ribociclib,REN,SEQ:fcfb09a6bd3571f67e1a10ecdcd3005e00f3bd03a7e392bbe0ad742723ca029f,RHXHGRAEPCAFML-UHFFFAOYSA-N__SEQ:fcfb09a6bd3571f67e1a10ecdcd3005e00f3bd03a7e392bbe0ad742723ca029f,RHXHGRAEPCAFML__SEQ:fcfb09a6bd3571f67e1a10ecdcd3005e00f3bd03a7e392bbe0ad742723ca029f,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-244,PYGWGZALEOIKDF-UHFFFAOYSA-N,CHEMBL1952,etravirine,TYMS,SEQ:d4978a79f2cd2a7fa529c8632ede803a9632661f71146ce517d787c3dc5aebdd,PYGWGZALEOIKDF-UHFFFAOYSA-N__SEQ:d4978a79f2cd2a7fa529c8632ede803a9632661f71146ce517d787c3dc5aebdd,PYGWGZALEOIKDF__SEQ:d4978a79f2cd2a7fa529c8632ede803a9632661f71146ce517d787c3dc5aebdd,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-245,GCKFUYQCUCGESZ-BPIQYHPVSA-N,CHEMBL1977,etonogestrel,VDR,SEQ:535363783c0c533c3a927c0ad3ef395e2a62e8f7b3fbe3ece2c45a98e2b59b25,GCKFUYQCUCGESZ-BPIQYHPVSA-N__SEQ:535363783c0c533c3a927c0ad3ef395e2a62e8f7b3fbe3ece2c45a98e2b59b25,GCKFUYQCUCGESZ__SEQ:535363783c0c533c3a927c0ad3ef395e2a62e8f7b3fbe3ece2c45a98e2b59b25,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-173,URKOMYMAXPYINW-UHFFFAOYSA-N,CHEMBL4245,quetiapine,ESRRG,SEQ:47f215840b7ee1171d9fe5b93552ff6be5333e0e7dd49eee0d8b106793ccbc2c,URKOMYMAXPYINW-UHFFFAOYSA-N__SEQ:47f215840b7ee1171d9fe5b93552ff6be5333e0e7dd49eee0d8b106793ccbc2c,URKOMYMAXPYINW__SEQ:47f215840b7ee1171d9fe5b93552ff6be5333e0e7dd49eee0d8b106793ccbc2c,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-174,DQCKKXVULJGBQN-XFWGSAIBSA-N,CHEMBL3535,naltrexone,PDE9A,SEQ:bc510befd27fd42cb2f578bf430c05cecbde0e650ff593efb7c1af6450c7421c,DQCKKXVULJGBQN-XFWGSAIBSA-N__SEQ:bc510befd27fd42cb2f578bf430c05cecbde0e650ff593efb7c1af6450c7421c,DQCKKXVULJGBQN__SEQ:bc510befd27fd42cb2f578bf430c05cecbde0e650ff593efb7c1af6450c7421c,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-275,ZBBHBTPTTSWHBA-UHFFFAOYSA-N,CHEMBL2243,nicardipine,FAAH,SEQ:230062b9df5cd3cae4733c4846754a164253baff8678a5f36679cc8daff348bd,ZBBHBTPTTSWHBA-UHFFFAOYSA-N__SEQ:230062b9df5cd3cae4733c4846754a164253baff8678a5f36679cc8daff348bd,ZBBHBTPTTSWHBA__SEQ:230062b9df5cd3cae4733c4846754a164253baff8678a5f36679cc8daff348bd,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-298,FPOHNWQLNRZRFC-ZHACJKMWSA-N,CHEMBL5366,panobinostat,PARP2,SEQ:632f3cd643185c2ab1b1d79edf533faab80d97ad98dab3ec2b2e20ad3635b044,FPOHNWQLNRZRFC-ZHACJKMWSA-N__SEQ:632f3cd643185c2ab1b1d79edf533faab80d97ad98dab3ec2b2e20ad3635b044,FPOHNWQLNRZRFC__SEQ:632f3cd643185c2ab1b1d79edf533faab80d97ad98dab3ec2b2e20ad3635b044,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-348,DYLUUSLLRIQKOE-UHFFFAOYSA-N,CHEMBL262,enasidenib,GSK3B,SEQ:2ca842f3e7a01314833c340d495dc171c89dca6271a7cf89edb90e6194b06fa3,DYLUUSLLRIQKOE-UHFFFAOYSA-N__SEQ:2ca842f3e7a01314833c340d495dc171c89dca6271a7cf89edb90e6194b06fa3,DYLUUSLLRIQKOE__SEQ:2ca842f3e7a01314833c340d495dc171c89dca6271a7cf89edb90e6194b06fa3,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-350,QQHMKNYGKVVGCZ-UHFFFAOYSA-N,CHEMBL1952,tipiracil,TYMS,SEQ:d4978a79f2cd2a7fa529c8632ede803a9632661f71146ce517d787c3dc5aebdd,QQHMKNYGKVVGCZ-UHFFFAOYSA-N__SEQ:d4978a79f2cd2a7fa529c8632ede803a9632661f71146ce517d787c3dc5aebdd,QQHMKNYGKVVGCZ__SEQ:d4978a79f2cd2a7fa529c8632ede803a9632661f71146ce517d787c3dc5aebdd,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-019,NBRBXGKOEOGLOI-UHFFFAOYSA-N,CHEMBL1871,dasabuvir,AR,SEQ:043f80df5b673d9048e118735cb0230b0baaa23f788c3bae0010f9995412d852,NBRBXGKOEOGLOI-UHFFFAOYSA-N__SEQ:043f80df5b673d9048e118735cb0230b0baaa23f788c3bae0010f9995412d852,NBRBXGKOEOGLOI__SEQ:043f80df5b673d9048e118735cb0230b0baaa23f788c3bae0010f9995412d852,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-077,MVRHVFSOIWFBTE-INIZCTEOSA-N,CHEMBL3267,elexacaftor,PIK3CG,SEQ:8caecf83dffab0bac6b72623e6a7428c5a8cc791b0858bcc7f1f4bc67a8bed5b,MVRHVFSOIWFBTE-INIZCTEOSA-N__SEQ:8caecf83dffab0bac6b72623e6a7428c5a8cc791b0858bcc7f1f4bc67a8bed5b,MVRHVFSOIWFBTE__SEQ:8caecf83dffab0bac6b72623e6a7428c5a8cc791b0858bcc7f1f4bc67a8bed5b,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-246,SGUAFYQXFOLMHL-UHFFFAOYSA-N,CHEMBL1808,labetalol,ACE,SEQ:9b90c234c007ae25d011f573a0deccfd96ca908b193a043413120f802384f402,SGUAFYQXFOLMHL-UHFFFAOYSA-N__SEQ:9b90c234c007ae25d011f573a0deccfd96ca908b193a043413120f802384f402,SGUAFYQXFOLMHL__SEQ:9b90c234c007ae25d011f573a0deccfd96ca908b193a043413120f802384f402,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-247,DDOOFTLHJSMHLN-ZQHRPCGSSA-N,CHEMBL2148,ubrogepant,JAK3,SEQ:18a68eca96f64db10c5b38e1f1bf1b013e7dd5091fad780578010a93474da833,DDOOFTLHJSMHLN-ZQHRPCGSSA-N__SEQ:18a68eca96f64db10c5b38e1f1bf1b013e7dd5091fad780578010a93474da833,DDOOFTLHJSMHLN__SEQ:18a68eca96f64db10c5b38e1f1bf1b013e7dd5091fad780578010a93474da833,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-113,HTIQEAQVCYTUBX-UHFFFAOYSA-N,CHEMBL3242,amlodipine,CA12,SEQ:d89aa1703772ab0d843c4b6d2d4fdb768a09306cfd03519f41314fa57166024c,HTIQEAQVCYTUBX-UHFFFAOYSA-N__SEQ:d89aa1703772ab0d843c4b6d2d4fdb768a09306cfd03519f41314fa57166024c,HTIQEAQVCYTUBX__SEQ:d89aa1703772ab0d843c4b6d2d4fdb768a09306cfd03519f41314fa57166024c,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-179,HMABYWSNWIZPAG-UHFFFAOYSA-N,CHEMBL3145,rucaparib,PIK3CB,SEQ:549e89f067b7e11976787b867a566923f91938b9234ea1766f9c05bae8d2f0b4,HMABYWSNWIZPAG-UHFFFAOYSA-N__SEQ:549e89f067b7e11976787b867a566923f91938b9234ea1766f9c05bae8d2f0b4,HMABYWSNWIZPAG__SEQ:549e89f067b7e11976787b867a566923f91938b9234ea1766f9c05bae8d2f0b4,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-276,ACWZRVQXLIRSDF-UHFFFAOYSA-N,CHEMBL325,binimetinib,HDAC1,SEQ:7289cbc54521bc202bb99244e249eff3fd381af091772ac7e1cfdbd1b155c545,ACWZRVQXLIRSDF-UHFFFAOYSA-N__SEQ:7289cbc54521bc202bb99244e249eff3fd381af091772ac7e1cfdbd1b155c545,ACWZRVQXLIRSDF__SEQ:7289cbc54521bc202bb99244e249eff3fd381af091772ac7e1cfdbd1b155c545,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-351,NDAUXUAQIAJITI-UHFFFAOYSA-N,CHEMBL2252,albuterol,CTSC,SEQ:11218c4d9b56cea287841837e6126434a6d3e34733904e87928c45e26a9e6beb,NDAUXUAQIAJITI-UHFFFAOYSA-N__SEQ:11218c4d9b56cea287841837e6126434a6d3e34733904e87928c45e26a9e6beb,NDAUXUAQIAJITI__SEQ:11218c4d9b56cea287841837e6126434a6d3e34733904e87928c45e26a9e6beb,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-373,OPXLLQIJSORQAM-UHFFFAOYSA-N,CHEMBL3234,mebendazole,HCK,SEQ:bd65d9ee0f06d8b5a3bd439e675adb40ddfe5d83aa100e62fd04f3da7a9520e3,OPXLLQIJSORQAM-UHFFFAOYSA-N__SEQ:bd65d9ee0f06d8b5a3bd439e675adb40ddfe5d83aa100e62fd04f3da7a9520e3,OPXLLQIJSORQAM__SEQ:bd65d9ee0f06d8b5a3bd439e675adb40ddfe5d83aa100e62fd04f3da7a9520e3,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-057,LOUPRKONTZGTKE-LHHVKLHASA-N,CHEMBL5311,quinidine,ACVRL1,SEQ:41225f390d79410ec5e7bfef7e5f05341e7142207310e2a3d53bb09826db1795,LOUPRKONTZGTKE-LHHVKLHASA-N__SEQ:41225f390d79410ec5e7bfef7e5f05341e7142207310e2a3d53bb09826db1795,LOUPRKONTZGTKE__SEQ:41225f390d79410ec5e7bfef7e5f05341e7142207310e2a3d53bb09826db1795,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-059,NDCUAPJVLWFHHB-UHNVWZDZSA-N,CHEMBL284,avibactam,DPP4,SEQ:272729ea12e07654f922db22308673539882764491f0b55e31767ec1f714c328,NDCUAPJVLWFHHB-UHNVWZDZSA-N__SEQ:272729ea12e07654f922db22308673539882764491f0b55e31767ec1f714c328,NDCUAPJVLWFHHB__SEQ:272729ea12e07654f922db22308673539882764491f0b55e31767ec1f714c328,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-060,SGUAFYQXFOLMHL-UHFFFAOYSA-N,CHEMBL5705,labetalol,EGLN3,SEQ:9ed9d245a1ccec30c57b21996b7795d43966ae87dc4c5292f48fd56fb80def56,SGUAFYQXFOLMHL-UHFFFAOYSA-N__SEQ:9ed9d245a1ccec30c57b21996b7795d43966ae87dc4c5292f48fd56fb80def56,SGUAFYQXFOLMHL__SEQ:9ed9d245a1ccec30c57b21996b7795d43966ae87dc4c5292f48fd56fb80def56,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-061,OPXLLQIJSORQAM-UHFFFAOYSA-N,CHEMBL4142,mebendazole,FGFR2,SEQ:c81b4e9e806e0ace9f779e65477e6c988dea6cad5eecfbcb35f2364c5fc884dd,OPXLLQIJSORQAM-UHFFFAOYSA-N__SEQ:c81b4e9e806e0ace9f779e65477e6c988dea6cad5eecfbcb35f2364c5fc884dd,OPXLLQIJSORQAM__SEQ:c81b4e9e806e0ace9f779e65477e6c988dea6cad5eecfbcb35f2364c5fc884dd,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-150,GNXFOGHNGIVQEH-UHFFFAOYSA-N,CHEMBL2326,methocarbamol,CA7,SEQ:e4a9ea745635c950475641c84676edde20d12f8fc62fb2c5df55eabe66448254,GNXFOGHNGIVQEH-UHFFFAOYSA-N__SEQ:e4a9ea745635c950475641c84676edde20d12f8fc62fb2c5df55eabe66448254,GNXFOGHNGIVQEH__SEQ:e4a9ea745635c950475641c84676edde20d12f8fc62fb2c5df55eabe66448254,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-249,SOLUWJRYJLAZCX-LYOVBCGYSA-N,CHEMBL2276,bictegravir,MAPK8,SEQ:e21eccad4aa906413ff8b7fcb1a5b107b313731e4054371ff21c72b73ba7ed6f,SOLUWJRYJLAZCX-LYOVBCGYSA-N__SEQ:e21eccad4aa906413ff8b7fcb1a5b107b313731e4054371ff21c72b73ba7ed6f,SOLUWJRYJLAZCX__SEQ:e21eccad4aa906413ff8b7fcb1a5b107b313731e4054371ff21c72b73ba7ed6f,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-114,SFNSLLSYNZWZQG-VQIMIIECSA-N,CHEMBL2007,glasdegib,PDGFRA,SEQ:96a4d83a02900a0cba9954d64106f1a532b0209e0d2b86d205a98bd847335682,SFNSLLSYNZWZQG-VQIMIIECSA-N__SEQ:96a4d83a02900a0cba9954d64106f1a532b0209e0d2b86d205a98bd847335682,SFNSLLSYNZWZQG__SEQ:96a4d83a02900a0cba9954d64106f1a532b0209e0d2b86d205a98bd847335682,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-299,VSWBSWWIRNCQIJ-HUUCEWRRSA-N,CHEMBL2039,asenapine,MAOB,SEQ:5c619dcb6235f38247072eacd7fa6ad3aa7e69d3d4f661ebfdc4251e2b2752b4,VSWBSWWIRNCQIJ-HUUCEWRRSA-N__SEQ:5c619dcb6235f38247072eacd7fa6ad3aa7e69d3d4f661ebfdc4251e2b2752b4,VSWBSWWIRNCQIJ__SEQ:5c619dcb6235f38247072eacd7fa6ad3aa7e69d3d4f661ebfdc4251e2b2752b4,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-354,ACWZRVQXLIRSDF-UHFFFAOYSA-N,CHEMBL202,binimetinib,DHFR,SEQ:f01679b357e85183133b6e765b5bbb10fb34aac343f1185d3cae27b684632907,ACWZRVQXLIRSDF-UHFFFAOYSA-N__SEQ:f01679b357e85183133b6e765b5bbb10fb34aac343f1185d3cae27b684632907,ACWZRVQXLIRSDF__SEQ:f01679b357e85183133b6e765b5bbb10fb34aac343f1185d3cae27b684632907,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-375,YQEZLKZALYSWHR-ZDUSSCGKSA-N,CHEMBL262,esketamine,GSK3B,SEQ:2ca842f3e7a01314833c340d495dc171c89dca6271a7cf89edb90e6194b06fa3,YQEZLKZALYSWHR-ZDUSSCGKSA-N__SEQ:2ca842f3e7a01314833c340d495dc171c89dca6271a7cf89edb90e6194b06fa3,YQEZLKZALYSWHR__SEQ:2ca842f3e7a01314833c340d495dc171c89dca6271a7cf89edb90e6194b06fa3,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-062,NQDJXKOVJZTUJA-UHFFFAOYSA-N,CHEMBL4282,nevirapine,AKT1,SEQ:51db38ca000f0471707445dbc6e933598ffa1311b809a8da10aaf05174e5182d,NQDJXKOVJZTUJA-UHFFFAOYSA-N__SEQ:51db38ca000f0471707445dbc6e933598ffa1311b809a8da10aaf05174e5182d,NQDJXKOVJZTUJA__SEQ:51db38ca000f0471707445dbc6e933598ffa1311b809a8da10aaf05174e5182d,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-063,NBRBXGKOEOGLOI-UHFFFAOYSA-N,CHEMBL4247,dasabuvir,ALK,SEQ:74716bef5c87821e4b00db1043b6b1f1b4e661f13f1fc7dc3e9b3ceb33ba71d9,NBRBXGKOEOGLOI-UHFFFAOYSA-N__SEQ:74716bef5c87821e4b00db1043b6b1f1b4e661f13f1fc7dc3e9b3ceb33ba71d9,NBRBXGKOEOGLOI__SEQ:74716bef5c87821e4b00db1043b6b1f1b4e661f13f1fc7dc3e9b3ceb33ba71d9,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-066,ZIAOVIPSKUPPQW-UHFFFAOYSA-N,CHEMBL2034,doravirine,NR3C1,SEQ:c1fd6a3590b53159505eb6b17dec8d5d5f5e8fbe40b0c075bea4b0b518dcca11,ZIAOVIPSKUPPQW-UHFFFAOYSA-N__SEQ:c1fd6a3590b53159505eb6b17dec8d5d5f5e8fbe40b0c075bea4b0b518dcca11,ZIAOVIPSKUPPQW__SEQ:c1fd6a3590b53159505eb6b17dec8d5d5f5e8fbe40b0c075bea4b0b518dcca11,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-078,AOMXMOCNKJTRQP-UHFFFAOYSA-N,CHEMBL1868,relugolix,FLT1,SEQ:cabcd0382ed2f6481aa338d4235c57b559cc4d1a254f9c9aae6c341230ecaa90,AOMXMOCNKJTRQP-UHFFFAOYSA-N__SEQ:cabcd0382ed2f6481aa338d4235c57b559cc4d1a254f9c9aae6c341230ecaa90,AOMXMOCNKJTRQP__SEQ:cabcd0382ed2f6481aa338d4235c57b559cc4d1a254f9c9aae6c341230ecaa90,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-193,MNDBXUUTURYVHR-UHFFFAOYSA-N,CHEMBL220,roflumilast,ACHE,SEQ:b5e7ca71ef5af9ce9e3ffc10eebc77b2bb95d592400670484ee596f06be68e78,MNDBXUUTURYVHR-UHFFFAOYSA-N__SEQ:b5e7ca71ef5af9ce9e3ffc10eebc77b2bb95d592400670484ee596f06be68e78,MNDBXUUTURYVHR__SEQ:b5e7ca71ef5af9ce9e3ffc10eebc77b2bb95d592400670484ee596f06be68e78,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-251,SFNSLLSYNZWZQG-VQIMIIECSA-N,CHEMBL2243,glasdegib,FAAH,SEQ:230062b9df5cd3cae4733c4846754a164253baff8678a5f36679cc8daff348bd,SFNSLLSYNZWZQG-VQIMIIECSA-N__SEQ:230062b9df5cd3cae4733c4846754a164253baff8678a5f36679cc8daff348bd,SFNSLLSYNZWZQG__SEQ:230062b9df5cd3cae4733c4846754a164253baff8678a5f36679cc8daff348bd,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-252,WGFOBBZOWHGYQH-MXHNKVEKSA-N,CHEMBL1902,lubiprostone,FKBP1A,SEQ:7c2c9a4005a08f9f8ed2ce2e3b7d9432dd39547abafef80ffab6adbb89753b2c,WGFOBBZOWHGYQH-MXHNKVEKSA-N__SEQ:7c2c9a4005a08f9f8ed2ce2e3b7d9432dd39547abafef80ffab6adbb89753b2c,WGFOBBZOWHGYQH__SEQ:7c2c9a4005a08f9f8ed2ce2e3b7d9432dd39547abafef80ffab6adbb89753b2c,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-253,IOOWNWLVCOUUEX-WPRPVWTQSA-N,CHEMBL1902,vaborbactam,FKBP1A,SEQ:7c2c9a4005a08f9f8ed2ce2e3b7d9432dd39547abafef80ffab6adbb89753b2c,IOOWNWLVCOUUEX-WPRPVWTQSA-N__SEQ:7c2c9a4005a08f9f8ed2ce2e3b7d9432dd39547abafef80ffab6adbb89753b2c,IOOWNWLVCOUUEX__SEQ:7c2c9a4005a08f9f8ed2ce2e3b7d9432dd39547abafef80ffab6adbb89753b2c,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-254,DDOOFTLHJSMHLN-ZQHRPCGSSA-N,CHEMBL3922,ubrogepant,METAP2,SEQ:9fe72522f21ef73d3cb27a82fb3d198f1c871bca25715a5049ce11c8653f9956,DDOOFTLHJSMHLN-ZQHRPCGSSA-N__SEQ:9fe72522f21ef73d3cb27a82fb3d198f1c871bca25715a5049ce11c8653f9956,DDOOFTLHJSMHLN__SEQ:9fe72522f21ef73d3cb27a82fb3d198f1c871bca25715a5049ce11c8653f9956,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-255,PBAPPPCECJKMCM-IBGZPJMESA-N,CHEMBL1944,mirabegron,MME,SEQ:1a916537b7b555892eb6262b941745a4bee0eec5d0d65b73609e69a3a5ace44f,PBAPPPCECJKMCM-IBGZPJMESA-N__SEQ:1a916537b7b555892eb6262b941745a4bee0eec5d0d65b73609e69a3a5ace44f,PBAPPPCECJKMCM__SEQ:1a916537b7b555892eb6262b941745a4bee0eec5d0d65b73609e69a3a5ace44f,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-280,PNCPYILNMDWPEY-QGZVFWFLSA-N,CHEMBL1844,silodosin,CSF1R,SEQ:52b1cbc0ca3474810cb7949467e3a5a2851350643eb734f1c33aaca65b4a6fe4,PNCPYILNMDWPEY-QGZVFWFLSA-N__SEQ:52b1cbc0ca3474810cb7949467e3a5a2851350643eb734f1c33aaca65b4a6fe4,PNCPYILNMDWPEY__SEQ:52b1cbc0ca3474810cb7949467e3a5a2851350643eb734f1c33aaca65b4a6fe4,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-185,XJGVXQDUIWGIRW-UHFFFAOYSA-N,CHEMBL5608,loxapine,NTRK3,SEQ:3394a44c77135f9edf6d1f3be38c64fdbf7e38bad6cdbf742241f2c25025b7c1,XJGVXQDUIWGIRW-UHFFFAOYSA-N__SEQ:3394a44c77135f9edf6d1f3be38c64fdbf7e38bad6cdbf742241f2c25025b7c1,XJGVXQDUIWGIRW__SEQ:3394a44c77135f9edf6d1f3be38c64fdbf7e38bad6cdbf742241f2c25025b7c1,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-186,MSYKRHVOOPPJKU-BDAKNGLRSA-N,CHEMBL3535,brivaracetam,PDE9A,SEQ:bc510befd27fd42cb2f578bf430c05cecbde0e650ff593efb7c1af6450c7421c,MSYKRHVOOPPJKU-BDAKNGLRSA-N__SEQ:bc510befd27fd42cb2f578bf430c05cecbde0e650ff593efb7c1af6450c7421c,MSYKRHVOOPPJKU__SEQ:bc510befd27fd42cb2f578bf430c05cecbde0e650ff593efb7c1af6450c7421c,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-187,HPHUVLMMVZITSG-LURJTMIESA-N,CHEMBL3535,levetiracetam,PDE9A,SEQ:bc510befd27fd42cb2f578bf430c05cecbde0e650ff593efb7c1af6450c7421c,HPHUVLMMVZITSG-LURJTMIESA-N__SEQ:bc510befd27fd42cb2f578bf430c05cecbde0e650ff593efb7c1af6450c7421c,HPHUVLMMVZITSG__SEQ:bc510befd27fd42cb2f578bf430c05cecbde0e650ff593efb7c1af6450c7421c,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
