system_id,cluster,source,predicted_residue_coverage,contact_ap,distance_mae,site_hit_1,available
2p69__1__1.A__1.B_1.C,c2940,experimental_native,0.9230769230769231,0.7166463214154067,0.9621195793151855,1,True
5o50__1__2.A__2.C,c33,experimental_native,0.9523809523809523,0.6459461083226616,0.792646586894989,1,True
2p69__1__2.A__2.B_2.C,c2940,experimental_native,0.8461538461538461,0.7334031504387094,1.0037095546722412,1,True
2owz__1__1.A_2.A__1.B,c141,experimental_native,0.9285714285714286,0.7503652741115252,0.7993378639221191,1,True
4lom__1__18.A_6.A_9.A__18.C_9.B_9.D,c89,experimental_native,0.8571428571428571,0.6055737817220552,1.0061280727386475,1,True
6mt7__1__1.A__1.C,c2129,experimental_native,1.0,0.4303750218260458,1.2784688472747803,1,True
5o52__1__2.A__2.C,c33,experimental_native,0.9090909090909091,0.5752930588553731,0.7647237777709961,1,True
5o52__1__1.A__1.C,c33,experimental_native,0.9545454545454546,0.5952246918082915,0.7434360384941101,1,True
2owz__1__1.A_2.A__2.B,c141,experimental_native,0.9285714285714286,0.7497001102137459,0.8041459918022156,1,True
2owz__1__3.A_4.A__3.B,c141,experimental_native,0.9285714285714286,0.7550148818313487,0.8411964178085327,1,True
2oys__1__1.A_1.B__1.C,c5781,experimental_native,0.0,0.8449225404670166,0.6499065160751343,1,True
4lom__1__19.A_22.A_5.A__22.B_22.D_5.C,c89,experimental_native,0.7142857142857143,0.5774365205626951,0.9846804738044739,1,True
4nca__2__1.B__1.K,c2247,experimental_native,0.6666666666666666,0.5203432142693983,1.0403486490249634,1,True
6mt7__2__1.B__1.D,c2129,experimental_native,1.0,0.31055729005568644,1.440490484237671,1,True
5ox1__1__1.A__1.B,c33,experimental_native,0.9090909090909091,0.656056845317795,0.6920395493507385,1,True
4lom__1__2.A_21.A_5.A__21.C_5.B_5.D,c89,experimental_native,0.8571428571428571,0.5792095018080665,1.0132107734680176,1,True
6mtf__1__1.A__1.C,c2129,experimental_native,1.0,0.32925894097953173,1.4768978357315063,1,True
5ox3__1__1.A__1.B,c33,experimental_native,0.9,0.6754010304454231,0.726181149482727,1,True
5ox1__1__2.A__2.B,c33,experimental_native,0.8636363636363636,0.6934865841575198,0.7698227167129517,1,True
4o4j__1__1.B__1.M,c534,experimental_native,0.0,0.4009412896138777,1.9373321533203125,1,True
2ou5__1__1.A_1.B__1.F,c713,experimental_native,1.0,0.7317140878382232,0.8549292087554932,1,True
2owz__1__3.A_4.A__4.B,c141,experimental_native,0.9285714285714286,0.7577552617993797,0.8062655925750732,1,True
4lom__1__20.A_24.A_8.A__24.B_24.D_8.C,c89,experimental_native,0.7142857142857143,0.605076281988556,1.0072485208511353,1,True
6mtf__2__1.B__1.D,c2129,experimental_native,1.0,0.3357241054562597,1.345576286315918,1,True
5ox3__1__2.A__2.B,c33,experimental_native,0.9,0.6730172113545971,0.7253498435020447,1,True
5nc1__1__1.A__1.D,c5323,experimental_native,0.0,0.27939221370712664,1.9110277891159058,1,True
4pgx__1__1.D__1.E_1.F_1.I,c31,experimental_native,0.8125,0.6433246725050876,0.929638683795929,1,True
4p0a__1__1.A__1.B,c2624,experimental_native,0.0,0.4944173017177234,1.893227219581604,1,True
4phe__1__1.A__1.E_1.F_1.I,c31,experimental_native,0.0,0.37344228593357554,2.1891496181488037,1,True
5ot8__2__1.B__1.R,c7,experimental_native,0.7368421052631579,0.718069512479087,0.8432020545005798,1,True
6nku__1__1.D__1.H_1.I_1.N,c31,experimental_native,0.8666666666666667,0.606134420934677,1.195568561553955,1,True
6nz4__1__1.A__1.C,c3462,experimental_native,0.8,0.8108748431857006,0.622490644454956,1,True
4pj3__1__1.A__1.B_1.C,c602,experimental_native,0.7894736842105263,0.6490772214684183,0.8534845113754272,1,True
2pyw__1__1.A__1.D_1.E_1.H,c1052,experimental_native,0.9047619047619048,0.8060517804578736,0.6570191979408264,1,True
4ocj__1__1.A__1.B,c1622,experimental_native,0.8823529411764706,0.6341302769658628,1.0784417390823364,1,True
5nc1__1__1.C__1.O,c5323,experimental_native,0.0,0.26249441917083605,1.9420301914215088,1,True
4oke__1__1.A_1.B__1.C_1.D,c7587,experimental_native,0.9,0.7326350084118745,0.9988515377044678,1,True
4lom__1__22.A_3.A_6.A__22.C_6.B_6.D,c89,experimental_native,0.8571428571428571,0.5911973829370603,1.0128676891326904,1,True
6nkw__1__1.D__1.H_1.I_1.N,c31,experimental_native,0.75,0.5071278085636953,1.305273175239563,1,True
6nz6__1__1.A__1.C,c3462,experimental_native,0.8421052631578947,0.8290304548925634,0.6292524337768555,1,True
6nz5__1__1.A__1.C,c3462,experimental_native,0.85,0.8051628527805719,0.6650177836418152,1,True
6pwy__1__1.A__1.E,c159,experimental_native,0.9333333333333333,0.6679543564053734,1.0025171041488647,1,True
2pyw__1__1.B__1.K_1.L_1.N,c1052,experimental_native,0.9090909090909091,0.8180692492261247,0.6478330492973328,1,True
4mwz__2__1.B__1.H,c5754,experimental_native,0.16666666666666666,0.19532977413251001,2.4800221920013428,1,True
4oco__1__1.A__1.B,c1622,experimental_native,0.9523809523809523,0.5479332615786829,1.0698071718215942,1,True
4lom__1__23.A_4.A_8.A__23.C_8.B_8.D,c89,experimental_native,0.8571428571428571,0.604823395133592,0.9976606965065002,1,True
6on4__1__1.A__1.C_1.D,c8749,experimental_native,0.9333333333333333,0.5008409423702075,1.2121527194976807,1,True
5onr__1__1.A__1.B,c218,experimental_native,0.9333333333333333,0.4225875073311721,1.994892954826355,1,True
6nz6__1__1.B__1.D,c3462,experimental_native,0.0,0.8172572866146987,0.6093543767929077,1,True
6pwy__1__1.C__1.S,c159,experimental_native,1.0,0.6703874182161819,1.0355570316314697,1,True
4ocq__1__1.A__1.B,c1622,experimental_native,0.875,0.5507332730153548,1.2034673690795898,1,True
5o4f__2__1.B__1.O,c7,experimental_native,0.7142857142857143,0.8172767663126972,0.7550696730613708,1,True
6nkz__1__1.D__1.G_1.H_1.I,c31,experimental_native,0.875,0.49936012721897133,1.2449193000793457,1,True
5m5q__1__1.A__1.B_1.C,c5724,experimental_native,0.23076923076923078,0.2116071146439475,2.468970537185669,1,True
6pwy__1__1.D__1.V_1.Z,c159,experimental_native,0.9375,0.6341168709840251,1.0784215927124023,1,True
1p1n__1__1.A__1.B,c7,experimental_native,0.875,0.6124570692239102,1.041271448135376,1,True
3ntu__1__1.A_6.A__6.B_6.C,c124,experimental_native,0.625,0.723286929304925,0.8145132660865784,1,True
5ota__1__1.A__1.C,c7,experimental_native,0.75,0.6094660329356836,1.0597693920135498,1,True
5ota__2__1.B__1.F,c7,experimental_native,0.7,0.6027051763407459,1.0192745923995972,1,True
1qgs__1__1.A__1.B_1.C_1.D_1.E,c186,experimental_native,1.0,0.7694025243421324,0.9368380308151245,1,True
2pul__1__1.A__1.C_1.E,c1052,experimental_native,0.0,0.6341176208511069,0.8331626653671265,1,True
1q95__1__1.A_1.B__1.M,c103,experimental_native,0.7222222222222222,0.5863371730037776,1.1123093366622925,1,True
4ocu__1__1.A__1.B_1.C,c1622,experimental_native,1.0,0.5569812692435907,1.3611901998519897,1,True
3ntu__1__2.A_4.A__4.B_4.C,c124,experimental_native,0.6666666666666666,0.7191323071804103,0.838211178779602,1,True
5ocj__2__1.B__1.E,c4332,experimental_native,0.9285714285714286,0.2591801528869466,1.8959105014801025,1,True
2pul__2__1.A__1.C_1.E,c1052,experimental_native,0.0,0.6476292804064281,0.8132660388946533,1,True
1q95__1__1.B_1.C__1.N,c103,experimental_native,0.7647058823529411,0.5808534940026365,1.15799880027771,1,True
1q95__1__1.E_1.F__1.R,c103,experimental_native,0.8823529411764706,0.4381772076842982,1.4245810508728027,1,True
3ntu__1__3.A_4.A__3.B_3.C,c124,experimental_native,0.625,0.7240509888761988,0.8108035326004028,1,True
3ntu__1__2.A_6.A__2.B_2.C,c124,experimental_native,0.7083333333333334,0.7151956526202691,0.8056488633155823,1,True
5owy__1__1.A__1.C,c33,experimental_native,0.9047619047619048,0.6114673402557271,0.7510578632354736,1,True
2pul__2__2.A__2.C_2.E,c1052,experimental_native,0.0,0.6294593609679267,0.8473188877105713,1,True
2quh__1__1.A__1.C,c121,experimental_native,0.8666666666666667,0.6721152608206337,0.881800651550293,1,True
3ntu__1__3.A_5.A__5.B_5.C,c124,experimental_native,0.75,0.7195770317026062,0.8287107944488525,1,True
5ndf__1__1.E__1.AA_1.BA_1.Z,c186,experimental_native,0.8888888888888888,0.757067510354124,0.8512668609619141,1,True
5ofx__1__1.A__1.I_1.P,c225,experimental_native,0.0,0.16007313106568177,2.6830904483795166,1,True
5ofx__2__1.B__1.J_1.Q,c225,experimental_native,0.0,0.1242920750136668,2.776416301727295,1,True
2qs1__1__1.A__1.E,c7,experimental_native,0.8888888888888888,0.5780959055805655,1.300390601158142,1,True
2quh__1__1.B__1.D,c121,experimental_native,0.9333333333333333,0.6827765165284543,0.8986228704452515,1,True
4qf9__1__1.A__1.D,c7,experimental_native,0.7692307692307693,0.6128583501159843,0.9617325663566589,1,True
4qdc__1__1.A__1.E,c164,experimental_native,0.8947368421052632,0.48645914699581166,0.9485763907432556,1,True
5ndf__1__2.C__2.S_2.T,c186,experimental_native,0.9444444444444444,0.7485097256818651,0.8744381070137024,1,True
5ofx__3__1.C__1.K_1.R,c225,experimental_native,0.0,0.19476699150478455,2.4209296703338623,1,True
5ofx__4__1.D__1.L_1.S,c225,experimental_native,0.0,0.15749241350907744,2.5630528926849365,1,True
5q0c__1__1.A_1.B__1.J,c141,experimental_native,0.9411764705882353,0.595668565106731,1.10875403881073,1,True
5owy__1__2.A__2.C,c33,experimental_native,0.8571428571428571,0.6064469665434201,0.7472148537635803,1,True
5owz__1__1.A__1.D,c33,experimental_native,0.9090909090909091,0.6010241898611225,0.9580811262130737,1,True
2qs1__1__2.A__2.E,c7,experimental_native,0.8888888888888888,0.5093168040467063,1.519991397857666,1,True
4pbr__1__1.A__1.B,c121,experimental_native,0.9444444444444444,0.723602887190875,1.0412485599517822,1,True
4pbr__1__2.A__2.B,c121,experimental_native,0.8888888888888888,0.7111125415695183,1.0488896369934082,1,True
4qf9__1__1.C__1.O,c7,experimental_native,0.0,0.6549940887659694,0.9272083640098572,1,True
4qf9__2__2.B__2.H,c7,experimental_native,0.6666666666666666,0.601472966862587,1.14092218875885,1,True
4qf9__2__1.B__1.H,c7,experimental_native,0.6666666666666666,0.6019800576831957,1.1458518505096436,1,True
5ofx__5__1.E__1.M_1.T,c225,experimental_native,0.0,0.16707060326561665,2.551339626312256,1,True
5ofx__7__1.F__1.N_1.U,c225,experimental_native,0.0,0.29350843407920857,2.3056869506835938,1,True
5q0c__1__1.A_1.B__1.L,c141,experimental_native,0.9411764705882353,0.5946696445537564,1.0308541059494019,1,True
5q0c__1__1.C_1.D__1.P,c141,experimental_native,0.8823529411764706,0.5718827318208947,1.2224833965301514,1,True
5ofx__9__1.H__1.O_1.W,c225,experimental_native,0.0,0.2026752748803915,2.477855920791626,1,True
5q0c__1__1.C_1.D__1.N,c141,experimental_native,0.9411764705882353,0.6383572366092051,1.00432550907135,1,True
5owz__1__2.A__2.D,c33,experimental_native,0.9090909090909091,0.5986534001411614,0.9529174566268921,1,True
5ovz__1__1.A__1.C,c7,experimental_native,0.8260869565217391,0.5627212676696672,1.080768346786499,1,True
5ndf__2__1.F__1.CA_1.DA,c186,experimental_native,0.8888888888888888,0.8035461681761314,0.8196966648101807,1,True
5q0c__2__1.E_1.F__1.R,c141,experimental_native,0.9411764705882353,0.5493602222438138,1.2342406511306763,1,True
2qs1__2__1.B__1.H,c7,experimental_native,0.7777777777777778,0.5122708194003383,1.4168869256973267,1,True
2qs1__2__2.B__2.H,c7,experimental_native,0.7777777777777778,0.5796675175334736,1.2758551836013794,1,True
4q30__1__1.A__1.D,c7,experimental_native,0.7647058823529411,0.7224732634095786,0.9956958293914795,1,True
2qvu__1__1.A_1.B__1.C_1.E,c141,experimental_native,0.9444444444444444,0.6520902715028963,0.949015200138092,1,True
2qvu__1__1.A_1.B__1.G_1.I,c141,experimental_native,1.0,0.6116379595792311,1.0903499126434326,1,True
4qpl__2__1.C__1.H,c3965,experimental_native,0.8888888888888888,0.4439397866366882,1.7154686450958252,1,True
5lom__1__1.A__1.C,c7,experimental_native,0.7916666666666666,0.5326669277383226,1.555130958557129,1,True
4qpl__1__1.A__1.E,c3965,experimental_native,0.9411764705882353,0.5023279193090042,1.4616647958755493,1,True
5ndf__2__2.D__2.V_2.W,c186,experimental_native,0.9473684210526315,0.7534706714037781,0.8955899477005005,1,True
5ovz__2__1.B__1.N,c7,experimental_native,0.8095238095238095,0.611166414689656,1.0537375211715698,1,True
5q0c__2__1.E_1.F__1.T,c141,experimental_native,0.8823529411764706,0.587536699052992,1.008507490158081,1,True
5q0c__2__1.G_1.H__1.V,c141,experimental_native,0.9375,0.6327849456367587,1.0810518264770508,1,True
5q0c__2__1.G_1.H__1.X,c141,experimental_native,0.9411764705882353,0.6188619290843844,1.024721622467041,1,True
6qa7__1__2.A__2.B,c33,experimental_native,0.9047619047619048,0.5882922378961837,0.8933702111244202,1,True
6qa7__1__1.A__1.B,c33,experimental_native,0.9047619047619048,0.6081740080393159,0.898510217666626,1,True
2qvu__1__2.A_2.B__2.C_2.E,c141,experimental_native,0.9444444444444444,0.6049207198968098,0.9873455166816711,1,True
4q30__1__1.B__1.G,c7,experimental_native,0.75,0.755220352600832,0.9348719120025635,1,True
4q30__2__1.C__1.J,c7,experimental_native,0.75,0.6455894924783256,1.1554477214813232,1,True
5lom__2__1.B__1.F,c7,experimental_native,0.8695652173913043,0.5439563461211038,1.3621301651000977,1,True
3qzy__1__1.A__1.D,c1187,experimental_native,1.0,0.3561445124145548,2.594637155532837,1,True
5ndf__3__1.A__1.G_1.H_1.J_1.K,c186,experimental_native,0.8888888888888888,0.7404456301792921,0.8763923048973083,1,True
6qa8__1__2.A__2.B,c33,experimental_native,0.9411764705882353,0.5470582252335883,0.792490541934967,1,True
6qa8__1__1.A__1.B,c33,experimental_native,0.9411764705882353,0.4980333802052272,0.8419930934906006,1,True
3r5c__1__1.A_1.B__1.F_1.G,c2315,experimental_native,0.35294117647058826,0.33637287664064125,1.8134093284606934,1,True
3qxm__1__1.A__1.C,c7,experimental_native,0.7647058823529411,0.5881537260815601,1.153041958808899,1,True
2qvu__1__2.A_2.B__2.G_2.I,c141,experimental_native,1.0,0.6363184643085444,0.9895849823951721,1,True
4q30__2__2.C__2.J,c7,experimental_native,0.75,0.6228479088573641,1.2596123218536377,1,True
6q54__1__1.A__1.I,c7,experimental_native,0.9333333333333333,0.7701970391825251,0.8589056134223938,1,True
5ndf__3__1.B__1.O_1.P_1.Q,c186,experimental_native,1.0,0.7621511625625522,0.848734974861145,1,True
5ndf__4__1.C__1.S_1.T,c186,experimental_native,0.9444444444444444,0.7542265299333525,0.8602204322814941,1,True
4r02__1__1.K_1.L__1.GA,c20,experimental_native,0.8095238095238095,0.36023006183452244,2.0463128089904785,1,True
3r5c__1__1.A_1.C__1.D_1.E,c2315,experimental_native,0.47368421052631576,0.3818118445214124,1.7709290981292725,1,True
6ovd__1__1.A_1.B__1.D,c7,experimental_native,0.7894736842105263,0.539565383417244,1.1657711267471313,1,True
3qxm__2__1.B__1.D,c7,experimental_native,0.6470588235294118,0.6159717962348494,0.992897629737854,1,True
3rlb__1__1.A__1.J,c1834,experimental_native,0.7647058823529411,0.6494407430670691,0.9240877628326416,1,True
3qxs__1__2.A__2.C_2.D,c299,experimental_native,0.5625,0.757969797739783,0.8621917366981506,1,True
3rlb__2__1.B__1.O,c1834,experimental_native,0.7647058823529411,0.6866268832436331,0.8423036336898804,1,True
3qxs__1__1.A__1.C_1.D,c299,experimental_native,0.5625,0.7523872031269565,0.8556345105171204,1,True
5o0j__1__1.A__1.B,c1264,experimental_native,0.9375,0.6326766855469799,0.794911801815033,1,True
6q54__1__1.B__1.V,c7,experimental_native,0.8125,0.7218115087338756,0.8527024388313293,1,True
6ove__1__1.A_1.B__1.D,c7,experimental_native,0.8181818181818182,0.7018607128551728,0.8673688173294067,1,True
4r02__1__1.Y_1.Z__1.MA,c20,experimental_native,0.75,0.31398635348411547,2.0616230964660645,1,True
6lop__1__1.A_1.B__1.D,c4280,experimental_native,0.9411764705882353,0.5128342279687272,1.240310788154602,1,True
2qvv__1__1.A_1.B__1.C_1.D,c141,experimental_native,0.9444444444444444,0.6468039481741555,0.9495424628257751,1,True
3rhz__1__1.A__1.C,c2302,experimental_native,0.7894736842105263,0.822252811395533,0.7787371277809143,1,True
4peg__3__1.C__1.N_1.O,c1401,experimental_native,0.5454545454545454,0.5377702177512341,1.076680302619934,1,True
4r65__1__1.A__1.E_1.F_1.G,c31,experimental_native,0.7857142857142857,0.6207640377905668,1.0202144384384155,1,True
5ndf__4__2.E__2.AA_2.BA_2.Z,c186,experimental_native,0.8888888888888888,0.7548714840330394,0.8529800772666931,1,True
6ove__3__1.B__1.D,c7,experimental_native,0.8095238095238095,0.7104889478610311,0.8527802228927612,1,True
6lop__1__1.A__1.C,c4280,experimental_native,0.0,0.6786612967851569,1.3347344398498535,1,True
3rhz__1__1.B__1.D,c2302,experimental_native,0.8947368421052632,0.8566149450625473,0.7145745158195496,1,True
4peg__4__1.D__1.Q_1.R,c1401,experimental_native,0.5,0.5614848019247607,1.1043930053710938,1,True
1rzu__2__1.B__1.D,c119,experimental_native,0.8235294117647058,0.729159876770297,0.849956750869751,1,True
3rhz__1__2.A__2.C,c2302,experimental_native,0.7894736842105263,0.8217541939258892,0.7726884484291077,1,True
2qvv__1__2.A_2.B__2.C_2.D,c141,experimental_native,0.9444444444444444,0.637380077164388,1.0697078704833984,1,True
2qvv__1__2.A_2.B__2.F_2.G,c141,experimental_native,1.0,0.5870101393370136,1.1012911796569824,1,True
2qvv__1__1.A_1.B__1.F_1.G,c141,experimental_native,1.0,0.6461227221816142,0.9724209904670715,1,True
3rhz__1__2.B__2.D,c2302,experimental_native,0.8947368421052632,0.8619508530362192,0.6957365870475769,1,True
3s21__1__1.A_2.A__2.C,c161,experimental_native,0.8571428571428571,0.7014307213845916,0.8359797596931458,1,True
3s21__1__1.A_2.A__1.C,c161,experimental_native,0.8571428571428571,0.7128449447290787,0.8044940233230591,1,True
6s4h__1__1.A__1.B,c33,experimental_native,0.9545454545454546,0.5952671956772131,0.7958670854568481,1,True
3s23__1__1.A_2.A__1.D,c161,experimental_native,0.9230769230769231,0.6825430125915867,0.829167366027832,1,True
4s1b__1__1.A__1.C_1.D_1.E,c4417,experimental_native,0.8846153846153846,0.2664210711379282,1.8274073600769043,1,True
6s4h__1__2.A__2.B,c33,experimental_native,0.9090909090909091,0.5268281500149034,0.859429657459259,1,True
3s23__1__1.A_2.A__2.D,c161,experimental_native,0.9230769230769231,0.7214877690806969,0.7907299399375916,1,True
3rpn__1__1.A_1.D__1.G,c1556,experimental_native,0.8636363636363636,0.7775455139070664,0.9938309192657471,1,True
4s1b__3__1.A__1.C_1.D_1.E,c4417,experimental_native,0.8846153846153846,0.28452842634309344,1.7714418172836304,1,True
4s1b__2__1.B__1.F_1.G_1.H,c4417,experimental_native,0.875,0.2514123641300949,1.904479742050171,1,True
6r0h__1__1.A__1.B,c33,experimental_native,0.875,0.5697733243518552,0.9287571310997009,1,True
3rpn__2__1.B_1.E__1.H,c1556,experimental_native,0.9545454545454546,0.765753231209501,0.9650493264198303,1,True
3rpn__1__1.A_1.D__1.J,c1556,experimental_native,0.9545454545454546,0.834549058746754,0.9437841773033142,1,True
4s1b__3__2.B__2.F_2.G_2.H,c4417,experimental_native,0.875,0.13880853116629044,2.4593498706817627,1,True
3rpn__2__1.B_1.E__1.K,c1556,experimental_native,0.9090909090909091,0.839298493836576,0.8749057054519653,1,True
6r0h__1__2.A__2.B,c33,experimental_native,0.9583333333333334,0.559824220902755,0.9368875622749329,1,True
1syi__1__1.A__1.C,c7,experimental_native,0.8666666666666667,0.6702522549047907,1.1258413791656494,1,True
3rpn__3__1.C_1.F__1.L,c1556,experimental_native,0.9523809523809523,0.8043351088448066,1.0302095413208008,1,True
3rpn__3__1.C_1.F__1.I,c1556,experimental_native,0.9565217391304348,0.7819297693457248,0.9394517540931702,1,True
1syi__1__1.B__1.D,c7,experimental_native,0.8235294117647058,0.6461181591425746,1.149228811264038,1,True
5ted__1__1.B__1.C,c13035,experimental_native,0.0,0.19499084741509404,11.123627662658691,1,True
1tmn__1__1.A__1.B_1.G,c218,experimental_native,0.9411764705882353,0.5001534262406978,1.655034065246582,1,True
5t6c__1__1.A__1.C,c118,experimental_native,0.9565217391304348,0.38552841131673743,1.5012093782424927,1,True
2tmn__1__1.A__1.F_1.G,c218,experimental_native,1.0,0.6783343299605342,1.006871223449707,1,True
1tlp__1__1.A__1.B_1.G,c218,experimental_native,0.8888888888888888,0.41843846400523604,1.6690056324005127,1,True
3pnl__1__1.A_1.B__1.D_1.E_1.F,c1033,experimental_native,0.875,0.5599750104916179,0.7925328612327576,1,True
5tb8__1__1.A__1.E_1.I_1.J,c31,experimental_native,0.9333333333333333,0.5542355020751972,0.9512147307395935,1,True
5t48__1__1.A__1.C,c326,experimental_native,0.8181818181818182,0.638172493024328,1.4021800756454468,1,True
4tnp__1__1.B__1.J,c159,experimental_native,0.8823529411764706,0.5559832513086626,0.9649073481559753,1,True
4tnp__1__1.A__1.E,c159,experimental_native,0.9411764705882353,0.5481952763789184,0.9795612096786499,1,True
1tt1__1__1.B__1.D,c7,experimental_native,0.6428571428571429,0.6769547523437623,0.927725076675415,1,True
1tt1__1__1.A__1.C,c7,experimental_native,0.6666666666666666,0.6485073809132716,0.9720007181167603,1,True
3pnl__1__2.A_2.B__2.D_2.E_2.F,c1033,experimental_native,0.875,0.5544398198037904,0.8038683533668518,1,True
3tvq__1__1.A__1.B,c5720,experimental_native,1.0,0.22269134346137276,2.654256820678711,1,True
4rpn__2__1.D__1.K,c1738,experimental_native,0.9375,0.2631067183847722,1.5866910219192505,1,True
1txz__1__1.A_2.A__1.D_1.E_1.F,c3228,experimental_native,0.7857142857142857,0.7264891595448284,0.8390985131263733,1,True
1txz__1__1.A_2.A__2.D_2.E_2.F,c12080,experimental_native,0.7857142857142857,0.7322345584602467,0.8477466106414795,1,True
4tnp__1__1.C__1.P,c159,experimental_native,0.8823529411764706,0.5946712010068905,0.9004341959953308,1,True
4tnp__1__1.D__1.R,c159,experimental_native,1.0,0.5872926492126431,0.9361587762832642,1,True
5t5u__1__1.A__1.C,c118,experimental_native,0.9473684210526315,0.5113385334157408,1.390601634979248,1,True
3qv2__1__1.A__1.B,c272,experimental_native,0.9,0.911411713246596,0.5490586757659912,1,True
4tqc__1__1.A__1.C,c326,experimental_native,0.8888888888888888,0.814349870993777,1.2183078527450562,1,True
4to0__1__1.A__1.E,c159,experimental_native,0.9411764705882353,0.5189522543182911,1.0401300191879272,1,True
4tnz__1__1.C__1.Q_1.R,c159,experimental_native,1.0,0.535387331570389,0.9037332534790039,1,True
4tnz__1__1.B__1.L_1.M,c159,experimental_native,0.875,0.5633352005838338,0.9409724473953247,1,True
1t3q__1__1.A_1.B__1.N_1.O_1.P,c234,experimental_native,0.8285714285714286,0.38182938045473835,1.7640507221221924,1,True
3pnl__2__1.A_1.B__1.D_1.E_1.F,c1033,experimental_native,0.875,0.5529448491028484,0.8063437938690186,1,True
4tqc__2__1.B__1.E,c326,experimental_native,1.0,0.7899094355071774,1.1869397163391113,1,True
3tpt__1__1.A__1.C_1.D,c2488,experimental_native,0.9523809523809523,0.6925194565232315,0.7906328439712524,1,True
4to0__1__1.B__1.J,c159,experimental_native,0.9411764705882353,0.5393849573553839,0.9923919439315796,1,True
6pnz__1__1.A_1.B__1.D,c103,experimental_native,0.7647058823529411,0.4450946664152028,1.4917150735855103,1,True
6tx0__1__1.A__1.C_1.D_1.E_1.G,c159,experimental_native,1.0,0.5399314517169558,0.996393620967865,1,True
1ua4__1__1.A__1.D,c1264,experimental_native,0.8888888888888888,0.6206633723622762,0.8524892330169678,1,True
3sbx__2__1.C_1.D__1.K,c2020,experimental_native,0.8260869565217391,0.8250992633689573,0.729222297668457,1,True
3tpt__2__1.B__1.F_1.G_1.H,c2488,experimental_native,0.9523809523809523,0.7970641821107898,0.7208930253982544,1,True
4to0__1__1.C__1.O,c159,experimental_native,0.9411764705882353,0.5259914585714163,0.9923895597457886,1,True
6pnz__1__1.A_1.C__1.F,c103,experimental_native,0.8823529411764706,0.37577103272280693,1.6432963609695435,1,True
6tx0__1__1.B__1.K_1.L_1.M_1.O,c159,experimental_native,0.9473684210526315,0.5636720712399337,0.9998345971107483,1,True
6tx0__1__2.A__2.C_2.D_2.E_2.G,c159,experimental_native,0.9473684210526315,0.5544322273223278,0.986984133720398,1,True
3rtf__1__1.B__1.G,c7,experimental_native,0.7058823529411765,0.6722461046177056,1.3727657794952393,1,True
3sbx__2__1.C_1.D__1.L,c2020,experimental_native,0.8695652173913043,0.7577196823865273,0.8132250308990479,1,True
3u92__1__1.A__1.C,c7,experimental_native,0.8461538461538461,0.7246538008567203,0.8857948780059814,1,True
4tus__1__1.A__1.E_1.F_1.I,c31,experimental_native,0.8,0.6504866771130875,1.1495100259780884,1,True
1t3q__1__1.D_1.E__1.AA_1.BA,c234,experimental_native,0.8333333333333334,0.36256086290664435,1.6971229314804077,1,True
3ufm__1__1.A__1.B,c14616,experimental_native,0.8461538461538461,0.2990890618448899,1.7370187044143677,1,True
6sqz__1__1.A_1.B_2.A__1.C_1.D_1.E,c1396,experimental_native,1.0,0.6913303237179222,0.9207456707954407,1,True
6txf__1__1.A__1.C_1.D_1.E_1.G,c159,experimental_native,1.0,0.5553699382960697,0.9582107067108154,1,True
6tx0__1__2.B__2.K_2.L_2.M_2.O,c159,experimental_native,0.8421052631578947,0.5388414227951437,1.0059788227081299,1,True
4u21__1__1.A_1.B__1.E,c7,experimental_native,0.08333333333333333,0.2628021936176979,2.518979072570801,1,True
3t96__1__1.A__1.D,c7,experimental_native,0.75,0.6585564309153159,1.3051303625106812,1,True
4u21__1__1.A__1.C,c7,experimental_native,0.75,0.498427869939304,1.8578261137008667,1,True
4u21__1__1.B__1.D,c7,experimental_native,0.75,0.6091891968423164,1.620288610458374,1,True
4to0__1__1.D__1.R,c159,experimental_native,1.0,0.5609902676112998,0.9690307378768921,1,True
6thj__10__1.J__1.DA,c2174,experimental_native,1.0,0.5149718330136941,1.115218162536621,1,True
3tsu__1__1.A__1.G,c1652,experimental_native,0.9130434782608695,0.5747913349570313,0.961185097694397,1,True
6thj__11__1.K__1.FA,c2174,experimental_native,0.8181818181818182,0.48648971033299443,1.1113264560699463,1,True
6sqz__1__1.A_2.A_2.B__2.C_2.D_2.E,c1396,experimental_native,1.0,0.6837595186385886,0.9532632827758789,1,True
6sbt__1__1.A__1.B_1.D,c7,experimental_native,0.7142857142857143,0.6164041951444318,1.2361022233963013,1,True
6pnz__1__1.B_1.C__1.E,c103,experimental_native,0.8823529411764706,0.325723296645577,1.9376754760742188,1,True
6s22__1__1.A_1.B__1.R_1.S,c186,experimental_native,0.9375,0.5527968502270448,0.830007016658783,1,True
6txf__1__1.B__1.K_1.L_1.M_1.O,c159,experimental_native,0.95,0.5383444583797329,0.9583800435066223,1,True
6txf__1__2.A__2.C_2.D_2.E_2.G,c159,experimental_native,0.9473684210526315,0.5645897479963998,0.9466366767883301,1,True
4u22__1__1.A__1.B,c7,experimental_native,0.7058823529411765,0.5800219759504025,1.6160638332366943,1,True
6thj__1__1.A__1.M,c2174,experimental_native,0.0,0.5768072273023616,1.084411859512329,1,True
6thj__2__1.B__1.O,c2174,experimental_native,0.0,0.5463557521241393,1.112833857536316,1,True
6thj__3__1.C__1.P,c2174,experimental_native,0.0,0.5338852918437818,1.0544036626815796,1,True
