target_chembl_id,gene_symbol,uniprot_accession,target_name,assay_lane,is_gpcr,small_molecule_moa,ot_project_standard_direct_sm,known_unique_pocket_count,passes_non_gpcr,passes_chembl_small_molecule_moa,passes_supported_target_class,passes_any_experimental_pocket,passes_preferred_experimental_pocket,passes_preferred_druglike_experimental_pocket,in_final_target_set,first_exclusion_reason,final_scope_branch
CHEMBL213,ADRB1,P08588,Beta-1 adrenergic receptor,GPCR_MEMBRANE_ASSAY,True,True,False,23,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL210,ADRB2,P07550,Beta-2 adrenergic receptor,GPCR_MEMBRANE_ASSAY,True,True,False,231,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL246,ADRB3,P13945,Beta-3 adrenergic receptor,GPCR_MEMBRANE_ASSAY,True,True,False,4,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL227,AGTR1,P30556,Type-1 angiotensin II receptor,GPCR_MEMBRANE_ASSAY,True,True,False,34,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL4607,AGTR2,P50052,Type-2 angiotensin II receptor,GPCR_MEMBRANE_ASSAY,True,True,False,19,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL1889,AVPR1A,P37288,Vasopressin V1a receptor,GPCR_MEMBRANE_ASSAY,True,True,False,11,False,False,False,True,False,False,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL1921,AVPR1B,P47901,Vasopressin V1b receptor,GPCR_MEMBRANE_ASSAY,True,True,False,0,False,False,False,False,False,False,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL1790,AVPR2,P30518,Vasopressin V2 receptor,GPCR_MEMBRANE_ASSAY,True,True,False,12,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL4308,BDKRB1,P46663,B1 bradykinin receptor,GPCR_MEMBRANE_ASSAY,True,True,False,2,False,False,False,True,True,False,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL3157,BDKRB2,P30411,B2 bradykinin receptor,GPCR_MEMBRANE_ASSAY,True,True,False,6,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL2373,C5AR1,P21730,C5a anaphylatoxin chemotactic receptor 1,GPCR_MEMBRANE_ASSAY,True,True,False,26,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL3798,CALCRL,Q16602,Calcitonin gene-related peptide type 1 receptor,GPCR_MEMBRANE_ASSAY,True,True,False,20,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL1878,CASR,P41180,Extracellular calcium-sensing receptor,GPCR_MEMBRANE_ASSAY,True,True,False,241,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL1901,CCKAR,P32238,Cholecystokinin receptor type A,GPCR_MEMBRANE_ASSAY,True,True,False,17,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL298,CCKBR,P32239,Gastrin/cholecystokinin type B receptor,GPCR_MEMBRANE_ASSAY,True,True,False,4,False,False,False,True,True,False,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL2413,CCR1,P32246,C-C chemokine receptor type 1,GPCR_MEMBRANE_ASSAY,True,True,False,5,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL4015,CCR2,P41597,C-C chemokine receptor type 2,GPCR_MEMBRANE_ASSAY,True,True,False,12,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL274,CCR5,P51681,C-C chemokine receptor type 5,GPCR_MEMBRANE_ASSAY,True,True,False,16,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL5815,CCR9,P51686,C-C chemokine receptor type 9,GPCR_MEMBRANE_ASSAY,True,True,False,6,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL216,CHRM1,P11229,Muscarinic acetylcholine receptor M1,GPCR_MEMBRANE_ASSAY,True,True,False,26,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL211,CHRM2,P08172,Muscarinic acetylcholine receptor M2,GPCR_MEMBRANE_ASSAY,True,True,False,27,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL245,CHRM3,P20309,Muscarinic acetylcholine receptor M3,GPCR_MEMBRANE_ASSAY,True,True,False,8,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL1821,CHRM4,P08173,Muscarinic acetylcholine receptor M4,GPCR_MEMBRANE_ASSAY,True,True,False,25,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL218,CNR1,P21554,Cannabinoid receptor 1,GPCR_MEMBRANE_ASSAY,True,True,False,60,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL253,CNR2,P34972,Cannabinoid receptor 2,GPCR_MEMBRANE_ASSAY,True,True,False,25,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL1800,CRHR1,P34998,Corticotropin-releasing factor receptor 1,GPCR_MEMBRANE_ASSAY,True,True,False,20,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL4029,CXCR1,P25024,C-X-C chemokine receptor type 1,GPCR_MEMBRANE_ASSAY,True,True,False,1,False,False,False,True,True,False,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL2434,CXCR2,P25025,C-X-C chemokine receptor type 2,GPCR_MEMBRANE_ASSAY,True,True,False,6,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL2107,CXCR4,P61073,C-X-C chemokine receptor type 4,GPCR_MEMBRANE_ASSAY,True,True,False,55,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL1798,CYSLTR1,Q9Y271,Cysteinyl leukotriene receptor 1,GPCR_MEMBRANE_ASSAY,True,True,False,10,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL2056,DRD1,P21728,D(1A) dopamine receptor,GPCR_MEMBRANE_ASSAY,True,True,False,70,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL217,DRD2,P14416,D(2) dopamine receptor,GPCR_MEMBRANE_ASSAY,True,True,False,20,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL234,DRD3,P35462,D(3) dopamine receptor,GPCR_MEMBRANE_ASSAY,True,True,False,13,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL219,DRD4,P21917,D(4) dopamine receptor,GPCR_MEMBRANE_ASSAY,True,True,False,10,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL1850,DRD5,P21918,D(1B) dopamine receptor,GPCR_MEMBRANE_ASSAY,True,True,False,4,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL252,EDNRA,P25101,Endothelin-1 receptor,GPCR_MEMBRANE_ASSAY,True,True,False,8,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL1785,EDNRB,P24530,Endothelin receptor type B,GPCR_MEMBRANE_ASSAY,True,True,False,31,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL3974,F2R,P25116,Proteinase-activated receptor 1,GPCR_MEMBRANE_ASSAY,True,True,False,7,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL4691,F2RL3,Q96RI0,Proteinase-activated receptor 4,GPCR_MEMBRANE_ASSAY,True,True,False,0,False,False,False,False,False,False,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL4422,FFAR1,O14842,Free fatty acid receptor 1,GPCR_MEMBRANE_ASSAY,True,True,False,23,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL5493,FFAR2,O15552,Free fatty acid receptor 2,GPCR_MEMBRANE_ASSAY,True,True,False,23,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL2064,GABBR1,Q9UBS5,Gamma-aminobutyric acid type B receptor subunit 1,GPCR_MEMBRANE_ASSAY,True,True,False,42,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL5034,GABBR2,O75899,Gamma-aminobutyric acid type B receptor subunit 2,GPCR_MEMBRANE_ASSAY,True,True,False,20,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL1985,GCGR,P47871,Glucagon receptor,GPCR_MEMBRANE_ASSAY,True,True,False,27,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL4616,GHSR,Q92847,Growth hormone secretagogue receptor type 1,GPCR_MEMBRANE_ASSAY,True,True,False,22,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL1784,GLP1R,P43220,Glucagon-like peptide 1 receptor,GPCR_MEMBRANE_ASSAY,True,True,False,79,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL1855,GNRHR,P30968,Gonadotropin-releasing hormone receptor,GPCR_MEMBRANE_ASSAY,True,True,False,5,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL5652,GPR119,Q8TDV5,Glucose-dependent insulinotropic receptor,GPCR_MEMBRANE_ASSAY,True,True,False,17,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL3714079,GPR84,Q9NQS5,G-protein coupled receptor 84,GPCR_MEMBRANE_ASSAY,True,True,False,10,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL5137,GRM2,Q14416,Metabotropic glutamate receptor 2,GPCR_MEMBRANE_ASSAY,True,True,False,69,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL2888,GRM3,Q14832,Metabotropic glutamate receptor 3,GPCR_MEMBRANE_ASSAY,True,True,False,47,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL2736,GRM4,Q14833,Metabotropic glutamate receptor 4,GPCR_MEMBRANE_ASSAY,True,True,False,16,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL3227,GRM5,P41594,Metabotropic glutamate receptor 5,GPCR_MEMBRANE_ASSAY,True,True,False,84,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL3785,HCAR2,Q8TDS4,Hydroxycarboxylic acid receptor 2,GPCR_MEMBRANE_ASSAY,True,True,False,69,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL5113,HCRTR1,O43613,Orexin/Hypocretin receptor type 1,GPCR_MEMBRANE_ASSAY,True,True,False,86,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL4792,HCRTR2,O43614,Orexin receptor type 2,GPCR_MEMBRANE_ASSAY,True,True,False,39,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL231,HRH1,P35367,Histamine H1 receptor,GPCR_MEMBRANE_ASSAY,True,True,False,17,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL1941,HRH2,P25021,Histamine H2 receptor,GPCR_MEMBRANE_ASSAY,True,True,False,15,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL264,HRH3,Q9Y5N1,Histamine H3 receptor,GPCR_MEMBRANE_ASSAY,True,True,False,18,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL3759,HRH4,Q9H3N8,Histamine H4 receptor,GPCR_MEMBRANE_ASSAY,True,True,False,21,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL214,HTR1A,P08908,5-hydroxytryptamine receptor 1A,GPCR_MEMBRANE_ASSAY,True,True,False,105,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL1898,HTR1B,P28222,5-hydroxytryptamine receptor 1B,GPCR_MEMBRANE_ASSAY,True,True,False,11,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL1983,HTR1D,P28221,5-hydroxytryptamine receptor 1D,GPCR_MEMBRANE_ASSAY,True,True,False,3,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL1805,HTR1F,P30939,5-hydroxytryptamine receptor 1F,GPCR_MEMBRANE_ASSAY,True,True,False,4,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL224,HTR2A,P28223,5-hydroxytryptamine receptor 2A,GPCR_MEMBRANE_ASSAY,True,True,False,103,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL1833,HTR2B,P41595,5-hydroxytryptamine receptor 2B,GPCR_MEMBRANE_ASSAY,True,True,False,44,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL225,HTR2C,P28335,5-hydroxytryptamine receptor 2C,GPCR_MEMBRANE_ASSAY,True,True,False,21,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL1875,HTR4,Q13639,5-hydroxytryptamine receptor 4,GPCR_MEMBRANE_ASSAY,True,True,False,9,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL3371,HTR6,P50406,5-hydroxytryptamine receptor 6,GPCR_MEMBRANE_ASSAY,True,True,False,6,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL3155,HTR7,P34969,5-hydroxytryptamine receptor 7,GPCR_MEMBRANE_ASSAY,True,True,False,3,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL3819,LPAR1,Q92633,Lysophosphatidic acid receptor 1,GPCR_MEMBRANE_ASSAY,True,True,False,28,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL3911,LTB4R,Q15722,Leukotriene B4 receptor 1,GPCR_MEMBRANE_ASSAY,True,True,False,10,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL3795,MC1R,Q01726,Melanocyte-stimulating hormone receptor,GPCR_MEMBRANE_ASSAY,True,True,False,4,False,False,False,True,True,False,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL259,MC4R,P32245,Melanocortin receptor 4,GPCR_MEMBRANE_ASSAY,True,True,False,15,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL2203,MLNR,O43193,Motilin receptor,GPCR_MEMBRANE_ASSAY,True,True,False,7,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL4561,NPY5R,Q15761,Neuropeptide Y receptor type 5,GPCR_MEMBRANE_ASSAY,True,True,False,0,False,False,False,False,False,False,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL4123,NTSR1,P30989,Neurotensin receptor type 1,GPCR_MEMBRANE_ASSAY,True,True,False,20,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL236,OPRD1,P41143,Delta-type opioid receptor,GPCR_MEMBRANE_ASSAY,True,True,False,35,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL237,OPRK1,P41145,Kappa-type opioid receptor,GPCR_MEMBRANE_ASSAY,True,True,False,59,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL2014,OPRL1,P41146,Nociceptin receptor,GPCR_MEMBRANE_ASSAY,True,True,False,21,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL233,OPRM1,P35372,Mu-type opioid receptor,GPCR_MEMBRANE_ASSAY,True,True,False,88,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL2049,OXTR,P30559,Oxytocin receptor,GPCR_MEMBRANE_ASSAY,True,True,False,5,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL4315,P2RY1,P47900,P2Y purinoceptor 1,GPCR_MEMBRANE_ASSAY,True,True,False,14,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL2001,P2RY12,Q9H244,P2Y purinoceptor 12,GPCR_MEMBRANE_ASSAY,True,True,False,15,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL4398,P2RY2,P41231,P2Y purinoceptor 2,GPCR_MEMBRANE_ASSAY,True,True,False,2,False,False,False,True,False,False,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL2123,P2RY4,P51582,P2Y purinoceptor 4,GPCR_MEMBRANE_ASSAY,True,True,False,1,False,False,False,True,False,False,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL4714,P2RY6,Q15077,P2Y purinoceptor 6,GPCR_MEMBRANE_ASSAY,True,True,False,0,False,False,False,False,False,False,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL250,PTAFR,P25105,Platelet-activating factor receptor,GPCR_MEMBRANE_ASSAY,True,True,False,7,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL4427,PTGDR,Q13258,Prostaglandin D2 receptor,GPCR_MEMBRANE_ASSAY,True,True,False,13,False,False,False,True,False,False,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL5071,PTGDR2,Q9Y5Y4,Prostaglandin D2 receptor 2,GPCR_MEMBRANE_ASSAY,True,True,False,20,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL1811,PTGER1,P34995,Prostaglandin E2 receptor EP1 subtype,GPCR_MEMBRANE_ASSAY,True,True,False,1,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL1881,PTGER2,P43116,Prostaglandin E2 receptor EP2 subtype,GPCR_MEMBRANE_ASSAY,True,True,False,8,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL3710,PTGER3,P43115,Prostaglandin E2 receptor EP3 subtype,GPCR_MEMBRANE_ASSAY,True,True,False,14,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL1836,PTGER4,P35408,Prostaglandin E2 receptor EP4 subtype,GPCR_MEMBRANE_ASSAY,True,True,False,13,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL1987,PTGFR,P43088,Prostaglandin F2-alpha receptor,GPCR_MEMBRANE_ASSAY,True,True,False,16,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL1995,PTGIR,P43119,Prostacyclin receptor,GPCR_MEMBRANE_ASSAY,True,True,False,4,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL4333,S1PR1,P21453,Sphingosine 1-phosphate receptor 1,GPCR_MEMBRANE_ASSAY,True,True,False,35,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL3230,S1PR4,O95977,Sphingosine 1-phosphate receptor 4,GPCR_MEMBRANE_ASSAY,True,True,False,0,False,False,False,False,False,False,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL2274,S1PR5,Q9H228,Sphingosine 1-phosphate receptor 5,GPCR_MEMBRANE_ASSAY,True,True,False,9,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL5971,SMO,Q99835,Protein smoothened,GPCR_MEMBRANE_ASSAY,True,True,False,45,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL1804,SSTR2,P30874,Somatostatin receptor type 2,GPCR_MEMBRANE_ASSAY,True,True,False,21,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL5857,TAAR1,Q96RJ0,Trace amine-associated receptor 1,GPCR_MEMBRANE_ASSAY,True,True,False,33,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL249,TACR1,P25103,Substance-P receptor,GPCR_MEMBRANE_ASSAY,True,True,False,25,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL2327,TACR2,P21452,Substance-K receptor,GPCR_MEMBRANE_ASSAY,True,True,False,1,False,False,False,True,True,False,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL4429,TACR3,P29371,Neuromedin-K receptor,GPCR_MEMBRANE_ASSAY,True,True,False,3,False,False,False,True,True,False,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL2069,TBXA2R,P21731,Thromboxane A2 receptor,GPCR_MEMBRANE_ASSAY,True,True,False,16,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL1810,TRHR,P34981,Thyrotropin-releasing hormone receptor,GPCR_MEMBRANE_ASSAY,True,True,False,4,False,False,False,True,True,False,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL3764,UTS2R,Q9UKP6,Urotensin-2 receptor,GPCR_MEMBRANE_ASSAY,True,True,False,1,False,False,False,True,False,False,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL2044,ABAT,P80404,"4-aminobutyrate aminotransferase, mitochondrial",ENZYME_BIOCHEMICAL,False,True,True,0,True,True,True,False,False,False,False,EXCLUDE_NO_ELIGIBLE_EXPERIMENTAL_POCKET,ACTIVE_RECOVERED_NO_EXPERIMENTAL_POCKET_46
CHEMBL1808,ACE,P12821,Angiotensin-converting enzyme,ENZYME_BIOCHEMICAL,False,True,True,371,True,True,True,True,True,True,True,INCLUDED,ACTIVE_STRICT_MAINLINE_338
CHEMBL220,ACHE,P22303,Acetylcholinesterase,ENZYME_BIOCHEMICAL,False,True,True,233,True,True,True,True,True,True,True,INCLUDED,ACTIVE_STRICT_MAINLINE_338
CHEMBL3720,ACLY,P53396,ATP-citrate synthase,ENZYME_BIOCHEMICAL,False,True,True,207,True,True,True,True,True,True,True,INCLUDED,ACTIVE_STRICT_MAINLINE_338
CHEMBL1910,ADA,P00813,Adenosine deaminase,ENZYME_BIOCHEMICAL,False,True,True,2,True,True,True,True,True,True,True,INCLUDED,ACTIVE_STRICT_MAINLINE_338
CHEMBL3706,ADAM17,P78536,Disintegrin and metalloproteinase domain-containing protein 17,ENZYME_BIOCHEMICAL,False,True,True,65,True,True,True,True,True,True,True,INCLUDED,ACTIVE_STRICT_MAINLINE_338
CHEMBL2285,ADAMTS5,Q9UNA0,A disintegrin and metalloproteinase with thrombospondin motifs 5,ENZYME_BIOCHEMICAL,False,True,True,10,True,True,True,True,True,True,True,INCLUDED,ACTIVE_STRICT_MAINLINE_338
CHEMBL4116,ADH5,P11766,Alcohol dehydrogenase class-3,ENZYME_BIOCHEMICAL,False,True,True,30,True,True,True,True,True,True,True,INCLUDED,ACTIVE_STRICT_MAINLINE_338
CHEMBL1900,AKR1B1,P15121,Aldo-keto reductase family 1 member B1,ENZYME_BIOCHEMICAL,False,True,True,228,True,True,True,True,True,True,True,INCLUDED,ACTIVE_STRICT_MAINLINE_338
CHEMBL1935,ALDH2,P05091,"Aldehyde dehydrogenase, mitochondrial",ENZYME_BIOCHEMICAL,False,True,True,78,True,True,True,True,True,True,True,INCLUDED,ACTIVE_STRICT_MAINLINE_338
CHEMBL1911,ALDH5A1,P51649,"Succinate-semialdehyde dehydrogenase, mitochondrial",ENZYME_BIOCHEMICAL,False,True,True,9,True,True,True,True,True,True,True,INCLUDED,ACTIVE_STRICT_MAINLINE_338
CHEMBL3687,ALOX12,P18054,Polyunsaturated fatty acid lipoxygenase ALOX12,ENZYME_BIOCHEMICAL,False,True,True,8,True,True,True,True,True,True,True,INCLUDED,ACTIVE_STRICT_MAINLINE_338
CHEMBL215,ALOX5,P09917,Polyunsaturated fatty acid 5-lipoxygenase,ENZYME_BIOCHEMICAL,False,True,True,5,True,True,True,True,True,True,True,INCLUDED,ACTIVE_STRICT_MAINLINE_338
CHEMBL2118,AOC1,P19801,Diamine oxidase [copper-containing],ENZYME_BIOCHEMICAL,False,True,True,15,True,True,True,True,True,True,True,INCLUDED,ACTIVE_STRICT_MAINLINE_338
CHEMBL5619,APEX1,P27695,DNA repair nuclease/redox regulator APEX1,ENZYME_BIOCHEMICAL,False,True,True,9,True,True,True,True,True,True,True,INCLUDED,ACTIVE_STRICT_MAINLINE_338
CHEMBL3901,ATP2A2,P16615,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2,ENZYME_BIOCHEMICAL,False,True,True,12,True,True,True,True,True,True,True,INCLUDED,ACTIVE_STRICT_MAINLINE_338
CHEMBL4822,BACE1,P56817,Beta-secretase 1,ENZYME_BIOCHEMICAL,False,True,True,548,True,True,True,True,True,True,True,INCLUDED,ACTIVE_STRICT_MAINLINE_338
CHEMBL1914,BCHE,P06276,Cholinesterase,ENZYME_BIOCHEMICAL,False,True,True,338,True,True,True,True,True,True,True,INCLUDED,ACTIVE_STRICT_MAINLINE_338
CHEMBL261,CA1,P00915,Carbonic anhydrase 1,ENZYME_BIOCHEMICAL,False,True,True,68,True,True,True,True,True,True,True,INCLUDED,ACTIVE_STRICT_MAINLINE_338
CHEMBL3242,CA12,O43570,Carbonic anhydrase 12,ENZYME_BIOCHEMICAL,False,True,True,71,True,True,True,True,True,True,True,INCLUDED,ACTIVE_STRICT_MAINLINE_338
CHEMBL205,CA2,P00918,Carbonic anhydrase 2,ENZYME_BIOCHEMICAL,False,True,True,727,True,True,True,True,True,True,True,INCLUDED,ACTIVE_STRICT_MAINLINE_338
CHEMBL3729,CA4,P22748,Carbonic anhydrase 4,ENZYME_BIOCHEMICAL,False,True,True,23,True,True,True,True,True,True,True,INCLUDED,ACTIVE_STRICT_MAINLINE_338
