target_chembl_id,gene_symbol,uniprot_accession,target_class_l1,ot_project_assay_family,is_gpcr,chembl_kinase,ot_sm_structure_with_ligand,ot_sm_high_quality_pocket,ot_sm_med_quality_pocket,af_exact_sequence_model,p2rank_status,p2rank_tier,p2rank_top_score,p2rank_top_probability,pocket_residue_count,pocket_mean_plddt,known_unique_pocket_count,known_k1_pocket_count,known_k1_k2_pocket_count,known_drug_mapped,known_biolip2,known_biolip2_affinity,known_scpdb,known_klifs,known_gpcrdb,p2rank_top1_any_known_residue_match,p2rank_top1_any_known_center_match_4a,p2rank_top1_any_known_center_match_8a,p2rank_top1_any_known_combined_match_8a,p2rank_top1_best_known_recall,p2rank_top1_best_jaccard,p2rank_top1_minimum_center_distance,p2rank_top3_any_known_residue_match,p2rank_top3_any_known_center_match_4a,p2rank_top3_any_known_center_match_8a,p2rank_top3_any_known_combined_match_8a,p2rank_top3_best_known_recall,p2rank_top3_best_jaccard,p2rank_top3_minimum_center_distance,p2rank_all_any_known_residue_match,p2rank_all_any_known_center_match_4a,p2rank_all_any_known_center_match_8a,p2rank_all_any_known_combined_match_8a,p2rank_all_best_known_recall,p2rank_all_best_jaccard,p2rank_all_minimum_center_distance,p2rank_top1_any_k1_combined_match_8a,p2rank_top3_any_k1_combined_match_8a,p2rank_all_any_k1_combined_match_8a,p2rank_top1_any_k1_k2_combined_match_8a,p2rank_top3_any_k1_k2_combined_match_8a,p2rank_all_any_k1_k2_combined_match_8a,pdbe_raw_ligand_instance_count,pdbe_raw_unique_pdb_count
CHEMBL2208,MAPKAPK2,P49137,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,14.31,0.634,21,91.02142857142856,46,9,44,True,True,True,True,True,False,True,True,True,True,1.0,0.7142857142857143,1.126326297929816,True,True,True,True,1.0,0.7142857142857143,1.126326297929816,True,True,True,True,1.0,0.7142857142857143,1.126326297929816,True,True,True,True,True,True,109,27
CHEMBL3094,MAPKAPK5,Q8IW41,Enzyme,kinase,False,True,False,False,False,True,completed,A_HIGH_CONFIDENCE,15.85,0.684,26,86.59769230769231,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0
CHEMBL5331,MERTK,Q12866,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,18.0,0.741,22,85.61681818181818,57,0,52,False,True,True,False,True,False,True,True,True,True,1.0,0.6956521739130435,0.7686116905371974,True,True,True,True,1.0,0.6956521739130435,0.7686116905371974,True,True,True,True,1.0,0.6956521739130435,0.7686116905371974,False,False,False,True,True,True,130,41
CHEMBL3717,MET,P08581,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,19.94,0.785,24,76.38250000000001,129,10,114,True,True,True,False,True,False,True,True,True,True,1.0,0.6296296296296297,1.6198372374832901,True,True,True,True,1.0,0.6296296296296297,1.6198372374832901,True,True,True,True,1.0,0.6296296296296297,1.6198372374832901,True,True,True,True,True,True,192,113
CHEMBL2689,MST1R,Q04912,Enzyme,kinase,False,True,True,False,False,True,completed,A_HIGH_CONFIDENCE,19.56,0.778,27,82.53407407407407,10,0,3,False,True,False,False,True,False,False,False,False,False,0.0,0.0,21.052637458232585,True,True,True,True,0.9090909090909091,0.5555555555555556,1.8948323843313284,True,True,True,True,0.9090909090909091,0.5555555555555556,1.8948323843313284,False,False,False,False,True,True,14,4
CHEMBL2842,MTOR,P42345,Enzyme,kinase,False,True,True,False,False,True,completed,A_HIGH_CONFIDENCE,16.91,0.713,25,57.5176,82,6,45,True,True,True,True,True,False,False,False,False,False,0.0,0.0,67.13747279417723,True,True,True,True,1.0,0.6470588235294118,1.3289118226955425,True,True,True,True,1.0,0.6470588235294118,1.3289118226955425,False,False,False,False,True,True,162,51
CHEMBL2815,NTRK1,P04629,Enzyme,kinase,False,True,True,True,False,True,completed,B_MODERATE_CONFIDENCE,8.53,0.388,14,80.6907142857143,77,1,64,True,True,True,False,True,False,True,True,True,True,1.0,0.3888888888888889,3.253059351169512,True,True,True,True,1.0,0.55,2.5436368146400627,True,True,True,True,1.0,0.5555555555555556,2.5092981497394296,True,True,True,True,True,True,101,56
CHEMBL4898,NTRK2,Q16620,Enzyme,kinase,False,True,True,False,False,True,completed,A_HIGH_CONFIDENCE,24.22,0.851,39,62.9125641025641,4,0,4,False,True,True,False,True,False,True,False,False,True,0.55,0.22916666666666666,10.141260976081817,True,False,True,True,0.55,0.2413793103448276,4.467966312890573,True,False,True,True,0.55,0.2413793103448276,4.467966312890573,False,False,False,True,True,True,4,3
CHEMBL5608,NTRK3,Q16288,Enzyme,kinase,False,True,True,False,False,True,completed,A_HIGH_CONFIDENCE,16.09,0.691,29,58.12655172413793,9,0,9,False,True,True,False,True,False,True,False,False,True,0.4,0.125,11.924492098198563,True,True,True,True,0.75,0.5,2.331792753709046,True,True,True,True,0.75,0.5,2.331792753709046,False,False,False,True,True,True,11,4
CHEMBL4482,PAK4,O96013,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,28.42,0.889,29,87.85586206896552,46,0,39,False,True,True,True,True,False,True,True,True,True,1.0,0.5,2.6617348632987468,True,True,True,True,1.0,0.5,2.6617348632987468,True,True,True,True,1.0,0.5,2.6617348632987468,False,False,False,True,True,True,59,36
CHEMBL2007,PDGFRA,P16234,Enzyme,kinase,False,True,True,False,False,True,completed,A_HIGH_CONFIDENCE,18.32,0.748,23,65.90304347826087,15,4,11,True,True,True,False,True,False,True,False,True,True,0.6666666666666666,0.2962962962962963,5.5598237854270165,True,False,True,True,0.6666666666666666,0.2962962962962963,5.5598237854270165,True,True,True,True,0.6666666666666666,0.2962962962962963,3.697705277176575,True,True,True,True,True,True,18,14
CHEMBL1913,PDGFRB,P09619,Enzyme,kinase,False,True,False,False,False,True,completed,A_HIGH_CONFIDENCE,12.02,0.549,19,85.54,2,0,0,False,False,False,False,False,False,False,False,False,False,0.05263157894736842,0.02702702702702703,13.332150504898417,False,False,False,False,0.05263157894736842,0.02702702702702703,13.332150504898417,False,False,False,False,0.05263157894736842,0.02702702702702703,13.332150504898417,False,False,False,False,False,False,4,2
CHEMBL2534,PDPK1,O15530,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,35.59,0.933,39,80.02871794871794,93,0,91,False,True,True,True,True,False,True,True,True,True,1.0,0.46153846153846156,2.5495408792564986,True,True,True,True,1.0,0.46153846153846156,2.5495408792564986,True,True,True,True,1.0,0.6363636363636364,2.5495408792564986,False,False,False,True,True,True,221,69
CHEMBL3024,PLK1,P53350,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,33.71,0.923,37,90.75945945945946,68,0,36,False,True,True,True,True,False,True,True,True,True,1.0,0.39473684210526316,2.3032940172717837,True,True,True,True,1.0,0.39473684210526316,2.3032940172717837,True,True,True,True,1.0,0.7142857142857143,2.1897792331648414,False,False,False,True,True,True,165,58
CHEMBL3788,PLK4,O00444,Enzyme,kinase,False,True,True,False,False,True,completed,B_MODERATE_CONFIDENCE,10.07,0.466,20,93.247,12,0,5,False,True,False,False,True,False,True,True,True,True,0.8,0.5217391304347826,1.5616270519106863,True,True,True,True,0.8,0.5217391304347826,1.5616270519106863,True,True,True,True,0.8,0.5217391304347826,1.5616270519106863,False,False,False,True,True,True,19,9
CHEMBL3045,PRKCB,P05771,Enzyme,kinase,False,True,False,False,False,True,completed,A_HIGH_CONFIDENCE,34.54,0.927,40,91.32625,11,0,2,False,True,False,True,True,False,True,False,True,True,1.0,0.3170731707317073,4.799124625387427,True,False,True,True,1.0,0.3170731707317073,4.799124625387427,True,True,True,True,1.0,0.3170731707317073,1.599107305655252,False,False,False,True,True,True,27,7
CHEMBL3142,PRKDC,P78527,Enzyme,kinase,False,True,True,False,False,False,not_run_no_exact_structure,NOT_RUN,,,0,,19,0,16,False,True,True,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,28,13
CHEMBL2695,PTK2,Q05397,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,16.56,0.704,29,76.83379310344827,40,0,37,False,True,True,True,True,False,False,False,False,False,0.2,0.05405405405405406,21.31320473908136,True,True,True,True,1.0,0.6190476190476191,1.7414311010763295,True,True,True,True,1.0,0.6190476190476191,1.7414311010763295,False,False,False,False,True,True,70,31
CHEMBL5469,PTK2B,Q14289,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,19.31,0.772,26,82.375,15,0,15,False,True,True,True,True,False,True,True,True,True,1.0,0.48148148148148145,3.3065798870536045,True,True,True,True,1.0,0.48148148148148145,3.3065798870536045,True,True,True,True,1.0,0.48148148148148145,3.3065798870536045,False,False,False,True,True,True,18,12
CHEMBL4601,PTK6,Q13882,Enzyme,kinase,False,True,True,False,False,True,completed,A_HIGH_CONFIDENCE,16.25,0.696,25,88.24959999999999,11,0,11,False,True,True,False,True,False,True,True,True,True,0.9090909090909091,0.4074074074074074,3.850227640253904,True,True,True,True,0.9090909090909091,0.4074074074074074,3.850227640253904,True,True,True,True,0.9090909090909091,0.4074074074074074,3.850227640253904,False,False,False,True,True,True,18,6
CHEMBL1906,RAF1,P04049,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,30.17,0.902,32,82.238125,29,0,7,False,True,False,True,True,False,True,True,True,True,1.0,0.47058823529411764,0.563111700977507,True,True,True,True,1.0,0.47058823529411764,0.563111700977507,True,True,True,True,1.0,0.47058823529411764,0.563111700977507,False,False,False,True,True,True,108,52
CHEMBL2041,RET,P07949,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,17.67,0.733,20,91.222,42,2,32,True,True,True,False,True,False,True,True,True,True,1.0,0.7142857142857143,0.928116797673362,True,True,True,True,1.0,0.7142857142857143,0.928116797673362,True,True,True,True,1.0,0.7142857142857143,0.928116797673362,True,True,True,True,True,True,119,33
CHEMBL5464,RIPK1,Q13546,Enzyme,kinase,False,True,True,False,False,True,completed,A_HIGH_CONFIDENCE,18.11,0.744,22,81.2740909090909,53,0,30,False,True,True,True,True,False,True,False,True,True,1.0,0.4,4.57845112600915,True,True,True,True,1.0,0.6,0.7815411583383653,True,True,True,True,1.0,0.6,0.7815411583383653,False,False,False,True,True,True,97,31
CHEMBL2973,ROCK2,O75116,Enzyme,kinase,False,True,True,False,False,True,completed,A_HIGH_CONFIDENCE,16.1,0.691,21,94.27333333333334,35,0,23,False,True,True,False,True,False,True,True,True,True,1.0,0.6363636363636364,2.3667490804899445,True,True,True,True,1.0,0.6363636363636364,2.3667490804899445,True,True,True,True,1.0,0.6363636363636364,2.3667490804899445,False,False,False,True,True,True,81,21
CHEMBL5568,ROS1,P08922,Enzyme,kinase,False,True,True,False,False,True,completed,A_HIGH_CONFIDENCE,23.94,0.848,30,85.94033333333333,7,1,5,True,True,True,False,True,False,False,False,False,False,0.0,0.0,66.66788233330574,False,False,False,False,0.0,0.0,54.8624175043866,True,True,True,True,1.0,0.6666666666666666,1.9117526933192102,False,False,True,False,False,True,9,5
CHEMBL4501,RPS6KB1,P23443,Enzyme,kinase,False,True,True,False,True,True,completed,A_HIGH_CONFIDENCE,17.71,0.734,22,89.68318181818182,27,0,25,False,True,True,True,True,False,True,True,True,True,1.0,0.625,1.18112785882346,True,True,True,True,1.0,0.625,1.18112785882346,True,True,True,True,1.0,0.625,1.18112785882346,False,False,False,True,True,True,52,20
CHEMBL267,SRC,P12931,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,29.12,0.894,34,89.74264705882354,56,16,51,True,True,True,True,True,False,True,True,True,True,1.0,0.4444444444444444,3.945246822986581,True,True,True,True,1.0,0.4444444444444444,3.945246822986581,True,True,True,True,1.0,0.4444444444444444,3.945246822986581,False,False,False,True,True,True,73,54
CHEMBL2599,SYK,P43405,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,20.9,0.801,27,86.23037037037037,84,2,82,True,True,True,True,True,False,True,True,True,True,1.0,0.5714285714285714,2.528257855100029,True,True,True,True,1.0,0.5714285714285714,2.528257855100029,True,True,True,True,1.0,0.5714285714285714,1.7283064043331504,True,True,True,True,True,True,145,86
CHEMBL4128,TEK,Q02763,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,16.46,0.701,26,87.14576923076923,17,0,8,False,True,True,True,True,False,False,False,True,True,0.0,0.0,4.886493221908234,True,True,True,True,0.7692307692307693,0.5416666666666666,2.54597276153323,True,True,True,True,0.7692307692307693,0.5416666666666666,2.54597276153323,False,False,False,False,True,True,20,12
CHEMBL4439,TGFBR1,P36897,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,19.06,0.767,25,94.4184,46,1,41,True,True,True,True,True,False,True,True,True,True,1.0,0.7037037037037037,0.987203055353862,True,True,True,True,1.0,0.7037037037037037,0.987203055353862,True,True,True,True,1.0,0.7037037037037037,0.987203055353862,True,True,True,True,True,True,82,38
CHEMBL3983,TTK,P33981,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,10.95,0.505,16,93.363125,113,2,108,True,True,True,True,True,False,True,True,True,True,0.9,0.6190476190476191,0.4801678978818247,True,True,True,True,1.0,0.6190476190476191,0.4801678978818247,True,True,True,True,1.0,0.75,0.4801678978818247,True,True,True,True,True,True,173,76
CHEMBL3553,TYK2,P29597,Enzyme,kinase,False,True,True,False,True,True,completed,A_HIGH_CONFIDENCE,23.42,0.84,34,93.57882352941176,67,2,62,True,True,True,True,True,False,True,True,True,True,1.0,0.42857142857142855,3.5007973520328184,True,True,True,True,1.0,0.5161290322580645,0.6498060173652505,True,True,True,True,1.0,0.5161290322580645,0.6498060173652505,False,True,True,True,True,True,102,51
CHEMBL5491,WEE1,P30291,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,20.73,0.798,21,92.72619047619048,25,1,21,True,True,True,True,True,False,True,True,True,True,1.0,0.6363636363636364,2.0772026305999685,True,True,True,True,1.0,0.6363636363636364,2.0772026305999685,True,True,True,True,1.0,0.6363636363636364,2.0772026305999685,True,True,True,True,True,True,75,28
CHEMBL2073,YES1,P07947,Enzyme,kinase,False,True,False,False,False,True,completed,A_HIGH_CONFIDENCE,28.57,0.89,30,85.06099999999999,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,1,1
CHEMBL4295690,A2M,P01023,Unclassified protein,excluded_or_review,False,False,False,False,True,True,completed,A_HIGH_CONFIDENCE,12.05,0.551,21,85.36047619047619,35,0,0,False,False,False,False,False,False,False,False,False,False,0.16666666666666666,0.038461538461538464,40.913923684883855,False,True,True,True,0.16666666666666666,0.038461538461538464,3.345064773998385,True,True,True,True,0.25,0.0625,2.6752420724724213,False,False,False,False,False,False,43,10
CHEMBL4550,ALOX5AP,P20292,Other cytosolic protein,excluded_or_review,False,False,True,True,False,True,completed_no_pocket,D_NO_POCKET,,,0,,8,2,7,True,True,True,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,12,4
CHEMBL4677,BCL2L2,Q92843,Other cytosolic protein,excluded_or_review,False,False,False,True,False,True,completed,A_HIGH_CONFIDENCE,16.3,0.697,12,76.23916666666666,2,0,0,False,False,False,False,False,False,True,False,True,True,0.6,0.21428571428571427,4.425130802586518,True,False,True,True,0.6,0.21428571428571427,4.425130802586518,True,False,True,True,0.6,0.21428571428571427,4.425130802586518,False,False,False,False,False,False,4,2
CHEMBL6093,CALM1,P0DP23,Unclassified protein,excluded_or_review,False,False,True,False,False,True,completed,C_WEAK_REVIEW,3.67,0.111,9,83.30555555555556,43,0,19,False,True,True,True,False,False,True,True,True,True,1.0,0.6666666666666666,1.689554764420291,True,True,True,True,1.0,0.7272727272727273,0.8956019138899103,True,True,True,True,1.0,0.7272727272727273,0.8956019138899103,False,False,False,True,True,True,1921,233
CHEMBL3610,CCND1,P24385,Other cytosolic protein,excluded_or_review,False,False,False,False,False,True,completed,D_LOW_CONFIDENCE,2.27,0.046,12,94.72916666666669,1,0,0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,9.073648450871348,False,False,False,False,0.0,0.0,9.073648450871348,False,False,False,False,0.0,0.0,9.073648450871348,False,False,False,False,False,False,1,1
CHEMBL1795122,EEF1A2,Q05639,Unclassified protein,excluded_or_review,False,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,18.52,0.754,19,81.74473684210527,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0
CHEMBL4804243,FLNA,P21333,Structural protein,excluded_or_review,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,15.0,0.659,28,73.64678571428571,10,0,1,False,True,False,False,False,False,False,False,False,False,0.0,0.0,46.52736700793103,True,False,True,True,1.0,0.17647058823529413,6.481040391788961,True,False,True,True,1.0,0.36363636363636365,5.662185480889867,False,False,False,False,False,True,27,12
CHEMBL5398,HNF4A,P41235,Unclassified protein,excluded_or_review,False,False,True,False,True,True,completed,A_HIGH_CONFIDENCE,18.92,0.763,18,95.28055555555557,16,0,0,False,False,False,False,False,False,True,True,True,True,1.0,0.8333333333333334,0.88874451163026,True,True,True,True,1.0,0.8333333333333334,0.88874451163026,True,True,True,True,1.0,0.8333333333333334,0.88874451163026,False,False,False,False,False,False,27,7
CHEMBL2069156,KEAP1,Q14145,Unclassified protein,excluded_or_review,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,20.91,0.801,40,97.97175,96,0,45,False,True,True,True,False,False,True,True,True,True,1.0,0.4634146341463415,0.6899593917197061,True,True,True,True,1.0,0.4634146341463415,0.6899593917197061,True,True,True,True,1.0,0.4634146341463415,0.6899593917197061,False,False,False,True,True,True,286,82
CHEMBL4581,KIF11,P52732,Other cytosolic protein,excluded_or_review,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,11.57,0.533,20,86.4025,167,4,141,True,True,True,True,False,False,True,False,False,True,0.3333333333333333,0.08823529411764706,9.455153776644778,True,True,True,True,1.0,0.5714285714285714,1.9494392552731683,True,True,True,True,1.0,0.5714285714285714,1.9494392552731683,False,False,True,False,True,True,358,61
CHEMBL4531,LGALS3,P17931,Other cytosolic protein,excluded_or_review,False,False,True,False,False,True,completed,C_WEAK_REVIEW,3.72,0.114,10,98.826,74,1,58,True,True,True,False,False,False,True,True,True,True,1.0,0.8,3.210683523626845,True,True,True,True,1.0,0.8,3.210683523626845,True,True,True,True,1.0,0.8,3.210683523626845,True,True,True,True,True,True,510,165
CHEMBL4361,MCL1,Q07820,Other cytosolic protein,excluded_or_review,False,False,True,False,True,True,completed,A_HIGH_CONFIDENCE,17.04,0.716,19,68.95473684210526,95,1,83,True,True,True,True,False,False,True,True,True,True,1.0,0.55,1.7231672714961703,True,True,True,True,1.0,0.55,1.7231672714961703,True,True,True,True,1.0,0.55,1.7231672714961703,True,True,True,True,True,True,215,122
CHEMBL1615381,MEN1,O00255,Unclassified protein,excluded_or_review,False,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,11.66,0.536,18,96.81222222222222,88,10,52,True,True,True,False,False,False,True,True,True,True,1.0,0.6,1.8334733792722486,True,True,True,True,1.0,0.6,1.097435061860154,True,True,True,True,1.0,1.0,1.097435061860154,True,True,True,True,True,True,296,64
CHEMBL3923,NISCH,Q9Y2I1,Other cytosolic protein,excluded_or_review,False,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,14.93,0.657,21,64.57523809523809,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,2,2
CHEMBL1741208,NLRP3,Q96P20,Unclassified protein,excluded_or_review,False,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,36.43,0.936,32,83.04,55,0,34,False,True,False,False,False,False,True,True,True,True,1.0,0.30303030303030304,0.8793807629519754,True,True,True,True,1.0,0.3333333333333333,0.8793807629519754,True,True,True,True,1.0,0.3333333333333333,0.8793807629519754,False,False,False,True,True,True,144,19
CHEMBL1293266,NOD2,Q9HC29,Unclassified protein,excluded_or_review,False,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,67.1,0.987,42,86.60976190476191,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0
CHEMBL4523374,PDE4,Q86V67,Unclassified protein,,False,False,False,False,False,True,completed,B_MODERATE_CONFIDENCE,6.21,0.258,13,98.19692307692308,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0
CHEMBL4523230,UTRN,P46939,Unclassified protein,excluded_or_review,False,False,True,False,False,False,not_run_no_exact_structure,NOT_RUN,,,0,,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0
CHEMBL5661,XPO1,O14980,Unclassified protein,excluded_or_review,False,False,True,False,True,True,completed,A_HIGH_CONFIDENCE,10.88,0.501,19,87.88842105263159,9,0,1,False,True,False,False,False,False,True,False,True,True,1.0,0.15789473684210525,5.849627886075794,True,True,True,True,1.0,0.625,0.7828749712300874,True,True,True,True,1.0,0.625,0.7828749712300874,False,False,False,False,True,True,11,10
CHEMBL2176846,AGER,Q15109,Membrane receptor,excluded_or_review,False,False,True,True,False,True,completed,C_WEAK_REVIEW,4.02,0.131,12,91.29833333333332,22,0,18,False,True,False,False,False,False,False,False,False,False,0.0,0.0,33.576314312678065,False,False,False,False,0.0,0.0,33.576314312678065,False,False,False,False,0.0,0.0,33.576314312678065,False,False,False,False,False,False,71,19
CHEMBL2487,APP,P05067,Membrane receptor,excluded_or_review,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,42.82,0.953,32,74.5721875,18,0,5,False,True,False,False,False,False,True,False,False,True,0.6,0.10526315789473684,8.271069440525812,True,False,True,True,0.6,0.11764705882352941,6.668827905011995,True,True,True,True,0.8,0.5,3.765900841764157,False,False,False,False,False,False,83,49
CHEMBL1976,GHR,P10912,Membrane receptor,excluded_or_review,False,False,False,False,False,True,completed,D_LOW_CONFIDENCE,1.19,0.009,6,95.79,1,0,0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,42.75888558732559,False,False,False,False,0.0,0.0,42.75888558732559,False,False,False,False,0.0,0.0,42.75888558732559,False,False,False,False,False,False,1,1
CHEMBL278,ITGA4,P13612,Membrane receptor,excluded_or_review,False,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,23.92,0.848,39,96.1948717948718,8,0,0,False,False,False,False,False,False,False,False,False,False,0.09090909090909091,0.02040816326530612,8.546264498744467,True,False,True,True,1.0,0.25,4.998327466707682,True,False,True,True,1.0,0.25,4.998327466707682,False,False,False,False,False,False,22,4
CHEMBL1864,MPL,P40238,Membrane receptor,excluded_or_review,False,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,14.46,0.639,25,82.5732,3,0,1,False,True,False,False,False,False,False,False,False,False,0.0,0.0,11.6686967657061,True,False,False,True,0.4,0.14285714285714285,8.14085484058987,True,False,True,True,0.4,0.14285714285714285,6.265198853188939,False,False,False,False,True,True,4,1
CHEMBL2027,NPC1L1,Q9UHC9,Other membrane protein,excluded_or_review,False,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,95.39,0.995,92,88.985,29,1,12,True,True,False,False,False,False,True,False,True,True,1.0,0.15053763440860216,6.628509022397118,True,False,True,True,1.0,0.15053763440860216,6.628509022397118,True,True,True,True,1.0,0.38095238095238093,1.9634477664902459,True,True,True,True,True,True,35,7
CHEMBL287,SIGMAR1,Q99720,Membrane receptor,excluded_or_review,False,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,52.21,0.97,28,97.1875,34,0,11,False,True,True,False,False,False,True,True,True,True,1.0,0.5806451612903226,1.3180120017157158,True,True,True,True,1.0,0.5806451612903226,1.3180120017157158,True,True,True,True,1.0,0.5806451612903226,1.3180120017157158,False,False,False,True,True,True,53,5
CHEMBL4163,TLR2,O60603,Membrane receptor,excluded_or_review,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,62.51,0.984,31,91.26354838709678,9,0,3,False,True,False,False,False,False,True,True,True,True,0.8928571428571429,0.7352941176470589,0.972739943669534,True,True,True,True,0.8928571428571429,0.7352941176470589,0.972739943669534,True,True,True,True,0.8928571428571429,0.7352941176470589,0.972739943669534,False,False,False,True,True,True,14,3
CHEMBL5255,TLR4,O00206,Membrane receptor,excluded_or_review,False,False,True,False,False,True,completed,B_MODERATE_CONFIDENCE,7.78,0.347,12,72.72416666666668,24,0,1,False,True,False,False,False,False,False,False,False,False,0.0,0.0,63.43737316552838,False,False,False,False,0.0,0.0,63.43737316552838,True,False,True,True,0.7142857142857143,0.45454545454545453,5.4203149688104935,False,False,False,False,False,False,50,13
CHEMBL5936,TLR7,Q9NYK1,Membrane receptor,excluded_or_review,False,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,21.78,0.817,34,80.40235294117646,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0
CHEMBL5805,TLR8,Q9NR97,Membrane receptor,excluded_or_review,False,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,29.46,0.896,41,79.46756097560976,197,5,61,True,True,True,True,False,False,True,False,True,True,1.0,0.14634146341463414,4.6934968925098906,True,False,True,True,1.0,0.14634146341463414,4.6934968925098906,True,True,True,True,1.0,0.4375,0.8322736333497719,True,True,True,True,True,True,353,39
CHEMBL5804,TLR9,Q9NR96,Membrane receptor,excluded_or_review,False,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,14.15,0.628,30,88.77199999999999,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0
CHEMBL5742,TSPO,P30536,Membrane receptor,excluded_or_review,False,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,50.43,0.968,26,65.44038461538462,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0
CHEMBL3201,AHR,P35869,Transcription factor,nuclear_epigenetic_transcription,False,False,True,False,False,True,completed,B_MODERATE_CONFIDENCE,9.26,0.425,12,92.4225,2,0,2,False,True,False,False,False,False,True,False,True,True,0.46153846153846156,0.3157894736842105,5.2846781532158555,True,True,True,True,0.46153846153846156,0.3333333333333333,3.0117395739041597,True,True,True,True,0.46153846153846156,0.3333333333333333,3.0117395739041597,False,False,False,True,True,True,3,3
CHEMBL1871,AR,P10275,Transcription factor,nuclear_epigenetic_transcription,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,19.89,0.784,16,95.97625,94,34,84,True,True,True,True,False,False,True,True,True,True,1.0,0.9411764705882353,0.19641260834286822,True,True,True,True,1.0,0.9411764705882353,0.19641260834286822,True,True,True,True,1.0,0.9411764705882353,0.19641260834286822,True,True,True,True,True,True,236,94
CHEMBL1993,DNMT1,P26358,Epigenetic regulator,nuclear_epigenetic_transcription,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,19.25,0.771,23,95.85434782608696,21,0,9,False,True,True,True,False,False,False,False,False,False,0.16666666666666666,0.03571428571428571,13.200744976617264,True,False,False,True,0.3333333333333333,0.08695652173913043,10.645119754140861,True,True,True,True,1.0,0.65,2.472429864413637,False,False,False,False,False,True,75,22
