pair_id,record_id,endpoint,publication_date,bindingdb_date,doi
WAEXFXRVDQXREF-UHFFFAOYSA-N__CHEMBL1829,50661225:Ki,Ki,2011-07-07,2012-03-24,10.1021/jm2003552
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL1908389,50665943:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL3788,50666087:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL4142,50666144:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL4898,50666215:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL2007,50666217:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL4005,50666222:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL203,50666233:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL2959,50666253:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL4898,50666265:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL2007,50666267:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL4005,50666272:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL3145,50666279:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL1908389,50666292:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL2742,50666346:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL1908389,50666542:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL2527,50666553:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL3009,50666565:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL1991,50666587:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL3973,50666931:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL4142,50666932:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL2959,50667345:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL5608,50667919:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL5331,50667921:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL3935,50667923:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL4247,50668363:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL1163124,50668384:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL2842,50668391:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL1163124,50668654:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL2842,50668661:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL3130,50668663:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL2842,50668706:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL3973,50669139:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL3650,50669141:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL2872,50669157:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL1974,50670690:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL4247,50670697:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL5608,50670717:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL5311,50670730:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL4128,50670751:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL2527,50670755:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL1824,50670756:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL3009,50670767:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL1991,50670789:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL1844,50671100:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL4179,50671116:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL1163124,50671148:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL2842,50671155:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL3130,50671157:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL4895,50671269:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL3629,50671277:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL5838,50671280:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL2534,50671305:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL3267,50671308:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL5311,50671346:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL2742,50671351:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL1936,50671357:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL4128,50671367:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL2527,50671371:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL1824,50671372:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL3009,50671383:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL2873,50671461:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL2534,50671470:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL3267,50671473:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL2959,50671552:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL5608,50671577:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL2742,50671594:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL3009,50671783:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL1991,50671826:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL4895,50671830:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL5331,50672324:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL3935,50672326:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL5311,50672335:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL4040,50672635:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL4179,50672639:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL3629,50673270:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL5838,50673273:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL1868,50673275:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL279,50673282:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL2873,50673289:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL2534,50673298:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL3267,50673301:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL4005,50673389:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL3145,50673393:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL1908389,50673406:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL5608,50673765:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL5331,50673767:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL5311,50673777:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL2637,50674086:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL5568,50674094:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL1991,50674711:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL4895,50674715:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL3629,50674723:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL5838,50674726:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL1868,50674728:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL279,50674735:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL2873,50674742:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL2534,50674751:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL3267,50674754:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL5568,50674774:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL4898,50675038:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL2007,50675040:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL4005,50675051:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL3145,50675052:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL4005,50675175:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL3145,50675177:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL2959,50675324:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL4247,50675476:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL5147,50675488:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL1163124,50675497:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL2842,50675504:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL3130,50675506:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL3024,50675507:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL4005,50675900:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL3145,50675905:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL1908389,50675918:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL4225,50676033:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL4247,50676045:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL5145,50676047:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL2842,50676073:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL3130,50676075:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL4898,50676582:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL4005,50676588:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL3145,50676596:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL3973,50676631:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL4142,50676632:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL2964,50676638:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL1908389,50676717:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL203,50676759:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL2959,50676779:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL2959,50676793:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL4005,50676858:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL3145,50676867:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL1908389,50676880:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL3629,50676912:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL5838,50676915:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL1868,50676917:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL279,50676924:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL2873,50676931:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL2534,50676939:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL3267,50676942:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL3973,50677055:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL2872,50677073:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL3587,50677386:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL5568,50677392:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL4501,50677399:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL5331,50677666:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL3935,50677668:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL2742,50677681:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL4895,50677808:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL3629,50677816:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL1868,50677821:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL4247,50677847:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL1163124,50677868:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL2842,50677875:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL3130,50677877:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL1844,50677898:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL2873,50678089:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL2534,50678098:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL3267,50678101:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL5568,50678121:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL4247,50678169:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL1163124,50678189:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL2872,50678563:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL3973,50679015:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL2872,50679033:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL1991,50680410:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL3629,50680422:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL5838,50680425:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL279,50680434:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL2873,50680441:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL2534,50680450:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL3267,50680453:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL5568,50680996:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL3130,50681617:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL1844,50681638:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL5608,50682198:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL3935,50682202:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL5251,50682212:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL2742,50682216:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL1974,50682244:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL4247,50682249:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL1163124,50682270:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL2842,50682277:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL2971,50682278:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL3130,50682279:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL1862,50682291:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
