target_chembl_id,gene_symbol,uniprot_accession,target_class_zh,assay_lane,target_calibration_tier,positive_compounds,negative_compounds,panel_quota_per_class,positive_pool,primary_negative_pool,all_negative_pool,panel_quality,selected_positive,selected_negative,development_rows,locked_evaluation_rows,gnina_gate_b_remote_positive_rows,gnina_gate_a_formally_evaluable,gnina_gate_a_auroc_primary_cnn_affinity,gnina_gate_a_average_precision_primary_cnn_affinity,gnina_gate_a_bedroc_alpha20_primary_cnn_affinity,gnina_gate_a_ef_5pct,gnina_gate_a_bootstrap_auroc_ci_low,gnina_gate_a_bootstrap_auroc_ci_high,gnina_gate_a_permutation_bh_q,gnina_gate_a_primary_gate_pass,gnina_gate_a_primary_gate_strong,gnina_gate_b_formally_evaluable,gnina_gate_b_auroc_primary_cnn_affinity,gnina_gate_b_average_precision_primary_cnn_affinity,gnina_gate_b_bedroc_alpha20_primary_cnn_affinity,gnina_gate_b_ef_5pct,gnina_gate_b_bootstrap_auroc_ci_low,gnina_gate_b_bootstrap_auroc_ci_high,gnina_gate_b_permutation_bh_q,gnina_gate_b_primary_gate_pass,gnina_gate_b_primary_gate_strong,gnina_target_qualification,gnina_use_policy,gate_a_scope,gate_a_rows,gate_a_positive,gate_a_negative,gate_a_formally_evaluable,gate_a_auroc_affinity_probability_binary,gate_a_average_precision_affinity_probability_binary,gate_a_auroc_secondary_ligand_iptm,gate_a_average_precision_secondary_ligand_iptm,gate_a_bedroc_alpha20_affinity_probability_binary,gate_a_bootstrap_auroc_ci_low,gate_a_bootstrap_auroc_ci_high,gate_a_permutation_p_one_sided,gate_a_ef_5pct,gate_a_permutation_bh_q,gate_a_primary_gate_pass_raw,gate_a_gate_a_dependency_pass,gate_a_primary_gate_pass,gate_a_primary_gate_strong,gate_b_scope,gate_b_rows,gate_b_positive,gate_b_negative,gate_b_formally_evaluable,gate_b_auroc_affinity_probability_binary,gate_b_average_precision_affinity_probability_binary,gate_b_auroc_secondary_ligand_iptm,gate_b_average_precision_secondary_ligand_iptm,gate_b_bedroc_alpha20_affinity_probability_binary,gate_b_bootstrap_auroc_ci_low,gate_b_bootstrap_auroc_ci_high,gate_b_permutation_p_one_sided,gate_b_ef_5pct,gate_b_permutation_bh_q,gate_b_primary_gate_pass_raw,gate_b_gate_a_dependency_pass,gate_b_primary_gate_pass,gate_b_primary_gate_strong,development_positive_n,development_negative_n,development_positive_q25,development_positive_median,development_negative_q90,development_negative_q95,development_negative_q99,boltz_target_qualification,boltz_use_policy,final_audit_status,redock_status_final,redock_best_symmetry_rmsd_A_final,pdb_id,target_chain_id,alternate_structure_used,docking_context_included,usable_experimental_pocket_instances,usable_experimental_pdbs,alternate_experimental_pdb_count,target_route,target_route_zh,qualified_models,allowed_scope_zh,next_compute_action_zh,target_route_priority,01_STRICT_AB_DISCOVERY_CORE,02_STRICT_C_DISCOVERY_RESERVE,03_LOCAL_ANALOG_BASELINE,04_RECEPTOR_PROTOCOL_REVIEW_AB,05_RECEPTOR_PROTOCOL_REVIEW_C,06_IN_DOMAIN_BELOW_BACKGROUND,07_OUT_OF_DOMAIN_EXPLORATORY,08_KNOWN_CONTROL_CALIBRATION_ONLY,09_TECHNICAL_INCOMPLETE,strict_boltz_abc_pairs,receptor_review_abc_pairs,strict_gnina_abc_pairs,P1_DUAL_STRUCTURE_SUPPORT,P2_BOLTZ_SUPPORT_GNINA_DISAGREES,P3_GNINA_SUPPORT_BOLTZ_DISAGREES,P4_BOLTZ_ONLY_APPLICABLE,P5_GNINA_ONLY_APPLICABLE,physical_union_pairs,urgent_receptor_repair,task_code,diagnostic_scope
CHEMBL3004,ABCC1,P33527,转运体,TRANSPORTER_MEMBRANE_FUNCTIONAL,T1_RICH_POSITIVE_NEGATIVE,55,384,32,94.0,101.0,415.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,7.0,True,0.609375,0.5835984282530335,0.2655328219885407,0.0,0.4041666666666667,0.8052038239538238,0.2929385345952392,False,False,True,0.3877551020408163,0.477045177045177,0.0566121604277389,0.0,0.0888888888888888,0.7333333333333334,0.9262193857524792,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.609375,0.628652269106023,0.42578125,0.4898938544796865,0.6886072535185043,0.373015873015873,0.8016648065476191,0.1549225387306347,1.0,0.250991822524492,False,False,False,False,GATE_B,14.0,7.0,7.0,True,0.6734693877551021,0.7472789115646259,0.5714285714285714,0.7023809523809523,0.9538209481777996,0.3469387755102041,0.9583333333333331,0.1374312843578211,2.0,0.2916480690952234,False,False,False,False,16.0,16.0,0.3652966320514679,0.4640090614557266,0.5356677174568176,0.5510776191949844,0.5760778456926345,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,2.2406,2cbz,A,,True,9,4,3,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL1951,MAOA,P21397,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,705,2026,32,715.0,2214.0,3057.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,16.0,True,0.45703125,0.5128326619706451,0.513827144900013,1.0,0.2545359848484848,0.6785984848484847,0.7750751573823167,False,False,True,0.45703125,0.5128326619706451,0.513827144900013,1.0,0.25,0.6666666666666666,0.8341384863123993,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.61328125,0.695033382155303,0.45703125,0.496232352451249,0.9621369131661168,0.3803550091911765,0.8117647058823529,0.1374312843578211,2.0,0.2303761414090642,False,False,False,False,GATE_B,32.0,16.0,16.0,True,0.61328125,0.695033382155303,0.45703125,0.496232352451249,0.9621369131661168,0.3959942843534175,0.7960784313725491,0.1469265367316342,2.0,0.3048177403835396,False,False,False,False,16.0,16.0,0.676188662648201,0.7593678534030914,0.8059751391410828,0.8247886002063751,0.8397389471530914,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,1.4949,2z5x,A,,True,15,4,3,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL2964,MAP2K2,P36507,激酶,KINASE_BIOCHEMICAL,T2_ADEQUATE_POSITIVE_NEGATIVE,32,343,16,31.0,227.0,349.0,PRIMARY_QUANTITATIVE,16.0,16.0,16.0,16.0,5.0,True,0.609375,0.6867715617715617,0.9348602666689396,2.0,0.2697619047619048,0.875,0.3899720055988802,False,False,True,0.64,0.596190476190476,0.1194630141058845,0.0,0.1999999999999999,1.0,0.5604975779037741,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,16.0,8.0,8.0,True,0.515625,0.5921130952380953,0.546875,0.7030792124542125,0.2846679390541684,0.2082837301587301,0.8666666666666667,0.4897551224387806,0.0,0.6485341803983853,False,False,False,False,GATE_B,10.0,5.0,5.0,True,0.76,0.6861904761904761,0.76,0.8392857142857142,0.1352620796209082,0.3333333333333333,1.0,0.1059470264867566,0.0,0.2394575070188483,False,False,False,False,8.0,8.0,0.3510864824056625,0.6392940580844879,0.8112324297428131,0.8225625663995743,0.8316266757249832,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,1.4489,1s9i,B,,True,5,1,0,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL260,MAPK14,Q16539,激酶,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,2590,534,32,2611.0,636.0,833.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,8.0,True,0.46484375,0.4788655319006428,0.13894121596206,0.0,0.2588235294117647,0.6745301757066462,0.7575515733857634,False,False,True,0.390625,0.4747211122211122,0.2212196603024889,0.0,0.0909090909090909,0.6984920634920635,0.9270345930813836,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.6171875,0.6581139990405418,0.47265625,0.5579052847820761,0.8291280890640292,0.4156180042867349,0.8164326016865079,0.1399300349825087,2.0,0.2322134387351778,False,False,False,False,GATE_B,16.0,8.0,8.0,True,0.734375,0.7913690476190476,0.59375,0.6790140415140415,0.9784200346443368,0.4362878787878788,0.9682663690476192,0.064967516241879,2.0,0.1703865048607771,False,False,False,False,16.0,16.0,0.4355332776904106,0.6254090964794159,0.7192326188087463,0.7862146496772766,0.8197717308998108,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,0.6259,3hvc,A,,False,434,254,253,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL4179,MAPK9,P45984,激酶,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,360,404,32,750.0,311.0,475.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,14.0,True,0.3828125,0.4804482802489956,0.5157956954697915,1.0,0.1833333333333333,0.5951441102756893,0.9315031111424774,False,False,True,0.3673469387755102,0.4816084025192153,0.5477372631718607,1.0,0.1458333333333333,0.5882429534313725,0.9861976757190934,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.6484375,0.5955814778126026,0.546875,0.5780590238409766,0.2628269545148067,0.4330971659919029,0.8412797619047618,0.0794602698650674,0.0,0.1440217391304347,False,False,False,False,GATE_B,28.0,14.0,14.0,True,0.6581632653061225,0.6052545967882103,0.5612244897959183,0.5891469865538189,0.2251383336748439,0.4385026737967914,0.871875,0.0874562718640679,0.0,0.2151579077717778,False,False,False,False,16.0,16.0,0.4834695756435394,0.6071401834487915,0.5288234949111938,0.563399612903595,0.6258988022804259,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,0.3497,3npc,B,,False,6,4,3,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL5331,MERTK,Q12866,激酶,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,1876,317,32,2582.0,261.0,399.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,13.0,True,0.69140625,0.6803006774434871,0.522911688518075,1.0,0.4848484848484848,0.875,0.1222482776172038,False,False,True,0.6449704142011834,0.6407749480501791,0.4501896809422998,1.0,0.4121212121212121,0.8666666666666667,0.3866959941345064,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.5546875,0.5959651874393721,0.57421875,0.6270288379033885,0.7448595248517171,0.3294056372549019,0.7542340686274509,0.3113443278360819,2.0,0.4492032590669839,False,False,False,False,GATE_B,26.0,13.0,13.0,True,0.5621301775147929,0.6136954548719256,0.514792899408284,0.5949793155562386,0.8030065587475899,0.3333333333333333,0.7875493421052631,0.303848075962019,2.0,0.5113647995279469,False,False,False,False,16.0,16.0,0.3040778711438179,0.3950743973255157,0.6404120028018951,0.7262127101421356,0.846962970495224,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,0.2389,7aay,A,,False,108,41,40,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL2074,MGAM,O43451,酶（非激酶）,ENZYME_BIOCHEMICAL,T2_ADEQUATE_POSITIVE_NEGATIVE,32,103,16,31.0,121.0,127.0,PRIMARY_QUANTITATIVE,16.0,16.0,16.0,16.0,8.0,True,0.703125,0.6163690476190475,0.0820116897525692,0.0,0.359375,1.0,0.2151569686062787,False,False,True,0.703125,0.6163690476190475,0.0820116897525692,0.0,0.36504329004329,1.0,0.3517379857361861,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,16.0,8.0,8.0,True,0.375,0.4394997363747364,0.4375,0.5603708791208791,0.0018851397916793,0.0,0.75,0.808095952023988,0.0,0.9226292365628208,False,False,False,False,GATE_B,16.0,8.0,8.0,True,0.375,0.4394997363747364,0.4375,0.5603708791208791,0.0018851397916793,0.0,0.75,0.8065967016491754,0.0,0.9265862936300444,False,False,False,False,8.0,8.0,0.4821463525295257,0.5647491216659546,0.7336207926273346,0.7415153533220291,0.7478310018777847,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,0.6537,3l4w,A,,False,35,11,10,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL4191,MGLL,Q99685,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,1543,254,32,2021.0,265.0,365.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,13.0,True,0.328125,0.4597999139445029,0.5099277640220286,1.0,0.1428282244071717,0.5291666666666667,0.9733000369623044,False,False,True,0.3431952662721894,0.4856143030628156,0.5959899569290081,1.0,0.1393465909090909,0.5654761904761905,0.9861976757190934,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.5,0.5541193364194616,0.3359375,0.4593263539950698,0.526114410717044,0.2942678889737714,0.7166405597326649,0.5002498750624688,1.0,0.6564364876385337,False,False,False,False,GATE_B,26.0,13.0,13.0,True,0.4437869822485207,0.4935134799093609,0.301775147928994,0.4134531061850195,0.160318918906968,0.2062452651515151,0.6785768398268398,0.6941529235382309,0.0,0.8426834617625686,False,False,False,False,16.0,16.0,0.5502015799283981,0.6449248194694519,0.6548827886581421,0.6973150372505188,0.7430025696754455,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,0.8326,3pe6,A,,False,68,30,29,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL332,MMP1,P03956,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,412,1049,32,410.0,386.0,1235.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,8.0,True,0.44921875,0.5466479672251787,0.6820448966959995,1.0,0.2460872395833333,0.658016774891775,0.7908841960421474,False,False,True,0.421875,0.5487637362637363,0.7308132113689134,2.0,0.1272727272727273,0.7166666666666667,0.8752694958638604,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.625,0.7071446610094589,0.625,0.7361897427412856,0.9629681316111663,0.4234570494864613,0.828156001984127,0.1089455272363818,2.0,0.1891868437038965,False,False,False,False,GATE_B,16.0,8.0,8.0,True,0.6875,0.7593749999999999,0.6875,0.7934523809523809,0.9780492645063876,0.395703125,0.9334126984126984,0.112943528235882,2.0,0.2491928638855175,False,False,False,False,16.0,16.0,0.934097483754158,0.9882124960422516,0.947921484708786,0.9748149067163469,0.981409314274788,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,1.0464,4ayk,A,,True,59,15,14,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL280,MMP13,P45452,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,1188,184,32,1165.0,449.0,497.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,7.0,True,0.4375,0.4719358518341839,0.2796431897899101,1.0,0.2340581232492997,0.6549877450980388,0.8278571176520998,False,False,True,0.4489795918367347,0.5301587301587302,0.2283809794315454,0.0,0.1458333333333333,0.7916666666666666,0.8186845389542781,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.40234375,0.5628342756529374,0.8359375,0.8831946699134199,0.8521243067409225,0.190189014202172,0.607924836601307,0.8190904547726137,2.0,0.931514634839443,False,False,False,False,GATE_B,14.0,7.0,7.0,True,0.4693877551020408,0.6499476713762427,0.7551020408163265,0.8245421245421245,0.9452600154111274,0.1498958333333333,0.8333333333333334,0.6036981509245377,2.0,0.7805957486373092,False,False,False,False,16.0,16.0,0.7044021785259247,0.87904953956604,0.9670402109622956,0.9726386964321136,0.9823126018047332,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,1.0923,1you,A,,True,337,49,48,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL2842,MTOR,P42345,激酶,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,3066,320,32,3183.0,669.0,869.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,0.0,True,0.48828125,0.503565867897243,0.1412522140525365,0.0,0.2772942142210145,0.7000490196078428,0.704738681893251,False,False,,,,,,,,,,,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.2265625,0.3720227241396596,0.2109375,0.3739096454606313,0.009460473054752,0.0823184091450345,0.4079009650735293,0.9970014992503748,0.0,0.999000499750125,False,False,False,False,,,,,,,,,,,,,,,,,,,,16.0,16.0,0.3054147586226463,0.3708487153053283,0.6551506817340851,0.6665415614843369,0.6695693463087082,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,1.5416,4dri,B,,False,84,46,45,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL1744525,NAMPT,P43490,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,2126,65,32,2367.0,125.0,138.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,10.0,True,0.19140625,0.3633194515744857,0.044157081225573,0.0,0.058292004048583,0.3603353973168214,1.0,False,False,True,0.1499999999999999,0.3620569351529104,0.0116551378569963,0.0,0.0,0.3600659340659337,1.0,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.35546875,0.4251162809131755,0.23046875,0.3779029550198904,0.0681578521345215,0.182521645021645,0.5584453632305194,0.9100449775112444,0.0,0.9810893809600776,False,False,False,False,GATE_B,20.0,10.0,10.0,True,0.3299999999999999,0.4399214725762713,0.1099999999999999,0.3517686042028147,0.2349061683623939,0.1041666666666666,0.6262626262626263,0.8940529735132434,0.0,0.9703597813496352,False,False,False,False,16.0,16.0,0.5444570332765579,0.6057776510715485,0.8091591894626617,0.8340993374586105,0.8913060277700424,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,1.0674,4o1b,A,,False,453,84,83,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL4481,NOS2,P35228,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,299,189,32,303.0,227.0,238.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,9.0,True,0.0625,0.3320429371059199,0.0002098223132876,0.0,0.0,0.1619433198380566,1.0,False,False,True,0.0493827160493827,0.3424892010676325,9.143474476238914e-05,0.0,0.0,0.1846153846153846,1.0,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.15625,0.3519758366124498,0.78125,0.8240813465537731,0.0211704188576238,0.0357142857142857,0.3177018337699451,0.999000499750125,0.0,0.999000499750125,False,False,False,False,GATE_B,18.0,9.0,9.0,True,0.0987654320987654,0.3519858772309753,0.7654320987654322,0.810918710918711,0.0079371869811376,0.0,0.2641098484848483,0.9995002498750624,0.0,1.0,False,False,False,False,16.0,16.0,0.4635434970259666,0.5126487016677856,0.7824414968490601,0.7904290556907654,0.7963111758232116,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,1.2242,4nos,C,,True,83,7,6,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL4093,NR1H2,P55055,核内/表观遗传蛋白,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,340,233,32,339.0,138.0,307.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,13.0,True,0.5546875,0.5389951138762602,0.3508035992031595,1.0,0.3529233150750178,0.7532647907647907,0.4432468697517328,False,False,True,0.5857988165680473,0.551424360614644,0.2917312445989894,1.0,0.35625,0.8122050865800862,0.5295044439387985,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.5625,0.6255198315119135,0.5703125,0.6871366777507205,0.7189232664840289,0.3607019039499858,0.7857773109243698,0.2713643178410794,1.0,0.3994703156036195,False,False,False,False,GATE_B,26.0,13.0,13.0,True,0.5680473372781065,0.6309859095900285,0.6153846153846154,0.7192474349359528,0.7246182401981268,0.3393939393939394,0.7917187499999999,0.2863568215892054,1.0,0.4914024469246858,False,False,False,False,16.0,16.0,0.4892881065607071,0.5572114884853363,0.7434701025485992,0.7596992254257202,0.790849757194519,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,0.6922,4dk8,C,,False,65,25,24,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL1994,NR3C2,P08235,核内/表观遗传蛋白,NUCLEAR_EPIGENETIC_DOMAIN,T2_ADEQUATE_POSITIVE_NEGATIVE,491,45,32,495.0,74.0,109.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,10.0,True,0.46875,0.5893921151113579,0.8109413995885097,2.0,0.2579365079365079,0.68359375,0.7575515733857634,False,False,True,0.3299999999999999,0.4490792592340579,0.1285800932613942,0.0,0.0952008928571428,0.604214015151515,0.9935376941348132,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.46484375,0.5169452784372139,0.4375,0.4989004134023238,0.4175883540159975,0.2708272058823529,0.6719408700980392,0.6346826586706646,1.0,0.7766159114535559,False,False,False,False,GATE_B,20.0,10.0,10.0,True,0.35,0.4445689982532087,0.32,0.4136447324605219,0.1015916728305316,0.1399313725490196,0.635440340909091,0.894552723638181,0.0,0.9703597813496352,False,False,False,False,16.0,16.0,0.3028441965579986,0.3717290908098221,0.5390542149543762,0.6179328262805939,0.6752403318881988,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,0.1352,2a3i,A,,False,73,30,29,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
