target_chembl_id,gene_symbol,uniprot_accession,target_class_zh,assay_lane,target_calibration_tier,positive_compounds,negative_compounds,panel_quota_per_class,positive_pool,primary_negative_pool,all_negative_pool,panel_quality,selected_positive,selected_negative,development_rows,locked_evaluation_rows,gnina_gate_b_remote_positive_rows,gnina_gate_a_formally_evaluable,gnina_gate_a_auroc_primary_cnn_affinity,gnina_gate_a_average_precision_primary_cnn_affinity,gnina_gate_a_bedroc_alpha20_primary_cnn_affinity,gnina_gate_a_ef_5pct,gnina_gate_a_bootstrap_auroc_ci_low,gnina_gate_a_bootstrap_auroc_ci_high,gnina_gate_a_permutation_bh_q,gnina_gate_a_primary_gate_pass,gnina_gate_a_primary_gate_strong,gnina_gate_b_formally_evaluable,gnina_gate_b_auroc_primary_cnn_affinity,gnina_gate_b_average_precision_primary_cnn_affinity,gnina_gate_b_bedroc_alpha20_primary_cnn_affinity,gnina_gate_b_ef_5pct,gnina_gate_b_bootstrap_auroc_ci_low,gnina_gate_b_bootstrap_auroc_ci_high,gnina_gate_b_permutation_bh_q,gnina_gate_b_primary_gate_pass,gnina_gate_b_primary_gate_strong,gnina_target_qualification,gnina_use_policy,gate_a_scope,gate_a_rows,gate_a_positive,gate_a_negative,gate_a_formally_evaluable,gate_a_auroc_affinity_probability_binary,gate_a_average_precision_affinity_probability_binary,gate_a_auroc_secondary_ligand_iptm,gate_a_average_precision_secondary_ligand_iptm,gate_a_bedroc_alpha20_affinity_probability_binary,gate_a_bootstrap_auroc_ci_low,gate_a_bootstrap_auroc_ci_high,gate_a_permutation_p_one_sided,gate_a_ef_5pct,gate_a_permutation_bh_q,gate_a_primary_gate_pass_raw,gate_a_gate_a_dependency_pass,gate_a_primary_gate_pass,gate_a_primary_gate_strong,gate_b_scope,gate_b_rows,gate_b_positive,gate_b_negative,gate_b_formally_evaluable,gate_b_auroc_affinity_probability_binary,gate_b_average_precision_affinity_probability_binary,gate_b_auroc_secondary_ligand_iptm,gate_b_average_precision_secondary_ligand_iptm,gate_b_bedroc_alpha20_affinity_probability_binary,gate_b_bootstrap_auroc_ci_low,gate_b_bootstrap_auroc_ci_high,gate_b_permutation_p_one_sided,gate_b_ef_5pct,gate_b_permutation_bh_q,gate_b_primary_gate_pass_raw,gate_b_gate_a_dependency_pass,gate_b_primary_gate_pass,gate_b_primary_gate_strong,development_positive_n,development_negative_n,development_positive_q25,development_positive_median,development_negative_q90,development_negative_q95,development_negative_q99,boltz_target_qualification,boltz_use_policy,final_audit_status,redock_status_final,redock_best_symmetry_rmsd_A_final,pdb_id,target_chain_id,alternate_structure_used,docking_context_included,usable_experimental_pocket_instances,usable_experimental_pdbs,alternate_experimental_pdb_count,target_route,target_route_zh,qualified_models,allowed_scope_zh,next_compute_action_zh,target_route_priority,01_STRICT_AB_DISCOVERY_CORE,02_STRICT_C_DISCOVERY_RESERVE,03_LOCAL_ANALOG_BASELINE,04_RECEPTOR_PROTOCOL_REVIEW_AB,05_RECEPTOR_PROTOCOL_REVIEW_C,06_IN_DOMAIN_BELOW_BACKGROUND,07_OUT_OF_DOMAIN_EXPLORATORY,08_KNOWN_CONTROL_CALIBRATION_ONLY,09_TECHNICAL_INCOMPLETE,strict_boltz_abc_pairs,receptor_review_abc_pairs,strict_gnina_abc_pairs,P1_DUAL_STRUCTURE_SUPPORT,P2_BOLTZ_SUPPORT_GNINA_DISAGREES,P3_GNINA_SUPPORT_BOLTZ_DISAGREES,P4_BOLTZ_ONLY_APPLICABLE,P5_GNINA_ONLY_APPLICABLE,physical_union_pairs,urgent_receptor_repair
CHEMBL3983,TTK,P33981,激酶,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,625,297,32,733.0,308.0,432.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,12.0,True,0.796875,0.8350490972334004,0.9881177625432734,2.0,0.6308668305378832,0.93359375,0.018898922918119,True,True,True,0.8263888888888888,0.8719362745098039,0.9959964084933688,2.0,0.6212774725274726,0.972027972027972,0.0561054455775511,True,True,REMOTE_STRONG,N1_N2_N3_INCLUDING_REMOTE,GATE_A,32.0,16.0,16.0,True,0.8828125,0.9000773055920115,0.93359375,0.8892508023022729,0.9959537408014748,0.75,0.9803921568627452,0.0004997501249375,2.0,0.0027344818156959,True,True,True,True,GATE_B,24.0,12.0,12.0,True,0.9444444444444444,0.9482905982905984,0.986111111111111,0.9866452991452992,0.9991749878144824,0.8428571428571429,1.0,0.0004997501249375,2.0,0.0053434821051012,True,True,True,True,15.0,16.0,0.5812098383903503,0.6994858384132385,0.656556636095047,0.6921431422233582,0.7140166640281677,BOLTZ_REMOTE_QUALIFIED,MAY_RANK_LOCAL_AND_REMOTE_WITHIN_TARGET,FROZEN_PASS,PASS,1.2136,2zmd,A,,False,173,76,75,E1_DUAL_REMOTE_QUALIFIED,双模型远程资格,Boltz-2+GNINA,允许N1/N2/N3；优先检验双模型一致与分歧,多seed Boltz；GNINA受体ensemble；稳定后每靶点最多2条进入MD候选,1,1,0,0,0,0,73,0,0,0,1,0,1,0,1,1,0,0,2,False
CHEMBL4225,CLK2,P49760,激酶,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,439,305,32,439.0,235.0,348.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,15.0,True,0.8046875,0.8534493323985735,0.9949748051606409,2.0,0.6235282210050012,0.9490196078431372,0.0158203653386969,True,True,True,0.8,0.8456948798328108,0.9928512411281636,2.0,0.6177639553429027,0.9464345238095238,0.0561054455775511,True,True,REMOTE_STRONG,N1_N2_N3_INCLUDING_REMOTE,GATE_A,32.0,16.0,16.0,True,0.9765625,0.9770716619981328,0.8828125,0.7922781568921274,0.9997359107078072,0.9190283400809716,1.0,0.0004997501249375,2.0,0.0027344818156959,True,True,True,True,GATE_B,30.0,15.0,15.0,True,0.9733333333333334,0.9739334195216548,0.8755555555555555,0.7858374414256767,0.999672446486206,0.90625,1.0,0.0004997501249375,2.0,0.0053434821051012,True,True,True,True,16.0,16.0,0.8568876832723618,0.9266040027141572,0.9211336374282836,0.9357975125312804,0.9669882416725158,BOLTZ_REMOTE_QUALIFIED,MAY_RANK_LOCAL_AND_REMOTE_WITHIN_TARGET,FROZEN_PASS,PASS,1.1638,6fyl,A,,False,9,6,5,E1_DUAL_REMOTE_QUALIFIED,双模型远程资格,Boltz-2+GNINA,允许N1/N2/N3；优先检验双模型一致与分歧,多seed Boltz；GNINA受体ensemble；稳定后每靶点最多2条进入MD候选,1,0,0,0,0,0,79,0,0,0,0,0,1,0,0,1,0,0,1,False
CHEMBL2820,F11,P03951,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,2508,148,32,2872.0,294.0,310.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,9.0,True,0.77734375,0.7811932174185463,0.9239796639297906,2.0,0.5976168045343138,0.9215686274509804,0.019678991031062,True,True,True,0.8518518518518519,0.8328362995029663,0.9270316411866464,2.0,0.6362237762237762,1.0,0.0920704747939301,True,True,REMOTE_STRONG,N1_N2_N3_INCLUDING_REMOTE,GATE_A,32.0,16.0,16.0,True,0.9921875,0.9924172794117648,0.99609375,0.9963235294117648,0.999947451237322,0.9647058823529412,1.0,0.0004997501249375,2.0,0.0027344818156959,True,True,True,True,GATE_B,18.0,9.0,9.0,True,0.9876543209876544,0.9888888888888888,1.0,1.0,0.9999379360763964,0.925925925925926,1.0,0.0004997501249375,2.0,0.0053434821051012,True,True,True,True,16.0,16.0,0.9846017211675644,0.9891417324543,0.979771763086319,0.9816510528326036,0.983731696009636,BOLTZ_REMOTE_QUALIFIED,MAY_RANK_LOCAL_AND_REMOTE_WITHIN_TARGET,FROZEN_PASS,PASS,0.9706,3sor,A,,False,266,107,106,E1_DUAL_REMOTE_QUALIFIED,双模型远程资格,Boltz-2+GNINA,允许N1/N2/N3；优先检验双模型一致与分歧,多seed Boltz；GNINA受体ensemble；稳定后每靶点最多2条进入MD候选,1,0,0,0,0,0,60,0,0,0,0,0,1,0,0,1,0,0,1,False
CHEMBL241,PDE3A,Q14432,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,421,164,32,413.0,218.0,286.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,7.0,True,0.3359375,0.412447593940053,0.0559936949486502,0.0,0.1568627450980392,0.5372610294117647,0.9725342287864266,False,False,True,0.183673469387755,0.3900837257980115,0.0437818548135012,0.0,0.0,0.4791666666666667,1.0,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.7578125,0.7764077889848547,0.6015625,0.6156005297384608,0.9171660897086288,0.5667492260061919,0.920658263305322,0.0079960019990005,2.0,0.0222965440356744,True,True,True,True,GATE_B,14.0,7.0,7.0,True,0.836734693877551,0.8520408163265305,0.5918367346938775,0.6576839826839826,0.988969171301512,0.5625,1.0,0.0164917541229385,2.0,0.0628042143311905,True,True,True,True,16.0,16.0,0.4855624213814735,0.5230977535247803,0.5711688101291656,0.579161211848259,0.5812183946371079,BOLTZ_REMOTE_QUALIFIED,MAY_RANK_LOCAL_AND_REMOTE_WITHIN_TARGET,FROZEN_PASS,PASS,1.8165,7eg4,A,,True,60,9,8,E2_SINGLE_MODEL_REMOTE_QUALIFIED,单模型远程资格,Boltz-2,仅按取得远程资格的模型解释N3；另一模型不得否决,重复取得资格的模型；仅在另一模型也适用时分析分歧,2,45,5,0,0,0,52,0,0,0,50,0,0,0,0,0,50,0,50,False
CHEMBL2034,NR3C1,P04150,核内/表观遗传蛋白,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,1593,289,32,1552.0,166.0,409.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,4.0,True,0.61328125,0.6179033360962709,0.4938811559558871,1.0,0.4041666666666667,0.8174691536533643,0.2903839521950683,False,False,True,0.625,0.7291666666666666,0.9246461294584808,2.0,0.1333333333333333,1.0,0.6369024067526919,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.6953125,0.7202114501103472,0.70703125,0.76279502879367,0.941163209025854,0.4823386520600143,0.8571428571428571,0.0264867566216891,2.0,0.057753078348044,True,True,True,False,GATE_B,8.0,4.0,4.0,True,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,0.0129935032483758,2.0,0.0555722138930534,True,True,True,True,16.0,16.0,0.4086250513792038,0.4589236974716186,0.57491335272789,0.592891126871109,0.6172118961811065,BOLTZ_REMOTE_QUALIFIED,MAY_RANK_LOCAL_AND_REMOTE_WITHIN_TARGET,FROZEN_PASS,PASS,0.5386,4p6w,A,,False,109,50,49,E2_SINGLE_MODEL_REMOTE_QUALIFIED,单模型远程资格,Boltz-2,仅按取得远程资格的模型解释N3；另一模型不得否决,重复取得资格的模型；仅在另一模型也适用时分析分歧,2,29,3,1,0,0,96,0,12,0,32,0,0,0,0,0,32,0,32,False
CHEMBL2706,PTPRB,P23467,酶（非激酶）,ENZYME_BIOCHEMICAL,T3_MINIMUM_POSITIVE_NEGATIVE,121,16,16,119.0,22.0,23.0,PRIMARY_QUANTITATIVE,16.0,16.0,16.0,16.0,8.0,True,0.9375,0.9472222222222222,0.9995339465195752,2.0,0.7997916666666666,1.0,0.0080683863227354,True,True,True,0.9375,0.9472222222222222,0.9995339465195752,2.0,0.7619047619047619,1.0,0.036992601479704,True,True,REMOTE_STRONG,N1_N2_N3_INCLUDING_REMOTE,GATE_A,16.0,8.0,8.0,True,0.4375,0.5114583333333333,0.359375,0.4437229437229437,0.2230595923322892,0.1333333333333333,0.7777777777777778,0.6676661669165417,0.0,0.803415719526129,False,False,False,False,GATE_B,16.0,8.0,8.0,True,0.4375,0.5114583333333333,0.359375,0.4437229437229437,0.2230595923322892,0.1269841269841269,0.7777777777777777,0.6701649175412294,0.0,0.8243621552055831,False,False,False,False,8.0,8.0,0.5507376492023468,0.6459916234016418,0.8195245862007141,0.8307896554470062,0.8398017108440399,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,1.1934,2i4g,A,,False,33,13,12,E2_SINGLE_MODEL_REMOTE_QUALIFIED,单模型远程资格,GNINA,仅按取得远程资格的模型解释N3；另一模型不得否决,重复取得资格的模型；仅在另一模型也适用时分析分歧,2,0,0,0,0,0,0,94,0,0,0,0,31,0,0,0,0,31,31,False
CHEMBL288,PDE4D,Q08499,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,707,227,32,709.0,293.0,342.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,14.0,True,0.65234375,0.6142845069690035,0.4517311478253732,1.0,0.4431372549019608,0.8452380952380952,0.1932234912240852,False,False,True,0.6581632653061225,0.6396707348747376,0.4728288291070983,1.0,0.4256410256410256,0.8542013888888887,0.320299017119653,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.734375,0.7700914132164133,0.75390625,0.8150906133260968,0.9660479215961814,0.5541360294117648,0.890208382948321,0.0149925037481259,2.0,0.0368459837877671,True,True,True,True,GATE_B,28.0,14.0,14.0,True,0.7295918367346939,0.78008513661875,0.7653061224489796,0.8351768845189896,0.9773983856080988,0.5026710544357603,0.9166666666666666,0.0139930034982508,2.0,0.0572066907722609,True,True,True,True,16.0,16.0,0.5795114636421204,0.6619969606399536,0.7140617966651917,0.7161981463432312,0.7184270262718201,BOLTZ_REMOTE_QUALIFIED,MAY_RANK_LOCAL_AND_REMOTE_WITHIN_TARGET,FROZEN_PASS,PASS,0.8529,1xom,A,,True,1075,121,120,E2_SINGLE_MODEL_REMOTE_QUALIFIED,单模型远程资格,Boltz-2,仅按取得远程资格的模型解释N3；另一模型不得否决,重复取得资格的模型；仅在另一模型也适用时分析分歧,2,24,0,0,0,0,51,0,1,0,24,0,0,0,0,0,24,0,24,False
CHEMBL2959,ITK,Q08881,激酶,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,772,167,32,1055.0,128.0,269.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,12.0,True,0.83203125,0.8768023234935,0.9982865960736312,2.0,0.6708283730158731,0.9523949579831932,0.0071718989535426,True,True,True,0.8055555555555556,0.8578596111490848,0.9973168800713637,2.0,0.6093504152097902,0.9609881365740738,0.0853005869414352,True,True,REMOTE_STRONG,N1_N2_N3_INCLUDING_REMOTE,GATE_A,32.0,16.0,16.0,True,0.796875,0.8866321598428454,0.74609375,0.797022023713834,0.9993085088300706,0.5882352941176471,0.9833333333333334,0.0014992503748125,2.0,0.005720823798627,True,True,True,True,GATE_B,24.0,12.0,12.0,True,0.7291666666666667,0.8449897525984482,0.6944444444444445,0.7661720589352168,0.9979723939453968,0.4544781144781145,0.9571653346653348,0.031984007996002,2.0,0.1046065202692771,False,True,False,False,16.0,16.0,0.9292505234479904,0.948224514722824,0.7650319337844849,0.779689222574234,0.7947219669818878,BOLTZ_LOCAL_QUALIFIED,MAY_RANK_IN_DOMAIN_WITHIN_TARGET,FROZEN_PASS,PASS,1.858,4l7s,B,,False,60,34,33,E2_SINGLE_MODEL_REMOTE_QUALIFIED,单模型远程资格,Boltz-2+GNINA,仅按取得远程资格的模型解释N3；另一模型不得否决,重复取得资格的模型；仅在另一模型也适用时分析分歧,2,0,1,0,0,0,3,50,0,0,1,0,16,0,1,1,0,15,17,False
CHEMBL4187,SCN2A,Q99250,离子通道,ION_CHANNEL_FUNCTIONAL,T2_ADEQUATE_POSITIVE_NEGATIVE,45,42,32,43.0,42.0,53.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,10.0,True,0.8046875,0.8299559407096172,0.9761137156149928,2.0,0.628011481272351,0.9453638980263156,0.0139453590763328,True,True,True,0.82,0.8755050505050505,0.9978177616935302,2.0,0.5714285714285714,0.9902499999999989,0.0984003199360128,True,True,REMOTE_STRONG,N1_N2_N3_INCLUDING_REMOTE,GATE_A,32.0,16.0,16.0,True,0.59765625,0.6630276276477847,0.4609375,0.4665442083972541,0.8261043409508316,0.3916406249999999,0.7814135338345864,0.1704147926036981,2.0,0.2745571658615137,False,False,False,False,GATE_B,20.0,10.0,10.0,True,0.55,0.6223856209150326,0.35,0.4232067880519893,0.7536467593820295,0.2698434065934066,0.8100625,0.3833083458270864,2.0,0.5953056991057544,False,False,False,False,16.0,16.0,0.4119058027863502,0.5660686492919922,0.6335912942886353,0.6692519634962082,0.6761957734823227,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,1.3062,6j8e,A,,False,1,1,0,E2_SINGLE_MODEL_REMOTE_QUALIFIED,单模型远程资格,GNINA,仅按取得远程资格的模型解释N3；另一模型不得否决,重复取得资格的模型；仅在另一模型也适用时分析分歧,2,0,0,0,0,0,0,162,2,0,0,0,17,0,0,0,0,17,17,False
CHEMBL2534,PDPK1,O15530,激酶,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,507,235,32,502.0,184.0,312.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,10.0,True,0.7578125,0.816678600972782,0.9939061212848962,2.0,0.5702703737745098,0.9166666666666669,0.0441071785642871,True,True,True,0.8500000000000001,0.8922863247863247,0.9982248258355104,2.0,0.6309523809523809,1.0,0.0679739052189562,True,True,REMOTE_STRONG,N1_N2_N3_INCLUDING_REMOTE,GATE_A,32.0,16.0,16.0,True,0.6953125,0.6392809940604058,0.70703125,0.6939107073482074,0.4586518547808037,0.4958858543417367,0.8549161305147058,0.0339830084957521,1.0,0.071934835501957,True,True,True,False,GATE_B,20.0,10.0,10.0,True,0.71,0.6448809523809524,0.76,0.767095864661654,0.3357834626116944,0.4242424242424242,0.9292929292929292,0.063968015992004,0.0,0.1693629375788296,False,True,False,False,16.0,16.0,0.3766358494758606,0.4853425920009613,0.7484104335308075,0.798196092247963,0.8553123027086258,BOLTZ_LOCAL_QUALIFIED,MAY_RANK_IN_DOMAIN_WITHIN_TARGET,FROZEN_PASS,PASS,0.2645,3nax,A,,False,201,69,68,E2_SINGLE_MODEL_REMOTE_QUALIFIED,单模型远程资格,Boltz-2+GNINA,仅按取得远程资格的模型解释N3；另一模型不得否决,重复取得资格的模型；仅在另一模型也适用时分析分歧,2,0,0,0,0,0,0,54,0,0,0,0,15,0,0,0,0,15,15,False
CHEMBL4898,NTRK2,Q16620,激酶,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,276,238,32,281.0,173.0,294.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,10.0,True,0.51171875,0.623574304868872,0.8962041658778406,2.0,0.297531512605042,0.7206477732793523,0.6078706588779331,False,False,True,0.6400000000000001,0.7357954545454545,0.9661321213977502,2.0,0.3570684523809524,0.8787878787878788,0.4480406244332529,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.921875,0.900181261699257,0.78125,0.841753924073003,0.9615904271743236,0.8038632119514473,1.0,0.0004997501249375,2.0,0.0027344818156959,True,True,True,True,GATE_B,20.0,10.0,10.0,True,0.92,0.9105880230880232,0.81,0.9,0.9883824991099328,0.7575757575757576,1.0,0.0004997501249375,2.0,0.0053434821051012,True,True,True,True,16.0,16.0,0.6089753359556198,0.8006588816642761,0.5784301161766052,0.6196271330118179,0.6831405907869339,BOLTZ_REMOTE_QUALIFIED,MAY_RANK_LOCAL_AND_REMOTE_WITHIN_TARGET,FROZEN_PASS,PASS,0.4818,4at4,A,,False,4,3,2,E2_SINGLE_MODEL_REMOTE_QUALIFIED,单模型远程资格,Boltz-2,仅按取得远程资格的模型解释N3；另一模型不得否决,重复取得资格的模型；仅在另一模型也适用时分析分歧,2,13,1,0,0,0,63,0,0,0,14,0,0,0,0,0,14,0,14,False
CHEMBL4801,CASP1,P29466,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,265,80,32,264.0,139.0,169.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,7.0,True,0.64453125,0.730093340848919,0.9662637218283766,2.0,0.4364087301587301,0.8398794022817458,0.2137161853343616,False,False,True,0.4693877551020408,0.5356532356532356,0.228381000181497,0.0,0.125,0.791772959183673,0.7677210671855266,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.80859375,0.8692994505494506,0.79296875,0.8556286763921757,0.9984133395332652,0.6366831341911765,0.9523949579831932,0.0014992503748125,2.0,0.005720823798627,True,True,True,True,GATE_B,14.0,7.0,7.0,True,0.9183673469387756,0.9240362811791384,0.8571428571428571,0.913657770800628,0.9975000302787757,0.696969696969697,1.0,0.0024987506246876,2.0,0.0165393493729325,True,True,True,True,16.0,16.0,0.4864867851138115,0.579414039850235,0.6405915021896362,0.6708866953849792,0.6847562193870544,BOLTZ_REMOTE_QUALIFIED,MAY_RANK_LOCAL_AND_REMOTE_WITHIN_TARGET,FROZEN_PASS,PASS,1.0865,6f6r,B,,False,38,20,19,E2_SINGLE_MODEL_REMOTE_QUALIFIED,单模型远程资格,Boltz-2,仅按取得远程资格的模型解释N3；另一模型不得否决,重复取得资格的模型；仅在另一模型也适用时分析分歧,2,10,2,0,0,0,69,0,0,0,12,0,0,0,0,0,12,0,12,False
CHEMBL2041,RET,P07949,激酶,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,2848,387,32,3004.0,306.0,470.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,11.0,True,0.58203125,0.5726057818992601,0.439899611312752,1.0,0.3603001644736842,0.7875183823529411,0.3634848787818194,False,False,True,0.7355371900826446,0.7360864180382898,0.8863077361258419,2.0,0.5042735042735043,0.9402083333333332,0.2345766140889469,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.9453125,0.9395600926850928,0.5625,0.5970599899006973,0.9941243821431588,0.8470588235294118,1.0,0.0004997501249375,2.0,0.0027344818156959,True,True,True,True,GATE_B,22.0,11.0,11.0,True,0.9256198347107438,0.92395054440509,0.5454545454545454,0.6100932294712199,0.9936626713127752,0.7933453856749312,1.0,0.0004997501249375,2.0,0.0053434821051012,True,True,True,True,16.0,16.0,0.6924585998058319,0.7889631688594818,0.6777124404907227,0.7237622439861298,0.8325291097164154,BOLTZ_REMOTE_QUALIFIED,MAY_RANK_LOCAL_AND_REMOTE_WITHIN_TARGET,FROZEN_PASS,PASS,0.8709,2ivu,A,,False,70,29,28,E2_SINGLE_MODEL_REMOTE_QUALIFIED,单模型远程资格,Boltz-2,仅按取得远程资格的模型解释N3；另一模型不得否决,重复取得资格的模型；仅在另一模型也适用时分析分歧,2,10,2,0,0,0,55,0,0,1,12,0,0,0,0,0,12,0,12,False
CHEMBL2431,AKT2,P31751,激酶,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,659,410,32,674.0,323.0,455.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,7.0,True,0.5078125,0.5314437296675016,0.4324075129016265,1.0,0.2896670386904761,0.7103720238095235,0.624006929383354,False,False,True,0.5714285714285714,0.6764128728414442,0.9433873916961332,2.0,0.2083333333333333,0.8790404040404027,0.6387389188828901,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.734375,0.7244755019232574,0.30078125,0.4450400716271158,0.7127265707206722,0.5367857142857143,0.9028673245614036,0.0104947526236881,1.0,0.0279218189070602,True,True,True,True,GATE_B,14.0,7.0,7.0,True,0.8775510204081634,0.8260204081632654,0.4285714285714286,0.4816849816849816,0.8177995592164968,0.6,1.0,0.0074962518740629,2.0,0.0385918152035093,True,True,True,True,16.0,16.0,0.4156586825847626,0.5456537008285522,0.6977758407592773,0.7297213524580002,0.7758028119802475,BOLTZ_REMOTE_QUALIFIED,MAY_RANK_LOCAL_AND_REMOTE_WITHIN_TARGET,FROZEN_PASS,PASS,1.4175,2jdo,A,,False,23,13,12,E2_SINGLE_MODEL_REMOTE_QUALIFIED,单模型远程资格,Boltz-2,仅按取得远程资格的模型解释N3；另一模型不得否决,重复取得资格的模型；仅在另一模型也适用时分析分歧,2,8,2,0,0,0,95,0,0,0,10,0,0,0,0,0,10,0,10,False
CHEMBL1966,DHODH,Q02127,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,1262,148,32,1272.0,408.0,413.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,11.0,True,0.6875,0.7340490857714325,0.9396802471012492,2.0,0.4823395721925133,0.8633175762379225,0.1322048843243399,False,False,True,0.7355371900826446,0.7857484620642516,0.9777215679154992,2.0,0.4916517857142857,0.923095238095238,0.2407518496300739,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.71875,0.756353760486825,0.96875,0.9710839598997496,0.920310714645094,0.5276400134952767,0.9008324032738096,0.0229885057471264,2.0,0.0512820512820512,True,True,True,True,GATE_B,22.0,11.0,11.0,True,0.8925619834710744,0.9006561620197984,0.9669421487603304,0.9686586141131596,0.9969068887084696,0.732001678876679,1.0,0.000999500249875,2.0,0.0089632603053312,True,True,True,True,16.0,16.0,0.571533590555191,0.6602945923805237,0.7266543209552765,0.7280357480049133,0.7308974862098694,BOLTZ_REMOTE_QUALIFIED,MAY_RANK_LOCAL_AND_REMOTE_WITHIN_TARGET,FROZEN_PASS,PASS,0.2194,2prh,A,,True,567,104,103,E2_SINGLE_MODEL_REMOTE_QUALIFIED,单模型远程资格,Boltz-2,仅按取得远程资格的模型解释N3；另一模型不得否决,重复取得资格的模型；仅在另一模型也适用时分析分歧,2,10,0,0,0,0,94,0,0,0,10,0,0,0,0,0,10,0,10,False
