drug_chembl_id,candidate_anchor_gene,drug_chembl_id_originals,generic_name,candidate_anchor_name,first_approval_year,directions,review_ids,strict895_row_count,pair_priority_class,max_candidate_total_score,max_non_table_evidence_count,any_direct_known_label,any_known_drug_target_pair,fda_text_known_target_match,automated_novel_target_candidate,literature_window,post_approval_window_start,lit_ok,pair_pubmed_count_2000_2026,pair_pubmed_pmids_2000_2026,pair_pubmed_url_2000_2026,post_approval_pair_pubmed_count,post_approval_pair_pubmed_pmids,post_approval_pair_pubmed_url,literature_class,counts_as_reported_old_drug_new_target_signal,in_previous_12696_literature_audit,strict895_literature_status
CHEMBL2364621,JAK2,CHEMBL2364621,Palbociclib,Tyrosine-protein kinase JAK2,2015.0,oncology,strict895_0792,1,strict895,86.848,5,False,False,False,True,2000/01/01..2026/06/24,2015/01/01,True,4,34145036;33770575;32260549,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Palbociclib%22%5BTitle%2FAbstract%5D%29+AND+%28%22JAK2%22%5BTitle%2FAbstract%5D+OR+%22Janus+kinase+2%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+kinase+JAK2%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,4,34145036;33770575;32260549,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Palbociclib%22%5BTitle%2FAbstract%5D%29+AND+%28%22JAK2%22%5BTitle%2FAbstract%5D+OR+%22Janus+kinase+2%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+kinase+JAK2%22%5BTitle%2FAbstract%5D%29+AND+%28%222015%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_moderate_overlap,True,False,reported_post_approval_old_drug_new_target
CHEMBL597365,KIT,CHEMBL597365,Sunitinib Malate,Mast/stem cell growth factor receptor Kit,2006.0,oncology,strict895_0793,1,strict895,86.825,5,False,False,False,True,2000/01/01..2026/06/24,2006/01/01,True,580,42132406;41664736;41589230,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Sunitinib+Malate%22%5BTitle%2FAbstract%5D+OR+%22Sunitinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22KIT%22%5BTitle%2FAbstract%5D+OR+%22c-KIT%22%5BTitle%2FAbstract%5D+OR+%22CD117%22%5BTitle%2FAbstract%5D+OR+%22mast%2Fstem+cell+growth+factor+receptor%22%5BTitle%2FAbstract%5D+OR+%22Mast%2Fstem+cell+growth+factor+receptor+Kit%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,579,42132406;41664736;41589230,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Sunitinib+Malate%22%5BTitle%2FAbstract%5D+OR+%22Sunitinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22KIT%22%5BTitle%2FAbstract%5D+OR+%22c-KIT%22%5BTitle%2FAbstract%5D+OR+%22CD117%22%5BTitle%2FAbstract%5D+OR+%22mast%2Fstem+cell+growth+factor+receptor%22%5BTitle%2FAbstract%5D+OR+%22Mast%2Fstem+cell+growth+factor+receptor+Kit%22%5BTitle%2FAbstract%5D%29+AND+%28%222006%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_heavy_overlap,True,True,reported_post_approval_old_drug_new_target
CHEMBL2095206,CSF1R,CHEMBL2095206,Bosutinib Monohydrate,Macrophage colony-stimulating factor 1 receptor,2012.0,oncology,strict895_0794,1,strict895,86.801,5,False,False,False,True,2000/01/01..2026/06/24,2012/01/01,True,1,38394665,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Bosutinib+Monohydrate%22%5BTitle%2FAbstract%5D+OR+%22Bosutinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22CSF1R%22%5BTitle%2FAbstract%5D+OR+%22Macrophage+colony-stimulating+factor+1+receptor%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,1,38394665,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Bosutinib+Monohydrate%22%5BTitle%2FAbstract%5D+OR+%22Bosutinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22CSF1R%22%5BTitle%2FAbstract%5D+OR+%22Macrophage+colony-stimulating+factor+1+receptor%22%5BTitle%2FAbstract%5D%29+AND+%28%222012%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_sparse_signal,True,True,reported_post_approval_old_drug_new_target
CHEMBL1082407,JAK1,CHEMBL1082407,Enzalutamide,Tyrosine-protein kinase JAK1,2012.0,oncology,strict895_0795,1,strict895,86.795,5,False,False,False,True,2000/01/01..2026/06/24,2012/01/01,True,2,34680353;27053681,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Enzalutamide%22%5BTitle%2FAbstract%5D%29+AND+%28%22JAK1%22%5BTitle%2FAbstract%5D+OR+%22Janus+kinase+1%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+kinase+JAK1%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,2,34680353;27053681,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Enzalutamide%22%5BTitle%2FAbstract%5D%29+AND+%28%22JAK1%22%5BTitle%2FAbstract%5D+OR+%22Janus+kinase+1%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+kinase+JAK1%22%5BTitle%2FAbstract%5D%29+AND+%28%222012%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_sparse_signal,True,True,reported_post_approval_old_drug_new_target
CHEMBL185,PPP2CA,CHEMBL185,Fluorouracil,Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform,2015.0,oncology,strict895_0796,1,strict895,86.779,5,False,False,False,True,2000/01/01..2026/06/24,2015/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Fluorouracil%22%5BTitle%2FAbstract%5D%29+AND+%28%22PPP2CA%22%5BTitle%2FAbstract%5D+OR+%22Serine%2Fthreonine-protein+phosphatase+2A+catalytic+subunit+alpha+isoform%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Fluorouracil%22%5BTitle%2FAbstract%5D%29+AND+%28%22PPP2CA%22%5BTitle%2FAbstract%5D+OR+%22Serine%2Fthreonine-protein+phosphatase+2A+catalytic+subunit+alpha+isoform%22%5BTitle%2FAbstract%5D%29+AND+%28%222015%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL941,KIT,CHEMBL941,Imatinib Mesylate,Mast/stem cell growth factor receptor Kit,2024.0,oncology,strict895_0797,1,strict895,86.746,5,False,False,False,True,2000/01/01..2026/06/24,2024/01/01,True,3005,42325798;42310859;42258704,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Imatinib+Mesylate%22%5BTitle%2FAbstract%5D+OR+%22Imatinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22KIT%22%5BTitle%2FAbstract%5D+OR+%22c-KIT%22%5BTitle%2FAbstract%5D+OR+%22CD117%22%5BTitle%2FAbstract%5D+OR+%22mast%2Fstem+cell+growth+factor+receptor%22%5BTitle%2FAbstract%5D+OR+%22Mast%2Fstem+cell+growth+factor+receptor+Kit%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,238,42325798;42310859;42258704,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Imatinib+Mesylate%22%5BTitle%2FAbstract%5D+OR+%22Imatinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22KIT%22%5BTitle%2FAbstract%5D+OR+%22c-KIT%22%5BTitle%2FAbstract%5D+OR+%22CD117%22%5BTitle%2FAbstract%5D+OR+%22mast%2Fstem+cell+growth+factor+receptor%22%5BTitle%2FAbstract%5D+OR+%22Mast%2Fstem+cell+growth+factor+receptor+Kit%22%5BTitle%2FAbstract%5D%29+AND+%28%222024%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_heavy_overlap,True,True,reported_post_approval_old_drug_new_target
CHEMBL3989939,FGFR1,CHEMBL3989939,Larotrectinib Sulfate,Fibroblast growth factor receptor 1,2018.0,oncology,strict895_0798,1,strict895,86.742,5,False,False,False,True,2000/01/01..2026/06/24,2018/01/01,True,6,42202043;39878559;39689708,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Larotrectinib+Sulfate%22%5BTitle%2FAbstract%5D+OR+%22Larotrectinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22FGFR1%22%5BTitle%2FAbstract%5D+OR+%22Fibroblast+growth+factor+receptor+1%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,6,42202043;39878559;39689708,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Larotrectinib+Sulfate%22%5BTitle%2FAbstract%5D+OR+%22Larotrectinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22FGFR1%22%5BTitle%2FAbstract%5D+OR+%22Fibroblast+growth+factor+receptor+1%22%5BTitle%2FAbstract%5D%29+AND+%28%222018%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_moderate_overlap,True,False,reported_post_approval_old_drug_new_target
CHEMBL1289601,KIT,CHEMBL1289601,Lenvatinib Mesylate,Mast/stem cell growth factor receptor Kit,2015.0,oncology,strict895_0800,1,strict895,86.686,5,False,False,False,True,2000/01/01..2026/06/24,2015/01/01,True,88,42317943;42052849;41938512,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Lenvatinib+Mesylate%22%5BTitle%2FAbstract%5D+OR+%22Lenvatinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22KIT%22%5BTitle%2FAbstract%5D+OR+%22c-KIT%22%5BTitle%2FAbstract%5D+OR+%22CD117%22%5BTitle%2FAbstract%5D+OR+%22mast%2Fstem+cell+growth+factor+receptor%22%5BTitle%2FAbstract%5D+OR+%22Mast%2Fstem+cell+growth+factor+receptor+Kit%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,85,42317943;42052849;41938512,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Lenvatinib+Mesylate%22%5BTitle%2FAbstract%5D+OR+%22Lenvatinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22KIT%22%5BTitle%2FAbstract%5D+OR+%22c-KIT%22%5BTitle%2FAbstract%5D+OR+%22CD117%22%5BTitle%2FAbstract%5D+OR+%22mast%2Fstem+cell+growth+factor+receptor%22%5BTitle%2FAbstract%5D+OR+%22Mast%2Fstem+cell+growth+factor+receptor+Kit%22%5BTitle%2FAbstract%5D%29+AND+%28%222015%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_heavy_overlap,True,True,reported_post_approval_old_drug_new_target
CHEMBL521686,TOP1,CHEMBL521686,Olaparib,DNA topoisomerase 1,2014.0,oncology,strict895_0799,1,strict895,86.686,5,False,False,False,True,2000/01/01..2026/06/24,2014/01/01,True,12,41145467;37706203;37406384,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Olaparib%22%5BTitle%2FAbstract%5D%29+AND+%28%22TOP1%22%5BTitle%2FAbstract%5D+OR+%22DNA+topoisomerase+1%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,11,41145467;37706203;37406384,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Olaparib%22%5BTitle%2FAbstract%5D%29+AND+%28%22TOP1%22%5BTitle%2FAbstract%5D+OR+%22DNA+topoisomerase+1%22%5BTitle%2FAbstract%5D%29+AND+%28%222014%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_moderate_overlap,True,True,reported_post_approval_old_drug_new_target
CHEMBL3989939,JAK2,CHEMBL3989939,Larotrectinib Sulfate,Tyrosine-protein kinase JAK2,2018.0,oncology,strict895_0801,1,strict895,86.684,5,False,False,False,True,2000/01/01..2026/06/24,2018/01/01,True,3,38852701;31862477;31571972,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Larotrectinib+Sulfate%22%5BTitle%2FAbstract%5D+OR+%22Larotrectinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22JAK2%22%5BTitle%2FAbstract%5D+OR+%22Janus+kinase+2%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+kinase+JAK2%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,3,38852701;31862477;31571972,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Larotrectinib+Sulfate%22%5BTitle%2FAbstract%5D+OR+%22Larotrectinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22JAK2%22%5BTitle%2FAbstract%5D+OR+%22Janus+kinase+2%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+kinase+JAK2%22%5BTitle%2FAbstract%5D%29+AND+%28%222018%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_moderate_overlap,True,False,reported_post_approval_old_drug_new_target
CHEMBL271227,CCND1,CHEMBL271227,Abiraterone Acetate,G1/S-specific cyclin-D1,2011.0,oncology,strict895_0802,1,strict895,86.682,5,False,False,False,True,2000/01/01..2026/06/24,2011/01/01,True,3,40229848;33009489;29266182,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Abiraterone+Acetate%22%5BTitle%2FAbstract%5D+OR+%22Abiraterone%22%5BTitle%2FAbstract%5D%29+AND+%28%22CCND1%22%5BTitle%2FAbstract%5D+OR+%22G1%2FS-specific+cyclin-D1%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,3,40229848;33009489;29266182,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Abiraterone+Acetate%22%5BTitle%2FAbstract%5D+OR+%22Abiraterone%22%5BTitle%2FAbstract%5D%29+AND+%28%22CCND1%22%5BTitle%2FAbstract%5D+OR+%22G1%2FS-specific+cyclin-D1%22%5BTitle%2FAbstract%5D%29+AND+%28%222011%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_moderate_overlap,True,False,reported_post_approval_old_drug_new_target
CHEMBL2103868,CSF1R,CHEMBL2103868,Cabozantinib S-Malate,Macrophage colony-stimulating factor 1 receptor,2012.0,oncology,strict895_0803,1,strict895,86.656,5,False,False,False,True,2000/01/01..2026/06/24,2012/01/01,True,4,39167623;33989112;33202931,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Cabozantinib+S-Malate%22%5BTitle%2FAbstract%5D+OR+%22Cabozantinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22CSF1R%22%5BTitle%2FAbstract%5D+OR+%22Macrophage+colony-stimulating+factor+1+receptor%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,4,39167623;33989112;33202931,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Cabozantinib+S-Malate%22%5BTitle%2FAbstract%5D+OR+%22Cabozantinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22CSF1R%22%5BTitle%2FAbstract%5D+OR+%22Macrophage+colony-stimulating+factor+1+receptor%22%5BTitle%2FAbstract%5D%29+AND+%28%222012%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_moderate_overlap,True,True,reported_post_approval_old_drug_new_target
CHEMBL4559134,NFE2L2,CHEMBL4559134,Selpercatinib,Nuclear factor erythroid 2-related factor 2,2020.0,oncology,strict895_0804,1,strict895,86.622,5,False,False,False,True,2000/01/01..2026/06/24,2020/01/01,True,3,41573641;40832164;38651727,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Selpercatinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22NFE2L2%22%5BTitle%2FAbstract%5D+OR+%22Nrf2%22%5BTitle%2FAbstract%5D+OR+%22nuclear+factor+erythroid+2-related+factor+2%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,3,41573641;40832164;38651727,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Selpercatinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22NFE2L2%22%5BTitle%2FAbstract%5D+OR+%22Nrf2%22%5BTitle%2FAbstract%5D+OR+%22nuclear+factor+erythroid+2-related+factor+2%22%5BTitle%2FAbstract%5D%29+AND+%28%222020%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_moderate_overlap,True,True,reported_post_approval_old_drug_new_target
CHEMBL2364621,CHEK2,CHEMBL2364621,Palbociclib,Serine/threonine-protein kinase Chk2,2015.0,oncology,strict895_0805,1,strict895,86.567,5,False,False,False,True,2000/01/01..2026/06/24,2015/01/01,True,4,36400926;33947696;33557149,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Palbociclib%22%5BTitle%2FAbstract%5D%29+AND+%28%22CHEK2%22%5BTitle%2FAbstract%5D+OR+%22Serine%2Fthreonine-protein+kinase+Chk2%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,4,36400926;33947696;33557149,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Palbociclib%22%5BTitle%2FAbstract%5D%29+AND+%28%22CHEK2%22%5BTitle%2FAbstract%5D+OR+%22Serine%2Fthreonine-protein+kinase+Chk2%22%5BTitle%2FAbstract%5D%29+AND+%28%222015%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_moderate_overlap,True,False,reported_post_approval_old_drug_new_target
CHEMBL2364621,AKT3,CHEMBL2364621,Palbociclib,RAC-gamma serine/threonine-protein kinase,2015.0,oncology,strict895_0806,1,strict895,86.493,5,False,False,False,True,2000/01/01..2026/06/24,2015/01/01,True,2,35398754;31113817,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Palbociclib%22%5BTitle%2FAbstract%5D%29+AND+%28%22AKT3%22%5BTitle%2FAbstract%5D+OR+%22RAC-gamma+serine%2Fthreonine-protein+kinase%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,2,35398754;31113817,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Palbociclib%22%5BTitle%2FAbstract%5D%29+AND+%28%22AKT3%22%5BTitle%2FAbstract%5D+OR+%22RAC-gamma+serine%2Fthreonine-protein+kinase%22%5BTitle%2FAbstract%5D%29+AND+%28%222015%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_sparse_signal,True,True,reported_post_approval_old_drug_new_target
CHEMBL2364621,JAK3,CHEMBL2364621,Palbociclib,Tyrosine-protein kinase JAK3,2015.0,oncology,strict895_0807,1,strict895,86.486,5,False,False,False,True,2000/01/01..2026/06/24,2015/01/01,True,1,36458010,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Palbociclib%22%5BTitle%2FAbstract%5D%29+AND+%28%22JAK3%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+kinase+JAK3%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,1,36458010,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Palbociclib%22%5BTitle%2FAbstract%5D%29+AND+%28%22JAK3%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+kinase+JAK3%22%5BTitle%2FAbstract%5D%29+AND+%28%222015%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_sparse_signal,True,False,reported_post_approval_old_drug_new_target
CHEMBL185,IMPDH1,CHEMBL185,Fluorouracil,Inosine-5'-monophosphate dehydrogenase 1,2015.0,oncology,strict895_0808,1,strict895,86.477,5,False,False,False,True,2000/01/01..2026/06/24,2015/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Fluorouracil%22%5BTitle%2FAbstract%5D%29+AND+%28%22IMPDH1%22%5BTitle%2FAbstract%5D+OR+%22Inosine-5%27-monophosphate+dehydrogenase+1%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Fluorouracil%22%5BTitle%2FAbstract%5D%29+AND+%28%22IMPDH1%22%5BTitle%2FAbstract%5D+OR+%22Inosine-5%27-monophosphate+dehydrogenase+1%22%5BTitle%2FAbstract%5D%29+AND+%28%222015%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL1358,PPARG,CHEMBL1358,Fulvestrant,Peroxisome proliferator-activated receptor gamma,2019.0,oncology,strict895_0809,1,strict895,86.433,5,False,False,False,True,2000/01/01..2026/06/24,2019/01/01,True,6,34423108;28775043;22538444,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Fulvestrant%22%5BTitle%2FAbstract%5D%29+AND+%28%22PPARG%22%5BTitle%2FAbstract%5D+OR+%22Peroxisome+proliferator-activated+receptor+gamma%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,1,34423108,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Fulvestrant%22%5BTitle%2FAbstract%5D%29+AND+%28%22PPARG%22%5BTitle%2FAbstract%5D+OR+%22Peroxisome+proliferator-activated+receptor+gamma%22%5BTitle%2FAbstract%5D%29+AND+%28%222019%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_sparse_signal,True,False,reported_post_approval_old_drug_new_target
