target_chembl_id,control_chembl_id,control_name,control_inchikey,fda_identity_tier,exact_fda_structure_match,fda_applications,fda_urls,endpoint,numeric_median_nM,positive_rows,weak_rows,affinity_conflict,representative_value_nM,representative_relation,assay_url,assay_description,doi,pubmed_id,status,endpoint_order
CHEMBL202,CHEMBL439,SULFADIAZINE,SEEPANYCNGTZFQ-UHFFFAOYSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,ANDA040091,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=040091,IC50,130.0,1,0,False,130.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5243089,Inhibition of DHFR (unknown origin),10.1039/d1md00280e,35685617.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL1994,CHEMBL1473,FLUTICASONE PROPIONATE,WMWTYOKRWGGJOA-CENSZEJFSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,ANDA076451; ANDA076504; ANDA076633; ANDA076668; ANDA076793; ANDA077055; ANDA077168; ANDA077538; ANDA078492; ANDA091553; ANDA203433; ANDA207712; ANDA207957; ANDA208111; ANDA208150; ANDA208436; ANDA208891; ANDA213087; ANDA213948; ANDA214464; ANDA217088; ANDA218321; ANDA218742; ANDA219060; ANDA219602; NDA020833; NDA021077; NDA021254; NDA021433; NDA202236; NDA205434; NDA208799; NDA209022,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=076451; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=076504; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=076633,IC50,149.0,1,0,False,149.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4031194,Displacement of [3H]-aldosterone from N terminal maltose binding protein tagged human mineralocorticoid receptor LBD (726 to 984 residues) expressed in baculovirus infected high five cells after 8 hrs by scintillation proximity assay,10.1021/acs.jmedchem.7b01215,28937774.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL1871,CHEMBL806,FLUTAMIDE,MKXKFYHWDHIYRV-UHFFFAOYSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,ANDA075298,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=075298,IC50,154.0,2,0,False,154.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL647749,Inhibition of 1.0 nM [3H]mibolerone binding to human androgen receptor of PC3/AR cell lysate,10.1021/jm0303305,14613328.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL1994,CHEMBL1676,FLUTICASONE FUROATE,XTULMSXFIHGYFS-VLSRWLAYSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,NDA022051; NDA204275; NDA205625; NDA209482,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022051; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204275; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205625,IC50,166.0,1,0,False,166.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4031194,Displacement of [3H]-aldosterone from N terminal maltose binding protein tagged human mineralocorticoid receptor LBD (726 to 984 residues) expressed in baculovirus infected high five cells after 8 hrs by scintillation proximity assay,10.1021/acs.jmedchem.7b01215,28937774.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL220,CHEMBL1201217,DYCLONINE,BZEWSEKUUPWQDQ-UHFFFAOYSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,ANDA200480,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=200480,IC50,181.0,1,0,False,181.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4220758,Inhibition of AChE (unknown origin),10.1016/j.bmc.2018.01.029,29429576.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL2023,CHEMBL953,ENTACAPONE,JRURYQJSLYLRLN-BJMVGYQFSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,ANDA078941; ANDA090690; ANDA203437; ANDA205792; ANDA206669; ANDA207210; ANDA212601; ANDA213212; ANDA214495; ANDA218535; NDA020796; NDA021485,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=078941; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=090690; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203437,IC50,223.0,2,0,False,386.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL3821389,Inhibition of human recombinant His-tagged soluble COMT expressed in Escherichia coli BL21 using aesculetin as substrate after 60 mins by microplate assay in presence of SAM,10.1021/acs.jmedchem.5b01970,27074629.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL1994,CHEMBL1095097,EPLERENONE,JUKPWJGBANNWMW-VWBFHTRKSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,ANDA078482; ANDA078510; ANDA206922; ANDA207842; ANDA208283; ANDA212765; ANDA213812; ANDA214663; NDA021437,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=078482; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=078510; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206922,IC50,244.0,9,0,False,240.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL2411354,Antagonist activity at human mineralocorticoid receptor assessed as inhibition of binding to coactivator peptide by NH Pro assay,10.1016/j.bmcl.2013.05.077,23777778.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL1993,CHEMBL1489,AZACITIDINE,NMUSYJAQQFHJEW-KVTDHHQDSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,ANDA201537; ANDA207234; ANDA207475; ANDA207518; ANDA209337; ANDA209540; ANDA212128; ANDA212580; ANDA215066; ANDA215765; ANDA215905; ANDA217453; NDA050794; NDA208216; NDA214120,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=201537; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207234; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207475,IC50,300.0,1,0,False,300.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4137467,Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay,10.1021/acs.jmedchem.7b01926,29953809.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL261,CHEMBL20,ACETAZOLAMIDE,BZKPWHYZMXOIDC-UHFFFAOYSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,ANDA040089; ANDA040195; ANDA040784; ANDA040904; ANDA084840; ANDA090779; ANDA200880; ANDA202693; ANDA203434; ANDA204691; ANDA205301; ANDA205530; ANDA206533; ANDA207401; ANDA207659; ANDA209734; ANDA210423; ANDA210588; ANDA211069; ANDA211372; ANDA211556; ANDA212089; ANDA214282; ANDA215101; ANDA217197; ANDA218023; ANDA219775,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=040089; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=040195; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=040784,IC50,300.0,20,0,False,330.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL929037,Inhibition of human carbonic anhydrase 1 assessed as 4-nitrophenyl phosphate hydrolysis,10.1016/j.bmcl.2008.03.012,18353640.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL1871,CHEMBL1274,NILUTAMIDE,XWXYUMMDTVBTOU-UHFFFAOYSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,ANDA207631,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207631,IC50,304.5,3,0,False,9.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL647749,Inhibition of 1.0 nM [3H]mibolerone binding to human androgen receptor of PC3/AR cell lysate,10.1021/jm0303305,14613328.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL1862,CHEMBL1642,IMATINIB MESYLATE,YLMAHDNUQAMNNX-UHFFFAOYSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,ANDA079179; ANDA204285; ANDA204644; ANDA206547; ANDA207818; ANDA208302; ANDA208429; ANDA210658; ANDA212135; ANDA212193; ANDA212773; ANDA212975; NDA021588; NDA219097,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=079179; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204285; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204644,IC50,310.0,2,0,False,430.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL871418,Inhibition of c-ABL,10.1016/j.bmcl.2006.04.043,16678414.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL3242,CHEMBL4303669,ZOLEDRONIC ACID,FUXFIVRTGHOMSO-UHFFFAOYSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,ANDA091186; ANDA091363; ANDA091493; ANDA091516; ANDA200918; ANDA201783; ANDA202163; ANDA202182; ANDA202548; ANDA202571; ANDA202650; ANDA202828; ANDA202923; ANDA202930; ANDA203841; ANDA204217; ANDA205254; ANDA205279; ANDA205749; ANDA207341; ANDA209578; ANDA210174; ANDA213371; ANDA219984; NDA021386; NDA021817; NDA022080; NDA203231,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=091186; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=091363; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=091493,IC50,316.0,2,0,False,316.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL3240047,Inhibition of human recombinant carbonic anhydrase 12 preincubated for 15 mins by stopped flow CO2 hydration method,10.1016/j.bmcl.2014.03.001,24650641.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL402,CHEMBL1144,PRAVASTATIN,TUZYXOIXSAXUGO-PZAWKZKUSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,ANDA076056; ANDA076341; ANDA076714; ANDA076939; ANDA077491; ANDA077751; ANDA077793; ANDA077904; ANDA077917; ANDA077987; ANDA203367; ANDA207068; ANDA209869,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=076056; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=076341; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=076714,IC50,400.0,1,0,False,400.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL3854544,Inhibition of human HMGR catalytic domain using 800 uM HMG-CoA as substrate measured every 20 secs for 10 mins,10.1021/acs.jnatprod.5b00961,27228159.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL1936,CHEMBL1642,IMATINIB MESYLATE,YLMAHDNUQAMNNX-UHFFFAOYSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,ANDA079179; ANDA204285; ANDA204644; ANDA206547; ANDA207818; ANDA208302; ANDA208429; ANDA210658; ANDA212135; ANDA212193; ANDA212773; ANDA212975; NDA021588; NDA219097,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=079179; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204285; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204644,IC50,410.0,1,0,False,410.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5636772,Inhibition of c-Kit (unknown origin),10.1016/j.ejmech.2023.115835,37801827.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL279,CHEMBL2105709,QUIZARTINIB DIHYDROCHLORIDE,DHYPGRVMIOATAE-UHFFFAOYSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,NDA216993,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=216993,IC50,430.0,1,0,False,430.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL2390017,Inhibition of recombinant GST tagged VEGFR2 (789 to 1356) (unknown origin) transfected in insect sf9 cells after 120 mins by wallac counting analysis,10.1016/j.bmc.2013.03.083,23618709.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL2041,CHEMBL5416410,DASATINIB,XHXFZZNHDVTMLI-UHFFFAOYSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,ANDA202103; ANDA203180; ANDA211094; ANDA213383; ANDA214350; ANDA216261; ANDA216547; ANDA217217; ANDA218719; NDA021986; NDA022072; NDA216099,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202103; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203180; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=211094,IC50,433.0,1,0,False,433.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL3826743,"Inhibition of human RET using poly[Glu,Tyr]4:1 as substrate in presence of [gamma-33P]ATP",10.1021/acs.jmedchem.6b00065,27115835.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL1782,CHEMBL675,ALENDRONATE SODIUM,CAKRAHQRJGUPIG-UHFFFAOYSA-M,FDA成分/活性母体名称匹配；结构身份待复核,False,ANDA076768; ANDA076984; ANDA090022; ANDA090124; ANDA090258; ANDA090520; ANDA206387; ANDA214512; NDA020560; NDA021762,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=076768; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=076984; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=090022,IC50,460.0,1,0,False,460.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4367182,Inhibition of recombinant human farnesyl diphosphate synthase in expressed in Escherichia coli using GPP and [1-14C]IPP as substrate incubated for 15 min by scintillation counting,10.1021/acs.jmedchem.9b00270,31257875.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL261,CHEMBL842,CHLOROTHIAZIDE,JBMKAUGHUNFTOL-UHFFFAOYSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,ANDA090896; ANDA091546; ANDA202462; ANDA202561; ANDA218630,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=090896; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=091546; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202462,IC50,460.0,1,0,False,460.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5732037,"Known Inhibitors of Carbonic Anhydrase: Compounds which are CAIs are well known in the art, see for example, Pastorekova et al, Journal of Enzyme Inhibition and Medicinal Chemistry, 19(3), 199-229, 2004. Methods for determining the carbonic anhydrase inhibitory activity of a compound, i.e. whether a compound can be classified as a CAI, are known in the art and may usefully identify further compounds which may be suitable for use in the present invention. Exemplary methods and levels of activity required for consideration as CAIs are described in US 20020022245 and the references cited therein, the contents of which are incorporated herein by reference, in particular Supuran et al, European Journal of Medicinal Chemistry, 1998, 33, 577-594 and Scozzafava et al, Journal of Medicinal Chemistry, 1999, 42 25, 3690-3700).",,,仅结合类IC50，SPR适用性需另证,2
CHEMBL3535,CHEMBL1520,VARDENAFIL,SECKRCOLJRRGGV-UHFFFAOYSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,ANDA091347; ANDA204632; ANDA205988; ANDA208324; ANDA208960; ANDA209057; ANDA214031,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=091347; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204632; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205988,IC50,570.0,2,0,False,460.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL840831,Inhibition of Phosphodiesterase 9,10.1016/j.bmcl.2005.02.083,15837326.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL1978,CHEMBL185,FLUOROURACIL,GHASVSINZRGABV-UHFFFAOYSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,ANDA040278; ANDA040279; ANDA040743; ANDA040798; ANDA076526; ANDA077524; ANDA090368; ANDA202668; ANDA202669; ANDA203608; ANDA203609; ANDA210123; ANDA210124; ANDA214845; ANDA215612; ANDA215699; ANDA216494; ANDA216942; ANDA217295; ANDA217676; NDA016831; NDA020985; NDA022259; NDA220201,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=040278; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=040279; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=040743,IC50,630.0,1,0,False,630.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5097761,Inhibition of human recombinant aromatase expressed in baculovirus insect cell using 7-methoxy-trifluoromethyl coumarin (MFC) as substrate preincubated for 10 mins followed by substrate addition and measured for 30 mins by fluorescence based assay,10.1016/j.ejmech.2021.113511,34000484.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL1824,CHEMBL5416410,DASATINIB,XHXFZZNHDVTMLI-UHFFFAOYSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,ANDA202103; ANDA203180; ANDA211094; ANDA213383; ANDA214350; ANDA216261; ANDA216547; ANDA217217; ANDA218719; NDA021986; NDA022072; NDA216099,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202103; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203180; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=211094,IC50,710.0,2,0,False,710.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL912345,Inhibition of Her2,10.1021/jm060727j,17154512.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL258,CHEMBL2105712,AFATINIB DIMALEATE,USNRYVNRPYXCSP-JUGPPOIOSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,ANDA210725; ANDA210750; NDA201292,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=210725; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=210750; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=201292,IC50,736.0,1,0,False,736.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5214837,Selectivity interaction (Kinase panel) EUB0000596aBDA LCK,10.6019/CHEMBL5212743,,仅结合类IC50，SPR适用性需另证,2
CHEMBL220,CHEMBL416,METHOXSALEN,QXKHYNVANLEOEG-UHFFFAOYSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,ANDA202687; NDA019600; NDA020969,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202687; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019600; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020969,IC50,760.0,1,0,False,760.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL2406149,Inhibition of acetylcholinesterase (unknown origin) using acetylcholine iodide as substrate preincubated for 15 mins prior to substrate addition by spectrophotometric analysis,10.1016/j.bmcl.2013.04.081,23746477.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL4409,CHEMBL1520,VARDENAFIL,SECKRCOLJRRGGV-UHFFFAOYSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,ANDA091347; ANDA204632; ANDA205988; ANDA208324; ANDA208960; ANDA209057; ANDA214031,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=091347; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204632; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205988,IC50,835.0,2,0,False,790.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL832406,Inhibitory concentration against human phosphodiesterase 10,10.1016/j.bmcl.2005.02.083,15837326.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL2041,CHEMBL629,AMITRIPTYLINE,KRMDCWKBEZIMAB-UHFFFAOYSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,ANDA070336; ANDA070337; ANDA070338; ANDA071296; ANDA071297; ANDA071442; ANDA071443; ANDA085968; ANDA085970; ANDA086009; ANDA086010; ANDA086011; ANDA086153; ANDA086157; ANDA086158; ANDA089399; ANDA089400; ANDA089402; ANDA202446; ANDA210086; ANDA212654; ANDA213999; ANDA214548; ANDA215376; ANDA217411; ANDA218389,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=070336; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=070337; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=070338,IC50,1000.0,1,0,False,1000.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL3706031,"Kinase Assay: Approximately 5-20 μg of purified GST-RET proteins were incubated with 1 mM ATP in 20 μL kinase buffer (10 mM Tris-HCl, 5 mM MgCl2, pH 7.4), at 30° C. for 30 minutes. The kinase reactions were terminated by boiling the samples in SDS-PAGE sample buffer. Samples were resolved on 10% acrylamide gels by SDS-PAGE followed by Western blotting. Phosphorylation was detected using a pan-phosphotyrosine pY99 antibody (available from Santa Cruz Biotechnology) or RET phospho-specific antibody (pY905, available from Cell Signaling, Beverly, Mass., USA).",,,仅结合类IC50，SPR适用性需另证,2
CHEMBL220,CHEMBL640,PROCAINAMIDE,REQCZEXYDRLIBE-UHFFFAOYSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,ANDA088636; ANDA089069; ANDA206332; ANDA218135; ANDA218674,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=088636; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=089069; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206332,IC50,1000.0,1,0,False,1000.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL644835,Inhibition of Acetylcholinesterase from human red blood cells,10.1021/jm970141k,9301662.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL1936,CHEMBL5095202,VIMSELTINIB,TVGAHWWPABTBCX-UHFFFAOYSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,NDA219304,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=219304,IC50,1040.0,1,0,False,480.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5638752,Inhibition of c-Kit (unknown origin),10.1021/acsmedchemlett.4c00110,38746878.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL2326,CHEMBL20,ACETAZOLAMIDE,BZKPWHYZMXOIDC-UHFFFAOYSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,ANDA040089; ANDA040195; ANDA040784; ANDA040904; ANDA084840; ANDA090779; ANDA200880; ANDA202693; ANDA203434; ANDA204691; ANDA205301; ANDA205530; ANDA206533; ANDA207401; ANDA207659; ANDA209734; ANDA210423; ANDA210588; ANDA211069; ANDA211372; ANDA211556; ANDA212089; ANDA214282; ANDA215101; ANDA217197; ANDA218023; ANDA219775,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=040089; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=040195; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=040784,IC50,1438.5,2,0,False,357.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL1953733,Inhibition of human recombinant carbonic anhydrase 7 hydrolysis activity using 4-nitrophenyl acetate as substrate preincubated for 10 mins prior to substrate addition by stopped flow cytometry,10.1016/j.bmcl.2011.12.134,22277279.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL2007,CHEMBL5095202,VIMSELTINIB,TVGAHWWPABTBCX-UHFFFAOYSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,NDA219304,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=219304,IC50,1468.0,1,0,False,436.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5106376,Inhibition of N-terminal GST-tagged PDGFRalpha (unknown origin) (550 to 1089 residues) measured by spectrophotometric analysis,10.1016/j.bmcl.2022.128928,35961460.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL202,CHEMBL36,PYRIMETHAMINE,WKSAUQYGYAYLPV-UHFFFAOYSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,ANDA207127; ANDA215506; ANDA216983; NDA008578,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207127; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=215506; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=216983,IC50,4074.0,1,0,False,400.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL2384165,Inhibition of human recombinant DHFR,10.1021/jm400086g,23627352.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL3553,CHEMBL1789941,RUXOLITINIB,HFNKQEVNSGCOJV-OAHLLOKOSA-N,项目FDA注册表完整InChIKey匹配,True,NDA202192; NDA215309; NDA217180,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202192; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=215309; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=217180,Kd,1.1,1,1,True,1.1,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5503692,Binding affinity to recombinant human TYK2 kinase domain by fluorescence polarization assay,10.1021/acs.jmedchem.4c00197,38843875.0,存在强弱矛盾，先人工复核,0
CHEMBL2971,CHEMBL1078178,MOMELOTINIB,ZVHNDZWQTBEVRY-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA216873,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=216873,Kd,5.6,2,1,True,6.7,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5503690,Binding affinity to recombinant human JAK2 kinase domain by fluorescence polarization assay,10.1021/acs.jmedchem.4c00197,38843875.0,存在强弱矛盾，先人工复核,0
