target_chembl_id,gene_symbol,uniprot_accession,target_class_l1,ot_project_assay_family,is_gpcr,chembl_kinase,ot_sm_structure_with_ligand,ot_sm_high_quality_pocket,ot_sm_med_quality_pocket,af_exact_sequence_model,p2rank_status,p2rank_tier,p2rank_top_score,p2rank_top_probability,pocket_residue_count,pocket_mean_plddt,known_unique_pocket_count,known_k1_pocket_count,known_k1_k2_pocket_count,known_drug_mapped,known_biolip2,known_biolip2_affinity,known_scpdb,known_klifs,known_gpcrdb,p2rank_top1_any_known_residue_match,p2rank_top1_any_known_center_match_4a,p2rank_top1_any_known_center_match_8a,p2rank_top1_any_known_combined_match_8a,p2rank_top1_best_known_recall,p2rank_top1_best_jaccard,p2rank_top1_minimum_center_distance,p2rank_top3_any_known_residue_match,p2rank_top3_any_known_center_match_4a,p2rank_top3_any_known_center_match_8a,p2rank_top3_any_known_combined_match_8a,p2rank_top3_best_known_recall,p2rank_top3_best_jaccard,p2rank_top3_minimum_center_distance,p2rank_all_any_known_residue_match,p2rank_all_any_known_center_match_4a,p2rank_all_any_known_center_match_8a,p2rank_all_any_known_combined_match_8a,p2rank_all_best_known_recall,p2rank_all_best_jaccard,p2rank_all_minimum_center_distance,p2rank_top1_any_k1_combined_match_8a,p2rank_top3_any_k1_combined_match_8a,p2rank_all_any_k1_combined_match_8a,p2rank_top1_any_k1_k2_combined_match_8a,p2rank_top3_any_k1_k2_combined_match_8a,p2rank_all_any_k1_k2_combined_match_8a,pdbe_raw_ligand_instance_count,pdbe_raw_unique_pdb_count,representative_known_pocket_id,representative_known_pocket_grade,representative_known_pocket_sources,representative_pdb_id,representative_chain_id,representative_ligand_id,representative_known_pocket_residues,representative_known_pocket_residue_count,pocket_decision_tier,primary_pocket_policy
CHEMBL3905,LYN,P07948,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,26.6,0.875,37,84.53405405405405,3,0,2,False,True,False,True,True,False,True,False,True,True,0.9166666666666666,0.2894736842105263,5.360116748158466,True,False,True,True,0.9166666666666666,0.2894736842105263,5.360116748158466,True,False,True,True,0.9166666666666666,0.2894736842105263,5.360116748158466,False,False,False,True,True,True,4,3,KP:P07948:4a67cd41fb2f,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;KLIFS;PDBE;SCPDB,3a4o,X,STU,253;261;273;275;320;321;322;323;325;371;374;385,12.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL3587,MAP2K1,Q02750,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,34.21,0.925,39,88.43948717948717,241,16,149,True,True,True,True,True,False,True,True,True,True,1.0,0.4047619047619047,1.0229755543558643,True,True,True,True,1.0,0.4047619047619047,1.0229755543558643,True,True,True,True,1.0,0.4545454545454545,1.0229755543558643,True,True,True,True,True,True,562,92,KP:Q02750:f1ae9a14803b,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;KLIFS;PDBE;SCPDB,4lmn,A,EUI,97;115;118;127;141;143;190;195;207;208;209;211;212;215;216;219,16.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL2964,MAP2K2,P36507,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,34.18,0.925,40,88.36699999999999,2,0,2,False,True,False,False,True,False,True,True,True,True,1.0,0.425,3.941801520032856,True,True,True,True,1.0,0.425,3.941801520032856,True,True,True,True,1.0,0.425,3.941801520032856,False,False,False,True,True,True,5,1,KP:P36507:f61e4e513dc3,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;KLIFS;PDBE,1s9i,B,5EA,82;101;119;122;131;133;145;194;211;212;213;214;215;216;219;220;223,17.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL3956,MAP3K1,Q13233,Enzyme,kinase,False,True,False,False,False,True,completed,A_HIGH_CONFIDENCE,16.23,0.696,21,86.67761904761905,2,0,0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,45.7614753439711,False,False,False,False,0.0,0.0,14.486714263658095,False,False,False,False,0.125,0.0625,9.122254656402111,False,False,False,False,False,False,2,1,KP:Q13233:f7d7a316a401,K4_FUNCTIONAL_OR_FRAGMENT_SITE,PDBE,6whb,A,ACT,575;580;590;666;672;675;676;739,8.0,E4_功能配体或片段口袋待复核,区分辅因子/底物/片段；不可直接视为药物口袋
CHEMBL2873,MAP3K10,Q02779,Enzyme,kinase,False,True,False,False,False,True,completed,A_HIGH_CONFIDENCE,13.99,0.623,18,89.43055555555556,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,1,1,,,,,,,,,P1_无实验口袋_P2Rank_AB探索,以P2Rank为预测起点；需另一口袋模型或结构证据确认
CHEMBL2708,MAP3K11,Q16584,Enzyme,kinase,False,True,False,False,False,True,completed,A_HIGH_CONFIDENCE,16.44,0.701,26,84.015,3,0,0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,30.938425041524013,False,False,False,False,0.0,0.0,23.36926347448717,True,False,False,True,0.2,0.1,9.13904795752818,False,False,False,False,False,False,4,2,KP:Q16584:52ee02615cea,K3_EXPERIMENTAL_DRUGLIKE_SITE,PDBE,5k26,A,MES,51;73;74,3.0,E3_实验药物样口袋待复核,人工确认配体生物学意义后使用实验口袋
CHEMBL1908389,MAP3K12,Q12852,Enzyme,kinase,False,True,True,False,False,True,completed,A_HIGH_CONFIDENCE,15.14,0.664,21,87.15380952380953,12,0,11,False,True,True,False,True,False,True,True,True,True,0.9285714285714286,0.5909090909090909,1.7454961889131144,True,True,True,True,0.9285714285714286,0.5909090909090909,1.7454961889131144,True,True,True,True,0.9285714285714286,0.5909090909090909,1.5735474007795252,False,False,False,True,True,True,13,11,KP:Q12852:2e86843a1940,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;KLIFS;PDBE,8deg,A,SIQ,131;132;136;139;150;152;174;190;191;192;193;194;196;197;243,15.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL1163124,MAP3K13,O43283,Enzyme,kinase,False,True,False,False,False,True,completed,A_HIGH_CONFIDENCE,14.81,0.653,18,89.31888888888889,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0,,,,,,,,,P1_无实验口袋_P2Rank_AB探索,以P2Rank为预测起点；需另一口袋模型或结构证据确认
CHEMBL5285,MAP3K5,Q99683,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,21.83,0.818,24,92.73625,34,0,34,False,True,True,False,True,False,False,False,False,False,0.0,0.0,56.72653262804823,True,True,True,True,1.0,0.7391304347826086,0.9983857944429342,True,True,True,True,1.0,0.7391304347826086,0.9983857944429342,False,False,False,False,True,True,66,25,KP:Q99683:d7711bd314e4,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;KLIFS;PDBE,7mu7,A,RFG,686;707;754;755;756;757;759;810;821,9.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL4899,MAP3K8,P41279,Enzyme,kinase,False,True,True,False,False,True,completed,A_HIGH_CONFIDENCE,17.21,0.72,27,81.04703703703704,6,0,6,False,True,True,False,True,False,True,True,True,True,1.0,0.3928571428571428,2.168522010824093,True,True,True,True,1.0,0.3928571428571428,2.168522010824093,True,True,True,True,1.0,0.3928571428571428,2.168522010824093,False,False,False,True,True,True,6,3,KP:P41279:66ae8a1ebfc2,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;KLIFS;PDBE,5iu2,B,6DA,132;134;150;152;165;167;207;208;210;213;214;217,12.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL2872,MAP3K9,P80192,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,16.73,0.709,20,88.894,2,0,2,False,True,False,False,True,False,True,True,True,True,0.875,0.6363636363636364,1.0492228139347957,True,True,True,True,0.875,0.6363636363636364,1.0492228139347957,True,True,True,True,1.0,0.6363636363636364,1.0492228139347957,False,False,False,True,True,True,2,1,KP:P80192:9b09cf3e19ac,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;KLIFS;PDBE,3dtc,A,VIN,150;155;158;169;171;220;221;222;223;226;227;230;272;275;293;294,16.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL4040,MAPK1,P28482,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,14.79,0.652,20,91.3175,181,3,172,True,True,True,True,True,False,True,True,True,True,1.0,0.7142857142857143,0.3281393649659201,True,True,True,True,1.0,0.7142857142857143,0.3281393649659201,True,True,True,True,1.0,0.7142857142857143,0.3281393649659201,True,True,True,True,True,True,428,153,KP:P28482:93b3d61d2f67,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;KLIFS;PDBE,5v61,A,FRZ,36;39;52;54;103;105;106;107;108;156;166;167,12.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL2637,MAPK10,P53779,Enzyme,kinase,False,True,True,True,False,True,completed,B_MODERATE_CONFIDENCE,9.11,0.418,20,89.80199999999999,80,2,75,True,True,True,True,True,False,True,True,True,True,1.0,0.6363636363636364,0.8421914310479591,True,True,True,True,1.0,0.6363636363636364,0.8421914310479591,True,True,True,True,1.0,0.6666666666666666,0.8421914310479591,True,True,True,True,True,True,136,61,KP:P53779:109c80e5c6b9,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;KLIFS;PDBE;SCPDB,1pmu,A,9HP,70;73;75;78;91;124;146;147;148;149;151;152;155;196;206,15.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL3961,MAPK11,Q15759,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,18.4,0.751,26,86.56346153846154,6,0,6,False,True,True,True,True,False,True,True,True,True,1.0,0.4074074074074074,2.0289697336333057,True,True,True,True,1.0,0.4074074074074074,2.0289697336333057,True,True,True,True,1.0,0.4074074074074074,2.0289697336333057,False,False,False,True,True,True,14,4,KP:Q15759:293309b9e176,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;KLIFS;PDBE;SCPDB,3gc8,B,B45,53;84;104;108;110;112;154,7.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL260,MAPK14,Q16539,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,12.73,0.578,26,86.76153846153846,342,28,313,True,True,True,True,True,False,True,True,True,True,1.0,0.7037037037037037,1.0726007005316864,True,True,True,True,1.0,0.7037037037037037,1.0726007005316864,True,True,True,True,1.0,0.7037037037037037,0.6555704462527261,True,True,True,True,True,True,508,256,KP:Q16539:f584b323ec3b,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;KLIFS;PDBE;SCPDB,11oy,A,GG5,191;192;195;197;232;242;246;249;250;259;291;293,12.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL3385,MAPK3,P27361,Enzyme,kinase,False,True,True,False,False,True,completed,A_HIGH_CONFIDENCE,21.5,0.811,28,84.38392857142857,16,0,11,False,True,True,True,True,False,True,True,True,True,1.0,0.3,2.0958261797094613,True,True,True,True,1.0,0.3,2.0958261797094613,True,True,True,True,1.0,0.3,2.0958261797094613,False,False,False,True,True,True,29,8,KP:P27361:a87f754ff089,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;KLIFS;PDBE;SCPDB,2zoq,A,5ID,48;50;56;69;122;123;124;125;170;173;184,11.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL2276,MAPK8,P45983,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,11.01,0.508,20,88.4245,44,1,42,True,True,True,True,True,False,True,True,True,True,1.0,0.6666666666666666,0.6693481166403608,True,True,True,True,1.0,0.6666666666666666,0.6693481166403608,True,True,True,True,1.0,0.6666666666666666,0.6693481166403608,True,True,True,True,True,True,103,35,KP:P45983:de92e2b244c3,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;KLIFS;PDBE,1uki,A,537,32;40;53;86;108;109;110;111;158;168,10.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL4179,MAPK9,P45984,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,12.97,0.587,19,87.58157894736841,6,0,6,False,True,True,True,True,False,True,True,True,True,0.9,0.4545454545454545,0.6751702007642225,True,True,True,True,0.9,0.4545454545454545,0.6751702007642225,True,True,True,True,0.9,0.4545454545454545,0.6751702007642225,False,False,False,True,True,True,6,4,KP:P45984:9a0e25828446,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;KLIFS;PDBE;SCPDB,3npc,B,B96,108;110;142;147;167;168;169;170,8.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL2208,MAPKAPK2,P49137,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,14.31,0.634,21,91.02142857142856,46,9,44,True,True,True,True,True,False,True,True,True,True,1.0,0.7142857142857143,1.126326297929816,True,True,True,True,1.0,0.7142857142857143,1.126326297929816,True,True,True,True,1.0,0.7142857142857143,1.126326297929816,True,True,True,True,True,True,109,27,KP:P49137:bbce5ea688ee,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;KLIFS;PDBE,3r2y,A,P4O,138;140;141;144;193,5.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL3094,MAPKAPK5,Q8IW41,Enzyme,kinase,False,True,False,False,False,True,completed,A_HIGH_CONFIDENCE,15.85,0.684,26,86.59769230769231,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0,,,,,,,,,P1_无实验口袋_P2Rank_AB探索,以P2Rank为预测起点；需另一口袋模型或结构证据确认
CHEMBL5331,MERTK,Q12866,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,18.0,0.741,22,85.61681818181818,57,0,52,False,True,True,False,True,False,True,True,True,True,1.0,0.6956521739130435,0.7686116905371974,True,True,True,True,1.0,0.6956521739130435,0.7686116905371974,True,True,True,True,1.0,0.6956521739130435,0.7686116905371974,False,False,False,True,True,True,130,41,KP:Q12866:02e2c9495618,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;KLIFS;PDBE,7ols,A,VJZ,617;619;621;634;638;641;650;652;669;671;672;673;674;730;740;741;742,17.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL3717,MET,P08581,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,19.94,0.785,24,76.38250000000001,129,10,114,True,True,True,False,True,False,True,True,True,True,1.0,0.6296296296296297,1.61983723748329,True,True,True,True,1.0,0.6296296296296297,1.61983723748329,True,True,True,True,1.0,0.6296296296296297,1.61983723748329,True,True,True,True,True,True,192,113,KP:P08581:e64a095a43fd,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;KLIFS;PDBE,9t2v,A,A1JS8,1084;1092;1108;1110;1127;1131;1134;1139;1140;1157;1158;1159;1160;1195;1200;1202;1211;1220;1221;1222;1223,21.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL2689,MST1R,Q04912,Enzyme,kinase,False,True,True,False,False,True,completed,A_HIGH_CONFIDENCE,19.56,0.778,27,82.53407407407407,10,0,3,False,True,False,False,True,False,False,False,False,False,0.0,0.0,21.052637458232585,True,True,True,True,0.9090909090909092,0.5555555555555556,1.8948323843313284,True,True,True,True,0.9090909090909092,0.5555555555555556,1.8948323843313284,False,False,False,False,True,True,14,4,KP:Q04912:9b370e8606fd,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;KLIFS;PDBE,8zkd,A,ANP,1088;1089;1091;1092;1096;1114;1162;1164;1168;1208;1212;1213;1215;1226,14.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL2842,MTOR,P42345,Enzyme,kinase,False,True,True,False,False,True,completed,A_HIGH_CONFIDENCE,16.91,0.713,25,57.5176,82,6,45,True,True,True,True,True,False,False,False,False,False,0.0,0.0,67.13747279417723,True,True,True,True,1.0,0.6470588235294118,1.3289118226955423,True,True,True,True,1.0,0.6470588235294118,1.3289118226955423,False,False,False,False,True,True,162,51,KP:P42345:047ad0a6f595,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;KLIFS;PDBE,5flc,F,RAP,2032;2035;2036;2039;2040;2098;2101;2108,8.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL2815,NTRK1,P04629,Enzyme,kinase,False,True,True,True,False,True,completed,B_MODERATE_CONFIDENCE,8.53,0.388,14,80.6907142857143,77,1,64,True,True,True,False,True,False,True,True,True,True,1.0,0.3888888888888889,3.253059351169512,True,True,True,True,1.0,0.55,2.5436368146400627,True,True,True,True,1.0,0.5555555555555556,2.5092981497394296,True,True,True,True,True,True,101,56,KP:P04629:fab818602521,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;KLIFS;PDBE,5kvt,A,YMX,516;518;521;524;542;573;589;590;591;592;593;595;596;599;654;655;657;667;668,19.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL4898,NTRK2,Q16620,Enzyme,kinase,False,True,True,False,False,True,completed,A_HIGH_CONFIDENCE,24.22,0.851,39,62.9125641025641,4,0,4,False,True,True,False,True,False,True,False,False,True,0.55,0.2291666666666666,10.141260976081815,True,False,True,True,0.55,0.2413793103448276,4.467966312890573,True,False,True,True,0.55,0.2413793103448276,4.467966312890573,False,False,False,True,True,True,4,3,KP:Q16620:8bb25699a9bd,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;KLIFS;PDBE,4at4,A,T6E,544;552;570;572;588;592;595;600;601;617;618;619;620;672;683;692;693;694;695;697,20.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL5608,NTRK3,Q16288,Enzyme,kinase,False,True,True,False,False,True,completed,A_HIGH_CONFIDENCE,16.09,0.691,29,58.12655172413793,9,0,9,False,True,True,False,True,False,True,False,False,True,0.4,0.125,11.924492098198565,True,True,True,True,0.75,0.5,2.331792753709046,True,True,True,True,0.75,0.5,2.331792753709046,False,False,False,True,True,True,11,4,KP:Q16288:0e4492cbd2ac,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;KLIFS;PDBE,6kzd,A,DZ6,544;552;570;572;588;591;592;595;600;601;617;618;619;620;623;624;675;686;695;696;697;698,22.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL4482,PAK4,O96013,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,28.42,0.889,29,87.85586206896552,46,0,39,False,True,True,True,True,False,True,True,True,True,1.0,0.5,2.6617348632987468,True,True,True,True,1.0,0.5,2.6617348632987468,True,True,True,True,1.0,0.5,2.6617348632987468,False,False,False,True,True,True,59,36,KP:O96013:7b75873aab4b,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;KLIFS;PDBE;SCPDB,4app,A,N53,330;331;332;333;335;348;350;352;379;395;396;397;398;399;401;405;444;447;458;586,20.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL2007,PDGFRA,P16234,Enzyme,kinase,False,True,True,False,False,True,completed,A_HIGH_CONFIDENCE,18.32,0.748,23,65.90304347826087,15,4,11,True,True,True,False,True,False,True,False,True,True,0.6666666666666666,0.2962962962962963,5.5598237854270165,True,False,True,True,0.6666666666666666,0.2962962962962963,5.5598237854270165,True,True,True,True,0.6666666666666666,0.2962962962962963,3.697705277176575,True,True,True,True,True,True,18,14,KP:P16234:63b2438cfea9,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;KLIFS;PDBE,6jol,A,STI,599;607;625;627;644;648;658;672;674;676;677;814;815;816;825;835;836;837,18.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL1913,PDGFRB,P09619,Enzyme,kinase,False,True,False,False,False,True,completed,A_HIGH_CONFIDENCE,12.02,0.549,19,85.54,2,0,0,False,False,False,False,False,False,False,False,False,False,0.0526315789473684,0.027027027027027,13.332150504898417,False,False,False,False,0.0526315789473684,0.027027027027027,13.332150504898417,False,False,False,False,0.0526315789473684,0.027027027027027,13.332150504898417,False,False,False,False,False,False,4,2,KP:P09619:c3c51beef655,K3_EXPERIMENTAL_DRUGLIKE_SITE,PDBE,11ue,A,A1DA1,606;614;632;634;651;654;655;658;665;681;682;684;687;817;822;833;843;844;845,19.0,E3_实验药物样口袋待复核,人工确认配体生物学意义后使用实验口袋
CHEMBL2534,PDPK1,O15530,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,35.59,0.933,39,80.02871794871794,93,0,91,False,True,True,True,True,False,True,True,True,True,1.0,0.4615384615384615,2.549540879256498,True,True,True,True,1.0,0.4615384615384615,2.549540879256498,True,True,True,True,1.0,0.6363636363636364,2.549540879256498,False,False,False,True,True,True,221,69,KP:O15530:433ec34dd333,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;KLIFS;PDBE;SCPDB,3nun,A,JMZ,88;96;109;111;130;159;160;161;162;212;222,11.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL3024,PLK1,P53350,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,33.71,0.923,37,90.75945945945946,68,0,36,False,True,True,True,True,False,True,True,True,True,1.0,0.3947368421052631,2.303294017271784,True,True,True,True,1.0,0.3947368421052631,2.303294017271784,True,True,True,True,1.0,0.7142857142857143,2.1897792331648414,False,False,False,True,True,True,165,58,KP:P53350:78f1cb6a75be,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;KLIFS;PDBE;SCPDB,2yac,A,937,57;59;67;80;82;114;130;131;132;133;134;136;137;140;180;183;194,17.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL3788,PLK4,O00444,Enzyme,kinase,False,True,True,False,False,True,completed,B_MODERATE_CONFIDENCE,10.07,0.466,20,93.247,12,0,5,False,True,False,False,True,False,True,True,True,True,0.8,0.5217391304347826,1.5616270519106863,True,True,True,True,0.8,0.5217391304347826,1.5616270519106863,True,True,True,True,0.8,0.5217391304347826,1.5616270519106863,False,False,False,True,True,True,19,9,KP:O00444:f32168ff3c18,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;KLIFS;PDBE,4jxf,A,631,18;23;26;39;41;73;89;90;91;92;93;95;140;142;143;153;154;160,18.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL3045,PRKCB,P05771,Enzyme,kinase,False,True,False,False,False,True,completed,A_HIGH_CONFIDENCE,34.54,0.927,40,91.32625,11,0,2,False,True,False,True,True,False,True,False,True,True,1.0,0.3170731707317073,4.799124625387427,True,False,True,True,1.0,0.3170731707317073,4.799124625387427,True,True,True,True,1.0,0.3170731707317073,1.599107305655252,False,False,False,True,True,True,27,7,KP:P05771:050a9a2b181a,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;KLIFS;PDBE;SCPDB,2i0e,B,PDS,348;353;356;369;371;404;420;421;422;423,10.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL3142,PRKDC,P78527,Enzyme,kinase,False,True,True,False,False,False,not_run_no_exact_structure,NOT_RUN,,,0,,19,0,16,False,True,True,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,28,13,KP:P78527:f48c57459855,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,7oty,A,1IX,3729;3730;3731;3735;3751;3753;3791;3803;3805;3806;3811;3926;3929;3940;3941,15.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL2695,PTK2,Q05397,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,16.56,0.704,29,76.83379310344827,40,0,37,False,True,True,True,True,False,False,False,False,False,0.2,0.054054054054054,21.31320473908136,True,True,True,True,1.0,0.6190476190476191,1.7414311010763297,True,True,True,True,1.0,0.6190476190476191,1.7414311010763297,False,False,False,False,True,True,70,31,KP:Q05397:fcd5a407ce95,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;KLIFS;PDBE;SCPDB,4k9y,A,K9Y,428;452;454;471;474;475;478;483;484;499;500;501;502;542;553;562;563;564;565;569;570,21.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL5469,PTK2B,Q14289,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,19.31,0.772,26,82.375,15,0,15,False,True,True,True,True,False,True,True,True,True,1.0,0.4814814814814814,3.3065798870536045,True,True,True,True,1.0,0.4814814814814814,3.3065798870536045,True,True,True,True,1.0,0.4814814814814814,3.3065798870536045,False,False,False,True,True,True,18,12,KP:Q14289:30a4d09a2caa,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;KLIFS;PDBE;SCPDB,4h1j,A,0YH,431;455;457;473;474;477;478;481;486;487;502;503;505;540;556;565;566;567;568;572;576,21.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL4601,PTK6,Q13882,Enzyme,kinase,False,True,True,False,False,True,completed,A_HIGH_CONFIDENCE,16.25,0.696,25,88.24959999999999,11,0,11,False,True,True,False,True,False,True,True,True,True,0.9090909090909092,0.4074074074074074,3.850227640253904,True,True,True,True,0.9090909090909092,0.4074074074074074,3.850227640253904,True,True,True,True,0.9090909090909092,0.4074074074074074,3.850227640253904,False,False,False,True,True,True,18,6,KP:Q13882:cee532bc1be2,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;KLIFS;PDBE,6cz4,A,FKY,197;205;217;239;247;248;264;265;266;267;268;269;270;303;310;319;328;329;330;331;333,21.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL1906,RAF1,P04049,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,30.17,0.902,32,82.238125,29,0,7,False,True,False,True,True,False,True,True,True,True,1.0,0.4705882352941176,0.563111700977507,True,True,True,True,1.0,0.4705882352941176,0.563111700977507,True,True,True,True,1.0,0.4705882352941176,0.563111700977507,False,False,False,True,True,True,108,52,KP:P04049:a413ede1909c,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;KLIFS;PDBE,3omv,A,SM5,373;374;375;393;406;421;423;424;428;431;486,11.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL2041,RET,P07949,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,17.67,0.733,20,91.222,42,2,32,True,True,True,False,True,False,True,True,True,True,1.0,0.7142857142857143,0.928116797673362,True,True,True,True,1.0,0.7142857142857143,0.928116797673362,True,True,True,True,1.0,0.7142857142857143,0.928116797673362,True,True,True,True,True,True,119,33,KP:P07949:428949e2f767,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;KLIFS;PDBE,2ivu,A,ZD6,730;738;756;758;775;779;802;804;805;806;807;808;810;881;891,15.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
