system_id,cluster,native_contact_ap_after,native_contact_prevalence_after,native_residue_only_score_ap_after,native_atom_permuted_score_ap_after,native_atom_to_residue_macro_ap_after,native_residue_to_atom_macro_ap_after,native_contact_pairs_after,native_pair_candidates_after,all_regions_contact_ap_after,all_regions_contact_prevalence_after,native_distance_mae_capped32_A_after,native_region_selected_after,regions_after,native_contact_ap_before,native_contact_prevalence_before,native_residue_only_score_ap_before,native_atom_permuted_score_ap_before,native_atom_to_residue_macro_ap_before,native_residue_to_atom_macro_ap_before,native_contact_pairs_before,native_pair_candidates_before,all_regions_contact_ap_before,all_regions_contact_prevalence_before,native_distance_mae_capped32_A_before,native_region_selected_before,regions_before
2wky__1__1.B__1.F,c7,0.4186772796246568,0.1483375959079284,0.3232713998307304,0.2521120457856288,0.5554761357779933,0.5624047950802079,58,391,0.2241784626485591,0.0897832817337461,1.798918604850769,True,2,0.5470433772376452,0.1483375959079284,0.4449355101738469,0.3019110052995776,0.61944656650539,0.672850774619594,58,391,0.5467260321247097,0.0897832817337461,1.2078423500061035,True,2
4to6__1__1.B__1.I,c159,0.4459438346303185,0.1174968071519795,0.3219992459525266,0.2630070736070192,0.6266237290806257,0.4580747936813449,92,783,0.4114254106143795,0.0881226053639846,2.685863256454468,True,2,0.5837575214341709,0.1174968071519795,0.3506938235011698,0.2308857224508723,0.7012701729943109,0.6365327080472691,92,783,0.5837575214341709,0.0881226053639846,0.9351131319999696,True,2
5wo0__1__1.D__1.F_1.K_1.L,c31,0.4004471115364188,0.1014492753623188,0.2228624629338915,0.178048813242538,0.5473698729254285,0.5154767035343015,70,690,0.3570311666704459,0.0648148148148148,2.5771522521972656,True,2,0.5652390834730816,0.1014492753623188,0.1841873681873682,0.1591986683482867,0.7164129007382974,0.7130216908312147,70,690,0.5652390834730817,0.0648148148148148,1.054675817489624,True,2
3vth__2__1.B__1.S_1.T,c1652,0.3828329706577354,0.1012235817575083,0.2171215529144781,0.1844970287757572,0.5663178037964564,0.465947980848542,91,899,0.3689627131567591,0.0599078341013824,3.2231152057647705,True,2,0.5365137945239483,0.1012235817575083,0.2643509389523977,0.201897514883631,0.6865420511388253,0.6590805493319488,91,899,0.5365137945239482,0.0599078341013824,0.9479768872261048,True,2
3wy0__1__1.A__1.C,c161,0.137897505068243,0.074074074074074,0.0855477646073268,0.0819269761524491,0.2581393022583169,0.2911906994815067,96,1296,0.0792809521375737,0.0408163265306122,3.87945818901062,True,2,0.3279821814215761,0.074074074074074,0.1353707973073842,0.1036387542489119,0.4875647018265796,0.4821676456662541,96,1296,0.3279821814215762,0.0408163265306122,1.73051655292511,True,2
1wlk__2__1.C_1.D__1.G,c1089,0.5375759705416826,0.1182795698924731,0.3278568728883547,0.1664821549008629,0.6404235698590537,0.8033716039973543,110,930,0.5279686767585091,0.08654602675059,2.910977363586426,True,2,0.7852270815204374,0.1182795698924731,0.38350074311361,0.2297984811967694,0.8094161662710049,0.8692668115598472,110,930,0.7852270815204374,0.08654602675059,0.7998824119567871,True,2
1xdn__1__1.A__1.B_1.C,c4705,0.2748592246390237,0.1071428571428571,0.2737884653597452,0.189569634484251,0.5163195992556157,0.342853159166924,93,868,0.1945927622920299,0.075,2.383791923522949,True,2,0.4657433864503577,0.1071428571428571,0.2231718152737924,0.1959444898186569,0.5408389943389942,0.6019196218284014,93,868,0.4657433864503577,0.075,1.28811514377594,True,2
1wlk__1__1.A_1.B__1.E,c1089,0.5599999332270009,0.1223581757508342,0.3495077628751943,0.1594047895596469,0.6648489563005692,0.7714528478704251,110,899,0.5159187900600737,0.0771388499298737,2.8871004581451416,True,2,0.7927436253425294,0.1223581757508342,0.3932942137875951,0.2174421482521262,0.8194525993719542,0.8402740783216137,110,899,0.7927436253425293,0.0771388499298737,0.813657283782959,True,2
1wlk__1__1.A_1.B__1.F,c1089,0.5980929448914825,0.1247311827956989,0.3349803655719808,0.2101246336571598,0.6784990798083779,0.7965056109369748,116,930,0.5481461365508854,0.0813464235624123,2.8970088958740234,True,2,0.7805257281289847,0.1247311827956989,0.3747074718826958,0.2787648307596729,0.8083465383889832,0.8376248176359793,116,930,0.7802881134480621,0.0813464235624123,0.8364169597625732,True,2
3wy0__1__1.B__1.D,c161,0.1367943612636255,0.0632183908045977,0.0832002347063409,0.0739205768305192,0.2508130068191987,0.3385990844442048,88,1392,0.1004322916028433,0.0398550724637681,4.051582336425781,True,2,0.3185004081523282,0.0632183908045977,0.1348213206177719,0.0931209427266145,0.4589532621962962,0.4887603394216377,88,1392,0.3185004081523283,0.0398550724637681,1.703292727470398,True,2
1wlk__2__1.C_1.D__1.H,c1089,0.5871830821868237,0.1144640998959417,0.3367754137831864,0.1581126040689081,0.6638576397423647,0.7306773069898802,110,961,0.5797804892003916,0.08654602675059,2.957574844360352,True,2,0.7736151834487375,0.1144640998959417,0.3869019324604411,0.2079050945718564,0.8083266613911776,0.8354737264487481,110,961,0.7733708619987439,0.08654602675059,0.7478125691413879,True,2
4to6__1__1.C__1.O,c159,0.2926861063608067,0.0998959417273673,0.320879777484972,0.2116684274617903,0.530631883051238,0.3461463227035061,96,961,0.2331417287490972,0.0584297017650639,3.073883295059204,True,2,0.5213919944318357,0.0998959417273673,0.3476811150768989,0.2254627278291626,0.6157908710517818,0.5409288954600603,96,961,0.5212327557444175,0.0584297017650639,1.1463593244552612,True,2
4wbd__1__1.A__1.B,c6395,0.205082100576038,0.1296296296296296,0.3457754931377714,0.1791077378508221,0.4518224161459455,0.3782013704758065,63,486,0.1579550348614969,0.0707070707070707,2.0731735229492188,True,2,0.5280282971439615,0.1296296296296296,0.3552182189748327,0.2703886226287608,0.6116069985569985,0.4834733984975229,63,486,0.5273390553099788,0.0707070707070707,1.4490816593170166,True,2
4to6__1__1.D__1.S,c159,0.4139666465184309,0.1162196679438058,0.3059399995831465,0.2598454106376756,0.6116729431671659,0.4653522971393934,91,783,0.3479307688200652,0.0804597701149425,2.673874616622925,True,2,0.5285560020100772,0.1162196679438058,0.3520826695514077,0.2609529986823719,0.6703534924070638,0.6133623355025264,91,783,0.5285343605016641,0.0804597701149425,0.9735841751098632,True,2
5x62__1__1.A__1.C,c3084,0.5164023459348893,0.1523668639053254,0.342019060932429,0.2866504830423336,0.665460002070579,0.7030221286066873,103,676,0.4693969064499186,0.0990384615384615,2.5670504570007324,True,2,0.9146144492500798,0.1523668639053254,0.3612489733133923,0.2598306848684784,0.9393810463041232,0.9043691096485214,103,676,0.9141946507533582,0.0990384615384615,0.6674824953079224,True,2
4wbd__1__2.A__2.B,c6395,0.2066203029359165,0.1296296296296296,0.3457754931377714,0.1472262832592624,0.4477272172272172,0.3792526562157859,63,486,0.1629421176211869,0.0777777777777777,2.073596715927124,True,2,0.5355817258738831,0.1296296296296296,0.3587455558355029,0.2198194473841398,0.6166863636363636,0.5032165954160445,63,486,0.5325707719296697,0.0777777777777777,1.44990873336792,True,2
5x62__1__1.B__1.D,c3084,0.4817643176800716,0.1523668639053254,0.331609204835493,0.2498218422699051,0.6353019870087179,0.6819844553277049,103,676,0.3980679333311698,0.0808477237048665,2.557854413986206,True,2,0.9201830021423704,0.1523668639053254,0.3512735181890589,0.2321152560899095,0.9317796092796092,0.9363964573008692,103,676,0.9201830021423704,0.0808477237048665,0.6704455614089966,True,2
3wxy__1__1.A__1.C,c161,0.1758886548522533,0.0721153846153846,0.0870898121156399,0.0987146486159795,0.2861716001731481,0.3328899312224362,90,1248,0.0841579609857078,0.0398936170212766,3.665088415145874,True,2,0.3678365787523364,0.0721153846153846,0.1396579666745968,0.1067702856069387,0.4874289625760214,0.5176172135100381,90,1248,0.3678365787523364,0.0398936170212766,1.656862497329712,True,2
3wxy__1__1.B__1.D,c161,0.1853973236528952,0.0741666666666666,0.0931688476845523,0.0980652540218765,0.2837500213158108,0.3234939274144061,89,1200,0.0965883112349798,0.0378401360544217,3.6854825019836426,True,2,0.4088677288185233,0.0741666666666666,0.1368356211096724,0.1303208741659225,0.5783023808023807,0.5836215605251541,89,1200,0.4088677288185233,0.0378401360544217,1.508751392364502,True,2
1xp8__1__1.A__1.B,c124,0.5190180710672709,0.1209677419354838,0.2474967422101148,0.1917561995558018,0.6807145629512802,0.5889404999583764,90,744,0.4504147024579739,0.0631136044880785,2.8301808834075928,True,2,0.6330160371549339,0.1209677419354838,0.281945617150152,0.1819074619840338,0.7213287250384025,0.6276128689851351,90,744,0.6322898471335459,0.0631136044880785,1.092588186264038,True,2
4x7m__1__1.A__1.C,c119,0.4647402102212468,0.1166666666666666,0.2126329404489068,0.1439212616361565,0.5841119346582734,0.6704041362481926,70,600,0.4152904321788593,0.0636363636363636,2.5725207328796387,True,2,0.7153028085145542,0.1166666666666666,0.2239335672264243,0.1849682223374666,0.7832660455486541,0.7467144087796261,70,600,0.7153028085145544,0.0636363636363636,0.7990884184837341,True,2
4x7m__2__1.B__1.D,c119,0.27676050617094,0.1019066403681788,0.1866145303043356,0.1755054510198209,0.4166311941927888,0.4074239161378573,155,1521,0.2183435040209399,0.0749879051765844,3.588462352752685,True,2,0.5914297704375429,0.1019066403681788,0.171543513654261,0.1555478234536185,0.6912037093524288,0.6687036233561012,155,1521,0.5914297704375429,0.0749879051765844,1.08095121383667,True,2
4xs9__1__1.A_1.B__1.C,c161,0.1265467564007242,0.094017094017094,0.1803520700940135,0.1673163818217005,0.2672265543337525,0.2186901348059522,66,702,0.0770883406708807,0.0507692307692307,3.0470218658447266,True,2,0.1006938258834407,0.094017094017094,0.1736799817106276,0.1494113935583302,0.2692882680591014,0.201588955287521,66,702,0.0990196697522526,0.0507692307692307,3.981450080871582,True,2
1xes__1__1.A_1.B__1.F,c161,0.4022457793623915,0.1306666666666666,0.3404251709622278,0.1887391799848046,0.5032672923481748,0.5000403191579662,49,375,0.2623561041540375,0.0710144927536231,1.7328672409057615,True,2,0.5237064650360237,0.1306666666666666,0.3776589402374453,0.2018114236571923,0.6216791264291265,0.5687028657616893,49,375,0.5234139176799204,0.0710144927536231,1.015941858291626,True,2
4xs9__1__1.A_1.B__1.D,c161,0.1071023437429609,0.0837912087912087,0.1769592316321826,0.1403293841247015,0.3049766868302108,0.2013214988531343,61,728,0.0701551881028669,0.0442670537010159,3.120257377624512,True,2,0.0831209939259375,0.0837912087912087,0.1659814238234793,0.1359970172897845,0.23916904560184,0.1561888506373059,61,728,0.0733998381783933,0.0442670537010159,4.044805526733398,True,2
5wx3__1__1.A__1.E,c161,0.1335492757814023,0.0588235294117647,0.0756698662407826,0.0745058179202514,0.2232167902170578,0.3061064632331798,96,1632,0.1202334666105287,0.0392156862745098,4.477426052093506,True,2,0.2811618692327617,0.0588235294117647,0.1613675181357009,0.1198279525545066,0.4675303967441975,0.4947082617004656,96,1632,0.2811618692327617,0.0392156862745098,2.3988401889801025,True,2
5wx3__2__1.D__1.K,c161,0.1265374547038605,0.0618279569892473,0.0740908854833505,0.0703038422936099,0.1958601961954594,0.3268634718287147,92,1488,0.0659664697989485,0.0324858757062146,4.203367710113525,True,2,0.2460995066273995,0.0618279569892473,0.123695996966022,0.0940818316042296,0.4272275033537586,0.5018154115211644,92,1488,0.2460995066273995,0.0324858757062146,2.370633125305176,True,2
1xet__1__1.A_1.B__1.E,c161,0.3746683390685849,0.128,0.3300836885458596,0.1844792089743354,0.4780261717222501,0.4579585537918871,48,375,0.3389645365117331,0.082051282051282,1.7188163995742798,True,2,0.468840731474809,0.128,0.3714964007488517,0.2185110139516607,0.5904884159050826,0.5078897953897954,48,375,0.4654803126491905,0.082051282051282,1.0145761966705322,True,2
2xzl__1__1.A__1.F_1.G_1.H,c602,0.5675807862164339,0.1058201058201058,0.3416204809321639,0.1915019022446848,0.775827950708903,0.6608086132747787,80,756,0.4214955826971779,0.0673400673400673,2.5897274017333984,True,2,0.9092441733920392,0.1058201058201058,0.3093639211768941,0.1970038742738686,0.9114197530864196,0.9394777220134364,80,756,0.9092441733920392,0.0673400673400673,0.689337432384491,True,2
4xsr__1__1.A__1.E,c119,0.2786610954537589,0.1,0.1809106000993121,0.1590586650751146,0.4424115472630153,0.3855957071204311,126,1260,0.1770735972220908,0.0673076923076923,3.0803451538085938,True,2,0.6117063630561634,0.1,0.1810738537766773,0.1307814712031634,0.6546332235086904,0.6266164981288169,126,1260,0.6116782344961426,0.0673076923076923,1.1542775630950928,True,2
5wx6__1__1.A__1.G,c161,0.1620179994036466,0.058080808080808,0.0852757477399381,0.0885382890991677,0.274592311119358,0.2840399134607045,92,1584,0.1496372176511655,0.0445736434108527,4.420890331268311,True,2,0.3577712750734661,0.058080808080808,0.1506015295982771,0.1183911392478033,0.5394685491276401,0.5003716064313751,92,1584,0.3577712750734661,0.0445736434108527,1.7957617044448853,True,2
1xms__1__1.A__1.B_1.C,c124,0.4136259575603254,0.1032258064516129,0.2176447587832786,0.1482281305048758,0.6724522607022608,0.4921918185697291,80,775,0.3908131960181671,0.0679117147707979,3.101227283477783,True,2,0.5352330862912698,0.1032258064516129,0.2399514005259973,0.1596986644210717,0.6607537228566639,0.5301652467466935,80,775,0.5351249797414543,0.0679117147707979,1.2158385515213013,True,2
5wx6__2__1.B__1.I,c161,0.1055051173076068,0.0651881720430107,0.0773714255879501,0.0746910985602979,0.1640759785168701,0.3107916225092338,97,1488,0.0576465516066089,0.0374228395061728,4.357916355133057,True,2,0.3690915297121071,0.0651881720430107,0.1620822818029262,0.1142084167763024,0.4659323908273488,0.5282835007442586,97,1488,0.369091529712107,0.0374228395061728,2.274574041366577,True,2
4yi5__1__1.A__1.C,c33,0.2005013111591654,0.0928571428571428,0.1776760719280397,0.1461756801143255,0.3630685561721654,0.2722636412108952,91,980,0.1824526814463777,0.0722222222222222,3.574095726013184,True,2,0.5209425919753209,0.0928571428571428,0.2207321940615346,0.152788085650061,0.6850652422973852,0.6494596243789672,91,980,0.520942591975321,0.0722222222222222,1.2229373455047607,True,2
2xzo__1__1.A__1.F_1.G_1.H,c602,0.4669318721974957,0.1226053639846743,0.3160331673529163,0.2106183700023764,0.6181400748774123,0.5893063186871113,96,783,0.3540987230919702,0.0683760683760683,2.573384046554565,True,2,0.8979317162449798,0.1226053639846743,0.331711453025399,0.2564707793893115,0.9018033509700176,0.8849752359742409,96,783,0.8979317162449798,0.0683760683760683,0.667773962020874,True,2
6xu1__1__1.A__1.I_1.J_1.K_1.M,c159,0.3289523177489177,0.0958333333333333,0.2677892622399229,0.1899315992576537,0.5472760110260111,0.4372946687301078,92,960,0.2910630547163085,0.0613333333333333,3.0846986770629883,True,2,0.6705565320219207,0.0958333333333333,0.2632653691129344,0.1894424448114157,0.7240198505198506,0.6786490604948373,92,960,0.6705565320219209,0.0613333333333333,0.9279842376708984,True,2
5wx7__1__1.B__1.G,c161,0.0989730673374397,0.052734375,0.0724042367921086,0.071812258679793,0.2061462433655567,0.2645492608992099,81,1536,0.0619787551598701,0.0330882352941176,4.04443883895874,True,2,0.3798162501558884,0.052734375,0.1217131860036129,0.0898650840175689,0.5166046507242328,0.4776641677118499,81,1536,0.3798162501558884,0.0330882352941176,1.805765151977539,True,2
1xms__1__2.A__2.B_2.C,c124,0.4198799778169844,0.1032258064516129,0.2175045898124645,0.1639806439741461,0.6812967631497043,0.5149582855814896,80,775,0.3663941754784128,0.0516129032258064,3.102357864379883,True,2,0.5330822622661026,0.1032258064516129,0.2419453742941646,0.1740333855477986,0.6211362433862433,0.5432756372970592,80,775,0.5321514581824566,0.0516129032258064,1.2295379638671875,True,2
2xxt__1__1.A__1.C,c7,0.4735360006615562,0.1619047619047619,0.3335361969185498,0.3028396561548893,0.5691678691678691,0.6069692281195065,51,315,0.4528258893281424,0.103030303030303,1.686247944831848,True,2,0.7044889199953023,0.1619047619047619,0.5238698846541984,0.32516782958709,0.7477405002405002,0.7881905887007928,51,315,0.7043807826608875,0.103030303030303,0.8273276686668396,True,2
2xxt__1__1.B__1.F,c7,0.4156911934839682,0.1666666666666666,0.3287553668553669,0.281524498273494,0.5521693121693121,0.5573640094473428,50,300,0.262551126229673,0.0854700854700854,1.6530544757843018,True,2,0.6624776145837898,0.1666666666666666,0.5380290413290413,0.357583147947021,0.799425170068027,0.6309029835003861,50,300,0.6624776145837898,0.0854700854700854,0.9251517653465272,True,2
4xsr__1__1.B__1.J,c119,0.2843764092140622,0.095679012345679,0.1681679041780025,0.1549591970269243,0.4724411188855459,0.4071531392415783,124,1296,0.2212454456183531,0.0717592592592592,3.236712455749512,True,2,0.6178027229508075,0.095679012345679,0.1800963336882582,0.1611784974384659,0.6679269881353214,0.6492357327212295,124,1296,0.6174396451683748,0.0717592592592592,1.0983785390853882,True,2
6xu1__1__1.B__1.P_1.Q_1.R_1.T,c159,0.2910667640463346,0.0947916666666666,0.2411143356810777,0.1795790058185918,0.4960627428127427,0.4465325312396128,91,960,0.2426327978026357,0.0583333333333333,3.0825703144073486,True,2,0.6372826949253647,0.0947916666666666,0.2410916696793946,0.1912834671550728,0.6983986383986384,0.6607902812281448,91,960,0.6372826949253646,0.0583333333333333,0.912201166152954,True,2
5wx7__2__1.C__1.I,c161,0.0992166657825592,0.0665322580645161,0.0741823899283264,0.0734433773111519,0.165943469154553,0.2688638901752816,99,1488,0.0560973846918226,0.0368303571428571,4.116078853607178,True,2,0.398311679647246,0.0665322580645161,0.2051981306601706,0.1261492418093356,0.5088473761334723,0.5226216855358076,99,1488,0.398311679647246,0.0368303571428571,2.191004991531372,True,2
1yv3__1__1.A__1.F,c1599,0.2584309154581485,0.1436363636363636,0.230222828331264,0.214570183043728,0.3863541680269622,0.3999234950982547,79,550,0.1796743104735925,0.0780632411067193,1.9985833168029783,True,2,0.5623897771792629,0.1436363636363636,0.40039043652949,0.3292820351819668,0.6840263019808474,0.6262877852150922,79,550,0.5623897771792629,0.0780632411067193,1.4368621110916138,True,2
1yz0__1__1.A_1.B__1.C_1.D,c141,0.4595569274478624,0.2113095238095238,0.2796511550362782,0.2396818333121649,0.510149675691955,0.5992876010988254,71,336,0.3787689507828936,0.1082317073170731,1.9480440616607664,True,2,0.6911406439904185,0.2113095238095238,0.4313088440832848,0.3750566523293227,0.7360565476190476,0.7436276610766407,71,336,0.6911406439904184,0.1082317073170731,0.9260975122451782,True,2
6xu1__1__1.C__1.AA_1.W_1.X_1.Y,c159,0.3068337392447092,0.0919191919191919,0.2395441258088317,0.1948872754138213,0.5183290299639259,0.4337146829126977,91,990,0.22298445822233,0.0619047619047619,3.1500163078308105,True,2,0.6432023482989794,0.0919191919191919,0.2423376268287442,0.2046613656590385,0.7195851463351464,0.6880432580987688,91,990,0.6432023482989794,0.0619047619047619,0.9009218215942384,True,2
1xms__1__3.A__3.B_3.C,c124,0.4150149537657188,0.1032258064516129,0.2154615790597764,0.1977720474779232,0.6863926166426165,0.5085366727673925,80,775,0.3289096228231032,0.0561009817671809,3.098546504974365,True,2,0.5421789712212337,0.1032258064516129,0.2399514005259973,0.2347666660990153,0.6502103174603174,0.5491023268905992,80,775,0.5419630184840328,0.0561009817671809,1.2092795372009275,True,2
1yy6__1__1.A__1.B,c2776,0.1846411196265166,0.0974358974358974,0.1971691917225824,0.1821779928947085,0.455623168123168,0.1586629584469536,76,780,0.1383383321896003,0.0456730769230769,3.476582288742065,True,2,0.2087989530125858,0.0974358974358974,0.1962324078024989,0.1749985688810774,0.4026605339105339,0.2307856600866331,76,780,0.2087989530125858,0.0456730769230769,2.499165296554565,True,2
1xms__1__4.A__4.B_4.C,c124,0.4049242030591698,0.1032258064516129,0.2157877783980725,0.1745802568107193,0.6909867724867725,0.5130286061710584,80,775,0.3462908467847017,0.064516129032258,3.09637451171875,True,2,0.5457576384975463,0.1032258064516129,0.2419453742941646,0.1751901084689142,0.6297504668534079,0.5644470138442258,80,775,0.545661424517655,0.064516129032258,1.21601140499115,True,2
2xxv__1__1.A__1.C,c7,0.4099379958889486,0.1555555555555555,0.3114340817912246,0.2807633349875759,0.5126895943562609,0.5133020465928628,49,315,0.3702933807985114,0.1020833333333333,1.679870843887329,True,2,0.6507469047339934,0.1555555555555555,0.4586139805017356,0.282774828912177,0.6824470899470898,0.6164774599298408,49,315,0.6507469047339934,0.1020833333333333,0.9335309863090516,True,2
2xxv__1__1.B__1.E,c7,0.4657227092294465,0.1619047619047619,0.3669597885774356,0.3012333979437269,0.5647867564534229,0.5924983494711386,51,315,0.3235370598087228,0.1096774193548387,1.67949378490448,True,2,0.7309492551087465,0.1619047619047619,0.5222352883137197,0.3668433803229478,0.7847222222222221,0.7297583557787641,51,315,0.7309492551087463,0.1096774193548387,0.861321747303009,True,2
1yxi__1__1.A_2.A__1.B_1.D_1.E_1.F_1.G,c141,0.4830103205797812,0.2017045454545454,0.2530474440465637,0.2407903458005382,0.5078744243909685,0.5700947993805137,71,352,0.4602826933295873,0.138671875,1.8989256620407104,True,2,0.6753146304491838,0.2017045454545454,0.4172352222308208,0.3102055398834111,0.7141877104377103,0.8278223995746317,71,352,0.6753146304491838,0.138671875,0.841983437538147,True,2
6xu1__1__1.D__1.EA_1.FA_1.GA_1.IA,c159,0.3278577935397463,0.0888888888888888,0.2466399978759604,0.1634582924821212,0.5358328615828616,0.467632656776297,88,990,0.2376699523984012,0.0553459119496855,3.1443190574646,True,2,0.642051450524189,0.0888888888888888,0.2277496072299759,0.1717186570244425,0.7011261516261517,0.6653012655118513,88,990,0.642051450524189,0.0553459119496855,0.9198951721191406,True,2
5xsw__1__1.A_1.B__1.D_1.Q,c4931,0.3411392158495387,0.1224137931034482,0.2804810159351198,0.2554724809977822,0.5705991574951659,0.3329719257965097,71,580,0.2360567734750552,0.0699507389162561,2.325489044189453,True,2,0.3928404712546878,0.1224137931034482,0.2751103396376658,0.1976228385108342,0.5759644965212193,0.4425541370939793,71,580,0.3928404712546877,0.0699507389162561,1.7027398347854614,True,2
1yyz__1__1.A_2.A__2.B_2.C_2.D_2.E,c141,0.3986949003733667,0.1902173913043478,0.2540480547551188,0.1966339005683062,0.5095139576196077,0.561085292022792,70,368,0.2698375289612348,0.125,1.8729287385940552,True,2,0.6448222986578728,0.1902173913043478,0.388779019037685,0.2765964387848826,0.6684605729918229,0.7362641004828505,70,368,0.6446048653374244,0.125,0.9440440535545348,True,2
1yyz__1__1.A_2.A__1.B_1.C_1.D_1.E,c141,0.4216330354578051,0.1902173913043478,0.2453953532899173,0.2482473516591619,0.5170199612479024,0.5536501987070168,70,368,0.4166031076377108,0.1458333333333333,1.8718101978302,True,2,0.6644497118717765,0.1902173913043478,0.3899234351374582,0.3325509891385032,0.7056825697450697,0.7440791376282447,70,368,0.6644497118717766,0.1458333333333333,0.9029736518859864,True,2
5wr6__1__1.A__1.B_1.C,c218,0.3614911060733275,0.1604010025062656,0.2512086698504635,0.2506742514508887,0.513716196084617,0.4970453626992584,64,399,0.2408349149890553,0.0748538011695906,1.88338565826416,True,2,0.487709023311934,0.1604010025062656,0.2701157075745891,0.2733465970049739,0.5688450292397661,0.6294318952652286,64,399,0.4872708756869225,0.0748538011695906,1.162946343421936,True,2
4ymo__1__1.A__1.E_1.F_1.I,c31,0.3780386708728717,0.1207482993197278,0.196967532211348,0.1936432929221413,0.5311780199348881,0.5516964407077188,71,588,0.3291675705455389,0.0792410714285714,2.5181777477264404,True,2,0.4923208847364743,0.1207482993197278,0.1849070844480804,0.1648524943690508,0.5569315208600922,0.5721103884090897,71,588,0.4923208847364743,0.0792410714285714,1.3440226316452026,True,2
6xu1__2__1.E__1.LA_1.MA_1.NA_1.PA,c159,0.3320930423648115,0.0927083333333333,0.2565588568571604,0.1837604719563308,0.5183812573591985,0.4467277348215837,89,960,0.3262299328088283,0.0689922480620155,3.075610876083374,True,2,0.6576340829293565,0.0927083333333333,0.2562178934595447,0.2073772638376994,0.7132128612128613,0.6766771559050971,89,960,0.6576340829293565,0.0689922480620155,0.9294771552085876,True,2
4ysi__1__1.A__1.B_1.C,c2776,0.2498109883924375,0.1023936170212766,0.2238572072365938,0.2222314796001275,0.5054710867210869,0.1995525502560456,77,752,0.213342345393332,0.0585106382978723,3.4179749488830566,True,2,0.2034939194399449,0.1023936170212766,0.2123205844537704,0.1816962331227603,0.4111603361603361,0.201196071622644,77,752,0.203057901441329,0.0585106382978723,2.960484266281128,True,2
1yxi__1__1.A_2.A__2.B_2.D_2.E_2.F_2.G,c141,0.4810813946639417,0.2017045454545454,0.2545476579367424,0.2393699684018093,0.5260404342389636,0.5821570564889356,71,352,0.2275563952393854,0.1056547619047619,1.9002776145935056,True,2,0.6627892035611446,0.2017045454545454,0.3936143302120414,0.3327055774680508,0.6866184914622414,0.7787287848560169,71,352,0.6627892035611446,0.1056547619047619,0.8616870641708374,True,2
2yne__1__1.A__1.F,c118,0.3093788662397563,0.1066666666666666,0.2765827506502895,0.2143787823086501,0.4382026538488209,0.3200211203042976,96,900,0.2785277390115822,0.08,2.743971586227417,True,2,0.3269013012445908,0.1066666666666666,0.3246484320682213,0.244143485148118,0.4410202543810981,0.3358369048364953,96,900,0.3249226321960408,0.08,2.581448554992676,True,2
2yne__2__1.B__1.M,c118,0.2779477547863977,0.1075268817204301,0.2462785717138288,0.1954809958321207,0.4126091860572065,0.3011860364486365,100,930,0.1325321650389894,0.065359477124183,2.745640754699707,True,2,0.3267699049590495,0.1075268817204301,0.3262976999806553,0.2455569019452168,0.4327899086392602,0.3438230788552933,100,930,0.3219318669928434,0.065359477124183,2.578336477279663,True,2
6wn2__1__1.A__1.C,c121,0.4134377344438348,0.1742919389978213,0.3935446628780409,0.3442865835589189,0.5921687303658904,0.5495709701157143,80,459,0.2564022990779518,0.1094391244870041,2.1671411991119385,True,2,0.4884659570470763,0.1742919389978213,0.4162128654464123,0.3801470871394501,0.5756859419557372,0.5310948344904558,80,459,0.4857486154266215,0.1094391244870041,2.22510290145874,True,2
6wn2__1__1.B__1.L,c121,0.412887578051451,0.1721132897603486,0.377739288362567,0.2970409922317074,0.5886042329841853,0.4613120997386809,79,459,0.3284297306811023,0.1255961844197138,2.1680908203125,True,2,0.5857309420341598,0.1721132897603486,0.4062550083004613,0.3447913513100271,0.6625703590179196,0.6125635367016392,79,459,0.5851483838168087,0.1255961844197138,1.9585976600646973,True,2
4ysx__1__1.B_1.C_1.D__1.N,c270,0.2498172508133248,0.1491228070175438,0.2233108395873318,0.2266864405940488,0.3139669487508623,0.3207637654929643,68,456,0.2078538097936316,0.0833333333333333,2.226674318313598,True,2,0.1466624919204521,0.1491228070175438,0.2700587606837606,0.2249235561663078,0.2953391992642692,0.2102275834122939,68,456,0.1435385871624754,0.0833333333333333,3.100957155227661,True,2
1yzx__1__1.A_1.B__1.C,c1556,0.37711884954649,0.1298701298701298,0.3257187111765529,0.3077982493815094,0.546589565561561,0.4272476182427187,80,616,0.1954846590182206,0.0742115027829313,2.5891201496124268,True,2,0.7625516177340493,0.1298701298701298,0.3384668758436305,0.2518430433986294,0.8043665803893074,0.8253329837360939,80,616,0.7625268207592801,0.0742115027829313,0.8956153988838196,True,2
1yxi__1__3.A_4.A__3.B_3.D_3.E_3.F_3.G,c141,0.4512622752034097,0.2017045454545454,0.2547237142747706,0.2205029195411219,0.5297225619560179,0.5904489121463554,71,352,0.3695855740402911,0.1199324324324324,1.8981915712356567,True,2,0.6408792683893296,0.2017045454545454,0.3969677842697208,0.299761350892269,0.6881669372294372,0.7656377433330558,71,352,0.6408792683893296,0.1199324324324324,0.8697317242622375,True,2
1zdp__1__1.A__1.F_1.G,c218,0.5590922874795443,0.1823529411764705,0.4158651310119108,0.3225279645037669,0.7120778171408423,0.5054887483612973,62,340,0.3457328417987178,0.1176470588235294,1.7619343996047974,True,2,0.6120915165546734,0.1823529411764705,0.3690621166483428,0.3218605779255476,0.7384908963585434,0.6624676064676065,62,340,0.6120915165546733,0.1176470588235294,1.0284788608551023,True,2
